,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,ARR_DELAY
63,2004,10,1,AA,DFW,TX,1715,69.0,224.0,0.0,0.0,24.0,0.0,93.0,117.0
64,2004,10,2,AA,DFW,TX,1715,69.0,224.0,0.0,0.0,1.0,0.0,48.0,49.0
65,2004,10,4,AA,DFW,TX,1715,69.0,224.0,0.0,0.0,13.0,0.0,29.0,42.0
66,2004,10,6,CO,SAN,CA,1044,195.0,1303.0,0.0,0.0,34.0,0.0,0.0,34.0
67,2004,10,3,CO,SNA,CA,1440,212.0,1347.0,0.0,0.0,60.0,0.0,0.0,60.0
68,2004,10,3,CO,CLE,OH,1420,165.0,1091.0,69.0,0.0,0.0,0.0,0.0,69.0
69,2004,10,3,CO,ATL,GA,1415,132.0,689.0,0.0,0.0,72.0,0.0,0.0,72.0
70,2004,10,6,CO,MSY,LA,1025,69.0,305.0,0.0,2.0,8.0,0.0,15.0,25.0
71,2004,10,5,CO,BOS,MA,1550,233.0,1597.0,6.0,0.0,21.0,0.0,0.0,27.0
72,2004,10,3,CO,LGA,NY,1324,207.0,1416.0,0.0,0.0,34.0,0.0,0.0,34.0
73,2004,10,1,CO,SJC,CA,915,237.0,1609.0,0.0,0.0,25.0,0.0,0.0,25.0
74,2004,10,1,CO,LGA,NY,1324,207.0,1416.0,0.0,0.0,44.0,0.0,0.0,44.0
75,2004,10,5,CO,EWR,NJ,1315,215.0,1400.0,0.0,0.0,46.0,0.0,0.0,46.0
76,2004,10,3,CO,TPA,FL,1854,131.0,787.0,4.0,0.0,8.0,0.0,10.0,22.0
77,2004,10,1,CO,OKC,OK,1425,87.0,395.0,3.0,0.0,4.0,0.0,12.0,19.0
78,2004,10,4,CO,SAT,TX,2055,60.0,191.0,0.0,3.0,9.0,0.0,10.0,22.0
79,2004,10,4,CO,SAN,CA,1745,198.0,1303.0,8.0,0.0,13.0,0.0,0.0,21.0
80,2004,10,4,CO,MSP,MN,1330,170.0,1034.0,62.0,0.0,2.0,0.0,0.0,64.0
81,2004,10,2,CO,HNL,HI,935,490.0,3904.0,0.0,0.0,19.0,0.0,0.0,19.0
82,2004,10,6,CO,AUS,TX,925,57.0,140.0,0.0,0.0,39.0,0.0,0.0,39.0
83,2004,10,4,CO,MSY,LA,1908,78.0,305.0,60.0,0.0,0.0,0.0,0.0,60.0
84,2004,10,4,CO,SMF,CA,2045,235.0,1609.0,7.0,0.0,0.0,0.0,10.0,17.0
85,2004,10,7,CO,BOS,MA,1042,217.0,1597.0,0.0,0.0,30.0,0.0,0.0,30.0
86,2004,10,3,CO,DFW,TX,2055,62.0,224.0,0.0,0.0,23.0,0.0,0.0,23.0
87,2004,10,7,CO,SAN,CA,1205,194.0,1303.0,0.0,0.0,20.0,0.0,0.0,20.0
88,2004,10,1,CO,BWI,MD,1320,190.0,1235.0,0.0,0.0,16.0,0.0,0.0,16.0
89,2004,10,1,CO,LAX,CA,930,223.0,1379.0,0.0,0.0,46.0,0.0,0.0,46.0
90,2004,10,7,CO,ATL,GA,1428,121.0,689.0,15.0,0.0,6.0,0.0,0.0,21.0
91,2004,10,5,CO,EWR,NJ,1055,216.0,1400.0,102.0,0.0,0.0,0.0,0.0,102.0
92,2004,10,7,CO,LAS,NV,2054,193.0,1222.0,0.0,0.0,16.0,0.0,0.0,16.0
93,2004,10,4,CO,FLL,FL,1600,153.0,965.0,32.0,0.0,11.0,0.0,0.0,43.0
94,2004,10,6,CO,CLE,OH,1825,159.0,1091.0,27.0,0.0,0.0,0.0,0.0,27.0
95,2004,10,6,CO,CLE,OH,1309,163.0,1091.0,0.0,0.0,17.0,0.0,0.0,17.0
96,2004,10,7,CO,DFW,TX,1720,72.0,224.0,0.0,0.0,93.0,0.0,0.0,93.0
97,2004,10,3,CO,SAN,CA,1440,193.0,1303.0,0.0,0.0,80.0,0.0,0.0,80.0
98,2004,10,7,CO,PHL,PA,1600,206.0,1324.0,0.0,0.0,19.0,0.0,0.0,19.0
99,2004,10,6,CO,SEA,WA,1749,272.0,1874.0,10.0,0.0,8.0,0.0,0.0,18.0
100,2004,10,3,CO,LGA,NY,1440,214.0,1416.0,0.0,0.0,58.0,0.0,0.0,58.0
101,2004,10,7,CO,RSW,FL,1900,134.0,861.0,11.0,0.0,25.0,0.0,0.0,36.0
102,2004,10,5,CO,ELP,TX,2053,116.0,667.0,0.0,0.0,21.0,0.0,0.0,21.0
103,2004,10,4,CO,DEN,CO,740,148.0,862.0,0.0,0.0,15.0,0.0,0.0,15.0
104,2004,10,6,CO,HNL,HI,1135,480.0,3904.0,0.0,0.0,46.0,0.0,0.0,46.0
105,2004,10,1,CO,DTW,MI,1325,170.0,1076.0,43.0,0.0,0.0,0.0,0.0,43.0
106,2004,10,7,CO,LAX,CA,2055,217.0,1379.0,171.0,0.0,0.0,0.0,0.0,171.0
107,2004,10,4,CO,PHL,PA,1340,213.0,1324.0,0.0,0.0,66.0,0.0,0.0,66.0
108,2004,10,4,CO,BOS,MA,1315,237.0,1597.0,0.0,0.0,22.0,0.0,0.0,22.0
109,2004,10,1,CO,IND,IN,1310,148.0,845.0,0.0,0.0,38.0,0.0,0.0,38.0
110,2004,10,5,CO,SFO,CA,1435,245.0,1635.0,0.0,0.0,28.0,0.0,0.0,28.0
111,2004,10,5,CO,SEA,WA,1205,274.0,1874.0,0.0,0.0,15.0,0.0,0.0,15.0
112,2004,10,4,CO,LAS,NV,2054,187.0,1222.0,0.0,0.0,17.0,0.0,0.0,17.0
113,2004,10,7,CO,ATL,GA,1900,132.0,689.0,8.0,0.0,10.0,0.0,0.0,18.0
114,2004,10,7,CO,ATL,GA,1545,136.0,689.0,0.0,0.0,26.0,0.0,0.0,26.0
115,2004,10,1,CO,SAT,TX,1435,60.0,191.0,0.0,0.0,49.0,0.0,0.0,49.0
116,2004,10,3,CO,SAN,CA,1745,198.0,1303.0,8.0,0.0,0.0,0.0,9.0,17.0
117,2004,10,1,CO,LAX,CA,1150,212.0,1379.0,19.0,0.0,0.0,0.0,0.0,19.0
118,2004,10,7,CO,PDX,OR,1735,265.0,1825.0,0.0,0.0,11.0,0.0,103.0,114.0
119,2004,10,1,CO,DFW,TX,1535,71.0,224.0,0.0,0.0,29.0,0.0,0.0,29.0
120,2004,10,3,CO,ATL,GA,1415,132.0,689.0,0.0,0.0,15.0,0.0,0.0,15.0
121,2004,10,7,CO,SAT,TX,1904,61.0,191.0,0.0,0.0,24.0,0.0,0.0,24.0
122,2004,10,3,CO,TUL,OK,1735,90.0,429.0,0.0,0.0,16.0,0.0,0.0,16.0
123,2004,10,5,CO,DEN,CO,1425,144.0,862.0,0.0,0.0,39.0,0.0,0.0,39.0
124,2004,10,6,CO,ELP,TX,914,124.0,667.0,0.0,1.0,23.0,0.0,13.0,37.0
125,2004,10,4,CO,ABQ,NM,2040,128.0,744.0,0.0,0.0,11.0,0.0,21.0,32.0
126,2004,10,7,CO,SAN,CA,1440,193.0,1303.0,0.0,0.0,19.0,0.0,0.0,19.0
127,2004,10,5,CO,DTW,MI,735,166.0,1076.0,11.0,0.0,6.0,0.0,0.0,17.0
128,2004,10,7,CO,PHL,PA,1600,206.0,1324.0,12.0,0.0,5.0,0.0,0.0,17.0
129,2004,10,4,CO,DEN,CO,740,148.0,862.0,0.0,0.0,33.0,0.0,0.0,33.0
130,2004,10,7,CO,EWR,NJ,1419,215.0,1400.0,103.0,0.0,17.0,0.0,0.0,120.0
131,2004,10,3,CO,AUS,TX,1440,55.0,140.0,30.0,0.0,54.0,0.0,0.0,84.0
132,2004,10,1,CO,BTR,LA,2045,61.0,253.0,0.0,0.0,38.0,0.0,0.0,38.0
133,2004,10,4,CO,LAX,CA,1150,212.0,1379.0,0.0,0.0,19.0,0.0,0.0,19.0
134,2004,10,5,CO,PHL,PA,800,196.0,1324.0,0.0,0.0,16.0,0.0,0.0,16.0
135,2004,10,2,CO,LAX,CA,1544,209.0,1379.0,0.0,0.0,16.0,0.0,0.0,16.0
136,2004,10,3,CO,SAT,TX,1330,63.0,191.0,0.0,0.0,15.0,0.0,0.0,15.0
137,2004,10,1,CO,DTW,MI,735,166.0,1076.0,0.0,0.0,26.0,0.0,0.0,26.0
138,2004,10,4,CO,AUS,TX,2055,54.0,140.0,0.0,0.0,3.0,0.0,20.0,23.0
139,2004,10,3,CO,EWR,NJ,1545,222.0,1400.0,11.0,0.0,11.0,0.0,0.0,22.0
140,2004,10,4,CO,TUL,OK,1735,90.0,429.0,0.0,0.0,56.0,0.0,0.0,56.0
141,2004,10,7,CO,LGA,NY,1545,199.0,1416.0,0.0,0.0,37.0,0.0,0.0,37.0
142,2004,10,6,CO,LAX,CA,930,219.0,1379.0,0.0,0.0,19.0,0.0,0.0,19.0
143,2004,10,7,CO,DTW,MI,1857,167.0,1076.0,7.0,0.0,10.0,0.0,0.0,17.0
144,2004,10,6,CO,MIA,FL,1309,144.0,964.0,0.0,0.0,24.0,0.0,21.0,45.0
145,2004,10,3,CO,ORD,IL,1540,164.0,925.0,0.0,0.0,47.0,0.0,0.0,47.0
146,2004,10,7,CO,DEN,CO,1540,145.0,862.0,29.0,0.0,27.0,0.0,0.0,56.0
147,2004,10,2,CO,PDX,OR,1735,265.0,1825.0,0.0,0.0,0.0,0.0,19.0,19.0
148,2004,10,4,CO,MSY,LA,740,74.0,305.0,87.0,0.0,0.0,0.0,0.0,87.0
149,2004,10,4,CO,LAS,NV,1905,193.0,1222.0,0.0,0.0,0.0,0.0,30.0,30.0
150,2004,10,4,CO,ATL,GA,1900,134.0,689.0,0.0,0.0,90.0,0.0,0.0,90.0
151,2004,10,1,CO,MSP,MN,1330,166.0,1034.0,0.0,0.0,99.0,0.0,0.0,99.0
152,2004,10,6,CO,SAT,TX,1818,61.0,191.0,0.0,0.0,15.0,0.0,0.0,15.0
153,2004,10,5,CO,EWR,NJ,1545,216.0,1400.0,0.0,0.0,43.0,0.0,0.0,43.0
154,2004,10,3,CO,PHL,PA,1340,213.0,1324.0,0.0,0.0,21.0,0.0,0.0,21.0
155,2004,10,5,CO,MSY,LA,1515,78.0,305.0,48.0,0.0,4.0,0.0,0.0,52.0
156,2004,10,1,CO,EWR,NJ,1419,215.0,1400.0,2.0,0.0,4.0,0.0,22.0,28.0
157,2004,10,5,CO,TUS,AZ,1729,156.0,936.0,37.0,0.0,0.0,0.0,0.0,37.0
158,2004,10,3,CO,SJU,PR,1340,269.0,2007.0,0.0,0.0,19.0,0.0,0.0,19.0
159,2004,10,3,CO,LAS,NV,2054,187.0,1222.0,0.0,0.0,104.0,0.0,0.0,104.0
160,2004,10,4,CO,ATL,GA,1306,137.0,689.0,0.0,0.0,49.0,0.0,0.0,49.0
161,2004,10,1,CO,LGA,NY,1550,207.0,1416.0,0.0,0.0,42.0,0.0,0.0,42.0
162,2004,10,1,CO,ONT,CA,928,207.0,1334.0,0.0,0.0,40.0,0.0,0.0,40.0
163,2004,10,5,CO,FLL,FL,1853,148.0,965.0,25.0,0.0,3.0,0.0,0.0,28.0
164,2004,10,5,CO,LAX,CA,1750,214.0,1379.0,81.0,0.0,12.0,0.0,0.0,93.0
165,2004,10,7,CO,SFO,CA,1739,241.0,1635.0,10.0,0.0,24.0,0.0,0.0,34.0
166,2004,10,5,CO,MCO,FL,1910,144.0,853.0,67.0,0.0,0.0,0.0,0.0,67.0
167,2004,10,1,CO,DTW,MI,1325,170.0,1076.0,0.0,0.0,51.0,0.0,0.0,51.0
168,2004,10,6,CO,AUS,TX,1825,53.0,140.0,0.0,0.0,19.0,0.0,0.0,19.0
169,2004,10,4,CO,BOS,MA,1550,233.0,1597.0,21.0,0.0,0.0,0.0,0.0,21.0
170,2004,10,5,CO,ATL,GA,1306,137.0,689.0,8.0,0.0,7.0,0.0,0.0,15.0
171,2004,10,4,CO,LGA,NY,1550,207.0,1416.0,0.0,0.0,0.0,0.0,59.0,59.0
172,2004,10,1,CO,ATL,GA,1415,132.0,689.0,0.0,0.0,17.0,0.0,0.0,17.0
173,2004,10,2,CO,PHX,AZ,1435,164.0,1009.0,0.0,0.0,16.0,0.0,0.0,16.0
174,2004,10,2,CO,PHX,AZ,920,168.0,1009.0,0.0,0.0,22.0,0.0,0.0,22.0
175,2004,10,1,CO,SFO,CA,915,246.0,1635.0,0.0,0.0,35.0,0.0,0.0,35.0
176,2004,10,1,CO,DFW,TX,2055,62.0,224.0,0.0,0.0,0.0,127.0,0.0,127.0
177,2004,10,5,CO,MCI,MO,1850,121.0,643.0,29.0,0.0,6.0,0.0,0.0,35.0
178,2004,10,5,CO,ATL,GA,1306,137.0,689.0,31.0,0.0,0.0,0.0,0.0,31.0
179,2004,10,6,CO,SFO,CA,920,236.0,1635.0,0.0,0.0,24.0,0.0,0.0,24.0
180,2004,10,1,CO,HNL,HI,1220,480.0,3904.0,0.0,0.0,20.0,0.0,0.0,20.0
181,2004,10,3,CO,LAX,CA,1750,214.0,1379.0,0.0,0.0,26.0,0.0,0.0,26.0
182,2004,10,3,CO,EWR,NJ,1419,215.0,1400.0,0.0,0.0,25.0,0.0,0.0,25.0
183,2004,10,4,CO,SEA,WA,1434,274.0,1874.0,80.0,0.0,2.0,0.0,0.0,82.0
184,2004,10,6,CO,LAX,CA,930,219.0,1379.0,0.0,0.0,25.0,0.0,0.0,25.0
185,2004,10,7,CO,MSY,LA,1735,69.0,305.0,0.0,0.0,15.0,0.0,0.0,15.0
186,2004,10,5,CO,TPA,FL,1854,131.0,787.0,13.0,0.0,11.0,0.0,0.0,24.0
187,2004,10,3,CO,DCA,VA,900,178.0,1208.0,43.0,0.0,0.0,0.0,0.0,43.0
188,2004,10,7,CO,SAT,TX,1725,60.0,191.0,0.0,0.0,24.0,0.0,0.0,24.0
189,2004,10,4,CO,LAS,NV,745,188.0,1222.0,0.0,0.0,22.0,0.0,0.0,22.0
190,2004,10,1,CO,LAS,NV,745,188.0,1222.0,0.0,0.0,15.0,0.0,0.0,15.0
191,2004,10,5,CO,LAS,NV,1435,193.0,1222.0,25.0,0.0,0.0,0.0,0.0,25.0
192,2004,10,7,CO,MCO,FL,2044,135.0,853.0,19.0,0.0,0.0,0.0,0.0,19.0
193,2004,10,2,CO,ORD,IL,740,155.0,925.0,96.0,0.0,0.0,0.0,0.0,96.0
194,2004,10,2,CO,MSP,MN,1330,166.0,1034.0,0.0,0.0,16.0,0.0,0.0,16.0
195,2004,10,4,CO,DEN,CO,910,147.0,862.0,102.0,0.0,0.0,0.0,0.0,102.0
196,2004,10,1,CO,CMH,OH,1847,158.0,986.0,32.0,0.0,0.0,0.0,0.0,32.0
197,2004,10,4,CO,MCI,MO,1140,113.0,643.0,23.0,0.0,14.0,0.0,0.0,37.0
198,2004,10,3,CO,FLL,FL,1337,155.0,965.0,9.0,0.0,15.0,0.0,0.0,24.0
199,2004,10,6,CO,AUS,TX,1825,53.0,140.0,15.0,0.0,0.0,0.0,0.0,15.0
200,2004,10,1,CO,AUS,TX,1440,55.0,140.0,0.0,0.0,44.0,0.0,0.0,44.0
201,2004,10,4,CO,AUS,TX,2055,54.0,140.0,6.0,0.0,13.0,0.0,0.0,19.0
202,2004,10,5,CO,DFW,TX,1315,79.0,224.0,0.0,0.0,17.0,0.0,0.0,17.0
203,2004,10,4,CO,IAD,VA,1305,188.0,1190.0,0.0,0.0,18.0,0.0,0.0,18.0
204,2004,10,1,CO,SNA,CA,918,204.0,1347.0,0.0,0.0,27.0,0.0,0.0,27.0
205,2004,10,2,CO,SFO,CA,1430,245.0,1635.0,0.0,0.0,15.0,0.0,0.0,15.0
206,2004,10,6,CO,CLE,OH,1309,163.0,1091.0,0.0,0.0,30.0,0.0,0.0,30.0
207,2004,10,1,CO,LGA,NY,1440,214.0,1416.0,27.0,0.0,0.0,0.0,0.0,27.0
208,2004,10,4,CO,SAT,TX,1535,59.0,191.0,0.0,0.0,24.0,0.0,0.0,24.0
209,2004,10,1,CO,PIT,PA,1315,175.0,1117.0,0.0,0.0,16.0,0.0,0.0,16.0
210,2004,10,6,CO,SFO,CA,1040,236.0,1635.0,0.0,0.0,28.0,0.0,0.0,28.0
211,2004,10,4,CO,TUS,AZ,1205,161.0,936.0,55.0,0.0,0.0,0.0,0.0,55.0
212,2004,10,6,CO,CLE,OH,742,162.0,1091.0,0.0,0.0,21.0,0.0,0.0,21.0
213,2004,10,5,CO,LGA,NY,1440,214.0,1416.0,0.0,0.0,25.0,0.0,0.0,25.0
214,2004,10,4,CO,DEN,CO,2105,141.0,862.0,6.0,0.0,0.0,0.0,9.0,15.0
215,2004,10,1,CO,ELP,TX,920,124.0,667.0,0.0,0.0,23.0,0.0,0.0,23.0
216,2004,10,7,CO,LAS,NV,1435,193.0,1222.0,8.0,0.0,14.0,0.0,0.0,22.0
217,2004,10,2,CO,OAK,CA,920,237.0,1628.0,0.0,0.0,21.0,0.0,0.0,21.0
218,2004,10,3,CO,PDX,OR,1735,265.0,1825.0,0.0,0.0,16.0,0.0,22.0,38.0
219,2004,10,5,CO,ORD,IL,1035,157.0,925.0,0.0,0.0,66.0,0.0,0.0,66.0
220,2004,10,1,CO,AUS,TX,2220,47.0,140.0,0.0,0.0,19.0,0.0,28.0,47.0
221,2004,10,2,CO,DEN,CO,1425,144.0,862.0,25.0,0.0,0.0,0.0,0.0,25.0
222,2004,10,2,CO,LGA,NY,1840,203.0,1416.0,34.0,0.0,5.0,0.0,0.0,39.0
223,2004,10,4,CO,BWI,MD,800,184.0,1235.0,7.0,0.0,11.0,0.0,0.0,18.0
224,2004,10,7,CO,EWR,NJ,1545,222.0,1400.0,0.0,0.0,37.0,0.0,0.0,37.0
225,2004,10,7,CO,SAN,CA,1745,198.0,1303.0,8.0,0.0,15.0,0.0,0.0,23.0
226,2004,10,1,CO,EWR,NJ,1315,215.0,1400.0,0.0,0.0,22.0,0.0,0.0,22.0
227,2004,10,4,CO,PHL,PA,800,196.0,1324.0,0.0,0.0,35.0,0.0,0.0,35.0
228,2004,10,5,CO,LGA,NY,1440,214.0,1416.0,0.0,0.0,20.0,0.0,0.0,20.0
229,2004,10,5,CO,RDU,NC,1850,152.0,1043.0,0.0,0.0,24.0,0.0,0.0,24.0
230,2004,10,4,CO,MSP,MN,735,169.0,1034.0,0.0,0.0,23.0,0.0,0.0,23.0
231,2004,10,6,CO,DEN,CO,905,139.0,862.0,64.0,0.0,10.0,0.0,0.0,74.0
232,2004,10,3,CO,PHX,AZ,1435,164.0,1009.0,0.0,0.0,18.0,0.0,0.0,18.0
233,2004,10,7,CO,MSY,LA,1535,66.0,305.0,8.0,0.0,23.0,0.0,0.0,31.0
234,2004,10,6,CO,SMF,CA,905,226.0,1609.0,0.0,0.0,15.0,0.0,0.0,15.0
235,2004,10,6,CO,EWR,NJ,1825,213.0,1400.0,35.0,0.0,0.0,0.0,0.0,35.0
236,2004,10,7,CO,BOS,MA,1855,226.0,1597.0,0.0,0.0,0.0,0.0,66.0,66.0
237,2004,10,3,CO,PHX,AZ,1744,169.0,1009.0,0.0,0.0,23.0,0.0,0.0,23.0
238,2004,10,6,CO,SAT,TX,904,62.0,191.0,0.0,0.0,8.0,0.0,8.0,16.0
239,2004,10,2,CO,LAS,NV,2054,187.0,1222.0,23.0,0.0,0.0,0.0,0.0,23.0
240,2004,10,2,CO,BNA,TN,1325,116.0,657.0,0.0,0.0,21.0,0.0,0.0,21.0
241,2004,10,2,CO,SNA,CA,1440,212.0,1347.0,0.0,0.0,23.0,0.0,0.0,23.0
242,2004,10,5,CO,LAX,CA,750,218.0,1379.0,15.0,0.0,0.0,0.0,0.0,15.0
243,2004,10,5,CO,PHL,PA,1600,206.0,1324.0,0.0,0.0,0.0,0.0,76.0,76.0
244,2004,10,7,CO,DCA,VA,1600,184.0,1208.0,0.0,0.0,20.0,0.0,0.0,20.0
245,2004,10,6,CO,LAS,NV,920,198.0,1222.0,18.0,0.0,0.0,0.0,0.0,18.0
246,2004,10,3,CO,ATL,GA,1306,137.0,689.0,0.0,0.0,41.0,0.0,0.0,41.0
247,2004,10,6,CO,SAT,TX,1250,60.0,191.0,0.0,0.0,5.0,0.0,25.0,30.0
248,2004,10,5,CO,ORD,IL,1430,164.0,925.0,0.0,0.0,38.0,0.0,0.0,38.0
249,2004,10,1,CO,LAS,NV,1443,193.0,1222.0,0.0,0.0,24.0,0.0,0.0,24.0
250,2004,10,2,CO,LGA,NY,1324,207.0,1416.0,0.0,0.0,69.0,0.0,0.0,69.0
251,2004,10,6,CO,SFO,CA,1040,236.0,1635.0,0.0,0.0,93.0,0.0,0.0,93.0
