,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,ARR_DELAY
49,2012,7,3,AA,DFW,TX,1615,80.0,224.0,0.0,7.0,0.0,0.0,20.0,27.0
50,2012,7,5,AA,DFW,TX,1615,80.0,224.0,0.0,15.0,5.0,0.0,81.0,101.0
51,2012,7,6,AA,DFW,TX,1615,80.0,224.0,0.0,0.0,28.0,0.0,0.0,28.0
52,2012,7,7,AA,DFW,TX,1615,80.0,224.0,0.0,0.0,62.0,0.0,1.0,63.0
53,2012,7,2,AA,DFW,TX,1615,80.0,224.0,0.0,12.0,20.0,0.0,0.0,32.0
54,2012,7,5,AA,DFW,TX,1615,80.0,224.0,0.0,245.0,47.0,0.0,0.0,292.0
55,2012,7,6,AA,DFW,TX,1615,80.0,224.0,0.0,0.0,12.0,0.0,134.0,146.0
56,2012,7,2,AA,DFW,TX,1615,80.0,224.0,0.0,0.0,12.0,0.0,9.0,21.0
57,2012,7,4,AA,DFW,TX,1615,80.0,224.0,8.0,0.0,0.0,0.0,49.0,57.0
58,2012,7,1,AA,DFW,TX,1800,80.0,224.0,0.0,0.0,0.0,0.0,28.0,28.0
59,2012,7,6,AA,MIA,FL,1755,155.0,964.0,0.0,3.0,18.0,0.0,8.0,29.0
60,2012,7,7,AA,MIA,FL,1755,155.0,964.0,0.0,0.0,0.0,0.0,18.0,18.0
61,2012,7,1,AA,MIA,FL,1755,155.0,964.0,0.0,0.0,0.0,0.0,39.0,39.0
62,2012,7,5,AA,MIA,FL,1755,155.0,964.0,0.0,13.0,0.0,0.0,32.0,45.0
63,2012,7,7,AA,MIA,FL,1755,155.0,964.0,0.0,2.0,0.0,0.0,96.0,98.0
64,2012,7,7,AA,MIA,FL,1755,155.0,964.0,0.0,0.0,0.0,0.0,132.0,132.0
65,2012,7,6,AA,MIA,FL,1010,155.0,964.0,0.0,0.0,1.0,0.0,18.0,19.0
66,2012,7,7,AA,MIA,FL,1010,155.0,964.0,0.0,12.0,35.0,0.0,9.0,56.0
67,2012,7,3,AA,MIA,FL,1010,155.0,964.0,0.0,11.0,0.0,0.0,57.0,68.0
68,2012,7,4,AA,MIA,FL,1010,155.0,964.0,0.0,7.0,1.0,0.0,104.0,112.0
69,2012,7,5,AA,MIA,FL,1010,155.0,964.0,0.0,0.0,32.0,0.0,30.0,62.0
70,2012,7,6,AA,MIA,FL,1010,155.0,964.0,10.0,0.0,19.0,0.0,0.0,29.0
71,2012,7,6,AA,MIA,FL,1010,155.0,964.0,6.0,0.0,15.0,0.0,0.0,21.0
72,2012,7,1,AA,MIA,FL,1010,155.0,964.0,2.0,0.0,0.0,0.0,32.0,34.0
73,2012,7,4,AA,DFW,TX,710,70.0,224.0,0.0,29.0,0.0,0.0,0.0,29.0
74,2012,7,4,AA,DFW,TX,710,70.0,224.0,26.0,0.0,0.0,0.0,0.0,26.0
75,2012,7,2,AS,SEA,WA,1730,269.0,1874.0,0.0,0.0,19.0,0.0,0.0,19.0
76,2012,7,7,AS,SEA,WA,1730,269.0,1874.0,5.0,0.0,5.0,0.0,5.0,15.0
77,2012,7,1,AS,SEA,WA,1730,269.0,1874.0,0.0,0.0,24.0,0.0,25.0,49.0
78,2012,7,6,AS,SEA,WA,1730,269.0,1874.0,0.0,7.0,52.0,0.0,0.0,59.0
79,2012,7,5,AS,SEA,WA,1730,265.0,1874.0,0.0,0.0,0.0,0.0,92.0,92.0
80,2012,7,5,AS,SEA,WA,1730,269.0,1874.0,0.0,0.0,0.0,0.0,94.0,94.0
81,2012,7,7,AS,SEA,WA,1730,265.0,1874.0,0.0,0.0,3.0,0.0,18.0,21.0
82,2012,7,1,AS,SEA,WA,1730,265.0,1874.0,29.0,0.0,0.0,0.0,0.0,29.0
83,2012,7,2,AS,SEA,WA,1730,265.0,1874.0,5.0,0.0,29.0,0.0,21.0,55.0
84,2012,7,7,DL,ATL,GA,1755,130.0,689.0,0.0,0.0,17.0,0.0,0.0,17.0
85,2012,7,7,DL,ATL,GA,555,128.0,689.0,322.0,0.0,0.0,0.0,0.0,322.0
86,2012,7,1,DL,MSP,MN,735,169.0,1034.0,103.0,0.0,0.0,0.0,0.0,103.0
87,2012,7,3,DL,ATL,GA,700,132.0,689.0,71.0,0.0,0.0,0.0,0.0,71.0
88,2012,7,2,DL,ATL,GA,1600,133.0,689.0,4.0,0.0,116.0,0.0,0.0,120.0
89,2012,7,6,DL,ATL,GA,1755,126.0,689.0,2.0,0.0,24.0,0.0,11.0,37.0
90,2012,7,2,DL,ATL,GA,1600,133.0,689.0,0.0,0.0,30.0,0.0,0.0,30.0
91,2012,7,2,DL,ATL,GA,1755,128.0,689.0,0.0,0.0,191.0,0.0,0.0,191.0
92,2012,7,7,DL,ATL,GA,908,124.0,689.0,63.0,0.0,1.0,0.0,0.0,64.0
93,2012,7,1,DL,ATL,GA,1330,130.0,689.0,0.0,0.0,40.0,0.0,15.0,55.0
94,2012,7,1,DL,MSP,MN,735,169.0,1034.0,19.0,0.0,0.0,0.0,0.0,19.0
95,2012,7,2,DL,ATL,GA,1330,129.0,689.0,13.0,0.0,5.0,0.0,3.0,21.0
96,2012,7,2,DL,MSP,MN,735,169.0,1034.0,59.0,0.0,0.0,0.0,0.0,59.0
97,2012,7,3,DL,ATL,GA,1620,127.0,689.0,13.0,0.0,16.0,0.0,0.0,29.0
98,2012,7,3,DL,ATL,GA,910,124.0,689.0,0.0,0.0,8.0,0.0,67.0,75.0
99,2012,7,3,DL,ATL,GA,1330,129.0,689.0,4.0,0.0,15.0,0.0,11.0,30.0
100,2012,7,5,DL,ATL,GA,1755,130.0,689.0,214.0,0.0,0.0,0.0,0.0,214.0
101,2012,7,4,DL,ATL,GA,1620,127.0,689.0,9.0,0.0,18.0,0.0,15.0,42.0
102,2012,7,4,DL,ATL,GA,910,124.0,689.0,4.0,0.0,0.0,0.0,129.0,133.0
103,2012,7,4,DL,ATL,GA,1330,129.0,689.0,0.0,0.0,8.0,0.0,40.0,48.0
104,2012,7,3,DL,MSP,MN,730,169.0,1034.0,0.0,0.0,36.0,0.0,0.0,36.0
105,2012,7,4,DL,ATL,GA,1745,130.0,689.0,0.0,0.0,31.0,0.0,0.0,31.0
106,2012,7,4,DL,MSP,MN,730,169.0,1034.0,0.0,0.0,88.0,0.0,0.0,88.0
107,2012,7,5,DL,ATL,GA,1745,130.0,689.0,4.0,0.0,11.0,0.0,85.0,100.0
108,2012,7,5,DL,ATL,GA,1330,129.0,689.0,262.0,0.0,14.0,0.0,0.0,276.0
109,2012,7,5,DL,ATL,GA,1620,127.0,689.0,5.0,0.0,9.0,0.0,160.0,174.0
110,2012,7,5,DL,ATL,GA,910,124.0,689.0,14.0,0.0,28.0,0.0,0.0,42.0
111,2012,7,6,DL,MSP,MN,730,169.0,1034.0,75.0,0.0,0.0,0.0,0.0,75.0
112,2012,7,7,DL,ATL,GA,1620,127.0,689.0,12.0,0.0,0.0,0.0,8.0,20.0
113,2012,7,7,DL,ATL,GA,1330,130.0,689.0,0.0,0.0,21.0,0.0,163.0,184.0
114,2012,7,1,DL,ATL,GA,1620,127.0,689.0,5.0,0.0,110.0,0.0,3.0,118.0
115,2012,7,1,DL,ATL,GA,1330,129.0,689.0,6.0,0.0,38.0,0.0,0.0,44.0
116,2012,7,2,DL,ATL,GA,1620,127.0,689.0,0.0,0.0,30.0,0.0,0.0,30.0
117,2012,7,2,DL,ATL,GA,1745,130.0,689.0,3.0,0.0,18.0,0.0,6.0,27.0
118,2012,7,3,DL,ATL,GA,1620,127.0,689.0,0.0,0.0,96.0,0.0,0.0,96.0
119,2012,7,2,DL,ATL,GA,1330,129.0,689.0,0.0,0.0,93.0,0.0,0.0,93.0
120,2012,7,3,DL,MSP,MN,730,169.0,1034.0,0.0,0.0,41.0,0.0,0.0,41.0
121,2012,7,4,DL,ATL,GA,1745,130.0,689.0,16.0,0.0,0.0,0.0,0.0,16.0
122,2012,7,5,DL,ATL,GA,1745,130.0,689.0,8.0,0.0,0.0,0.0,34.0,42.0
123,2012,7,3,DL,ATL,GA,1745,130.0,689.0,0.0,0.0,59.0,0.0,0.0,59.0
124,2012,7,4,DL,MSP,MN,730,169.0,1034.0,120.0,0.0,0.0,0.0,0.0,120.0
125,2012,7,7,DL,ATL,GA,1745,130.0,689.0,0.0,0.0,31.0,0.0,0.0,31.0
126,2012,7,6,DL,ATL,GA,1620,127.0,689.0,0.0,0.0,15.0,0.0,0.0,15.0
127,2012,7,4,DL,ATL,GA,1620,127.0,689.0,0.0,0.0,26.0,0.0,0.0,26.0
128,2012,7,5,DL,ATL,GA,1330,129.0,689.0,16.0,0.0,0.0,0.0,56.0,72.0
129,2012,7,3,DL,ATL,GA,1330,129.0,689.0,8.0,0.0,9.0,0.0,0.0,17.0
130,2012,7,3,DL,ATL,GA,1620,127.0,689.0,2.0,0.0,0.0,0.0,55.0,57.0
131,2012,7,4,DL,ATL,GA,1620,127.0,689.0,7.0,0.0,0.0,0.0,22.0,29.0
132,2012,7,4,DL,ATL,GA,1745,130.0,689.0,11.0,0.0,7.0,0.0,12.0,30.0
133,2012,7,5,DL,ATL,GA,1745,130.0,689.0,5.0,0.0,0.0,0.0,22.0,27.0
134,2012,7,6,DL,ATL,GA,1620,127.0,689.0,1.0,0.0,0.0,0.0,25.0,26.0
135,2012,7,5,DL,MSP,MN,730,169.0,1034.0,73.0,0.0,9.0,0.0,0.0,82.0
136,2012,7,5,DL,ATL,GA,1620,127.0,689.0,0.0,0.0,42.0,0.0,0.0,42.0
137,2012,7,1,DL,MSP,MN,730,169.0,1034.0,600.0,0.0,0.0,0.0,0.0,600.0
138,2012,7,1,DL,ATL,GA,1600,133.0,689.0,18.0,0.0,0.0,0.0,126.0,144.0
139,2012,7,1,DL,ATL,GA,1755,130.0,689.0,60.0,0.0,0.0,0.0,87.0,147.0
140,2012,7,2,DL,ATL,GA,700,132.0,689.0,24.0,0.0,23.0,0.0,0.0,47.0
141,2012,7,4,EV,TYR,TX,800,56.0,163.0,32.0,0.0,0.0,0.0,0.0,32.0
142,2012,7,4,EV,TYR,TX,800,56.0,163.0,28.0,0.0,0.0,0.0,0.0,28.0
143,2012,7,6,EV,MSY,LA,1314,73.0,305.0,10.0,0.0,0.0,0.0,8.0,18.0
144,2012,7,6,EV,MSY,LA,1335,73.0,305.0,3.0,0.0,19.0,0.0,0.0,22.0
145,2012,7,6,EV,MSY,LA,1335,73.0,305.0,0.0,0.0,13.0,0.0,80.0,93.0
146,2012,7,6,EV,MSY,LA,1413,73.0,305.0,90.0,0.0,8.0,0.0,0.0,98.0
147,2012,7,1,EV,AUS,TX,2252,46.0,140.0,67.0,0.0,0.0,0.0,0.0,67.0
148,2012,7,7,EV,ACT,TX,1531,62.0,159.0,0.0,0.0,16.0,0.0,0.0,16.0
149,2012,7,2,EV,ACT,TX,1510,62.0,159.0,53.0,0.0,3.0,0.0,0.0,56.0
150,2012,7,2,EV,ACT,TX,1510,62.0,159.0,0.0,0.0,46.0,0.0,0.0,46.0
151,2012,7,4,EV,ACT,TX,1510,62.0,159.0,5.0,0.0,0.0,0.0,59.0,64.0
152,2012,7,7,EV,JAN,MS,1618,79.0,351.0,0.0,0.0,0.0,0.0,28.0,28.0
153,2012,7,6,EV,CLL,TX,1820,45.0,74.0,113.0,0.0,0.0,0.0,0.0,113.0
154,2012,7,4,EV,CLL,TX,1820,45.0,74.0,6.0,0.0,0.0,0.0,51.0,57.0
155,2012,7,7,EV,CLL,TX,1820,45.0,74.0,0.0,0.0,0.0,0.0,113.0,113.0
156,2012,7,4,EV,BHM,AL,1915,103.0,562.0,16.0,0.0,0.0,0.0,126.0,142.0
157,2012,7,3,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,0.0,0.0,44.0,44.0
158,2012,7,5,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,4.0,0.0,85.0,89.0
159,2012,7,6,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,46.0,0.0,25.0,71.0
160,2012,7,4,EV,BHM,AL,1915,103.0,562.0,114.0,0.0,0.0,0.0,3.0,117.0
161,2012,7,3,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,15.0,0.0,1.0,16.0
162,2012,7,2,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,35.0,0.0,17.0,52.0
163,2012,7,5,EV,BHM,AL,1915,103.0,562.0,232.0,0.0,0.0,0.0,0.0,232.0
164,2012,7,1,EV,BHM,AL,1915,103.0,562.0,52.0,0.0,0.0,0.0,7.0,59.0
165,2012,7,7,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,0.0,0.0,41.0,41.0
166,2012,7,3,EV,BHM,AL,1915,103.0,562.0,24.0,0.0,0.0,0.0,0.0,24.0
167,2012,7,7,EV,ACT,TX,1106,56.0,159.0,15.0,0.0,0.0,0.0,2.0,17.0
168,2012,7,2,EV,ACT,TX,1106,56.0,159.0,30.0,0.0,0.0,0.0,0.0,30.0
169,2012,7,5,EV,ACT,TX,1106,56.0,159.0,19.0,0.0,26.0,0.0,0.0,45.0
170,2012,7,6,EV,ACT,TX,1106,56.0,159.0,17.0,0.0,0.0,0.0,0.0,17.0
171,2012,7,4,EV,ACT,TX,1106,56.0,159.0,14.0,0.0,0.0,0.0,47.0,61.0
172,2012,7,1,EV,ACT,TX,1106,56.0,159.0,0.0,0.0,1.0,0.0,25.0,26.0
173,2012,7,2,EV,ACT,TX,1106,56.0,159.0,23.0,0.0,0.0,0.0,37.0,60.0
174,2012,7,4,EV,ACT,TX,1106,56.0,159.0,0.0,0.0,0.0,0.0,47.0,47.0
175,2012,7,7,EV,MCI,MO,915,120.0,643.0,35.0,0.0,2.0,0.0,0.0,37.0
176,2012,7,2,EV,DAL,TX,1530,63.0,216.0,0.0,0.0,90.0,0.0,0.0,90.0
177,2012,7,6,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,16.0,0.0,13.0,29.0
178,2012,7,1,EV,BHM,AL,1915,103.0,562.0,0.0,0.0,34.0,0.0,0.0,34.0
179,2012,7,2,EV,BHM,AL,1915,103.0,562.0,41.0,0.0,0.0,0.0,69.0,110.0
180,2012,7,5,EV,BHM,AL,1915,103.0,562.0,6.0,0.0,45.0,0.0,0.0,51.0
181,2012,7,2,EV,BHM,AL,1900,103.0,562.0,0.0,27.0,3.0,0.0,0.0,30.0
182,2012,7,1,EV,BHM,AL,1900,103.0,562.0,48.0,0.0,0.0,0.0,0.0,48.0
183,2012,7,7,EV,BHM,AL,1900,103.0,562.0,79.0,0.0,7.0,0.0,70.0,156.0
184,2012,7,7,EV,LIT,AR,730,83.0,374.0,0.0,0.0,17.0,0.0,5.0,22.0
185,2012,7,4,EV,MFE,TX,900,70.0,316.0,0.0,0.0,21.0,0.0,0.0,21.0
186,2012,7,6,EV,MSY,LA,1701,73.0,305.0,0.0,0.0,50.0,0.0,4.0,54.0
187,2012,7,1,EV,AEX,LA,1115,66.0,190.0,60.0,0.0,48.0,0.0,76.0,184.0
188,2012,7,2,EV,AEX,LA,1115,66.0,190.0,2.0,0.0,0.0,0.0,47.0,49.0
189,2012,7,6,EV,AEX,LA,1115,66.0,190.0,0.0,0.0,0.0,0.0,24.0,24.0
190,2012,7,6,EV,JAN,MS,1010,77.0,351.0,58.0,0.0,18.0,0.0,8.0,84.0
191,2012,7,6,EV,JAN,MS,1010,77.0,351.0,3.0,0.0,21.0,0.0,30.0,54.0
192,2012,7,5,EV,SHV,LA,1525,67.0,192.0,0.0,0.0,0.0,0.0,147.0,147.0
193,2012,7,3,EV,SHV,LA,1525,67.0,192.0,0.0,0.0,26.0,0.0,64.0,90.0
194,2012,7,4,EV,SHV,LA,1525,67.0,192.0,0.0,4.0,0.0,0.0,221.0,225.0
195,2012,7,2,EV,SHV,LA,1525,67.0,192.0,45.0,0.0,0.0,0.0,4.0,49.0
196,2012,7,1,EV,SHV,LA,1525,67.0,192.0,0.0,0.0,0.0,0.0,72.0,72.0
197,2012,7,4,EV,SHV,LA,1530,67.0,192.0,18.0,0.0,0.0,0.0,0.0,18.0
198,2012,7,5,EV,SHV,LA,1525,67.0,192.0,25.0,0.0,6.0,0.0,0.0,31.0
199,2012,7,1,EV,SHV,LA,1525,67.0,192.0,0.0,0.0,144.0,0.0,0.0,144.0
200,2012,7,2,EV,SHV,LA,1525,67.0,192.0,0.0,2.0,110.0,0.0,0.0,112.0
201,2012,7,5,EV,DRT,TX,1510,80.0,339.0,0.0,0.0,0.0,0.0,102.0,102.0
202,2012,7,2,EV,DAL,TX,1530,63.0,216.0,75.0,0.0,0.0,0.0,0.0,75.0
203,2012,7,4,EV,DAL,TX,1530,63.0,216.0,0.0,0.0,10.0,0.0,11.0,21.0
204,2012,7,6,EV,MEM,TN,1438,95.0,468.0,13.0,0.0,0.0,0.0,34.0,47.0
205,2012,7,6,EV,MEM,TN,1438,95.0,468.0,53.0,0.0,1.0,0.0,0.0,54.0
206,2012,7,2,EV,BTR,LA,1725,64.0,253.0,0.0,0.0,83.0,0.0,0.0,83.0
207,2012,7,2,EV,BTR,LA,1725,64.0,253.0,50.0,0.0,7.0,0.0,0.0,57.0
208,2012,7,1,EV,BTR,LA,1725,64.0,253.0,15.0,0.0,0.0,0.0,56.0,71.0
209,2012,7,2,EV,BTR,LA,1725,64.0,253.0,15.0,0.0,3.0,0.0,2.0,20.0
210,2012,7,7,EV,CHS,SC,1413,149.0,925.0,13.0,0.0,0.0,0.0,3.0,16.0
211,2012,7,1,EV,MLU,LA,730,74.0,262.0,42.0,0.0,5.0,0.0,0.0,47.0
212,2012,7,3,EV,MLU,LA,730,74.0,262.0,0.0,0.0,16.0,0.0,117.0,133.0
213,2012,7,4,EV,MLU,LA,730,74.0,262.0,46.0,0.0,0.0,0.0,0.0,46.0
214,2012,7,2,EV,ATL,GA,2110,126.0,689.0,0.0,0.0,9.0,0.0,55.0,64.0
215,2012,7,2,EV,ATL,GA,2110,126.0,689.0,18.0,0.0,0.0,0.0,119.0,137.0
216,2012,7,6,EV,LFT,LA,1656,57.0,201.0,4.0,0.0,53.0,0.0,0.0,57.0
217,2012,7,6,EV,LFT,LA,1616,56.0,201.0,0.0,0.0,16.0,0.0,0.0,16.0
218,2012,7,1,EV,MOB,AL,730,84.0,427.0,0.0,0.0,20.0,0.0,0.0,20.0
219,2012,7,3,EV,MOB,AL,730,84.0,427.0,33.0,0.0,0.0,0.0,0.0,33.0
220,2012,7,1,EV,MOB,AL,730,84.0,427.0,0.0,0.0,0.0,0.0,36.0,36.0
221,2012,7,2,EV,MOB,AL,730,84.0,427.0,48.0,0.0,1.0,0.0,0.0,49.0
222,2012,7,4,EV,MOB,AL,730,84.0,427.0,0.0,0.0,6.0,0.0,182.0,188.0
223,2012,7,3,EV,MOB,AL,730,84.0,427.0,0.0,0.0,34.0,0.0,0.0,34.0
224,2012,7,6,EV,MOB,AL,730,84.0,427.0,19.0,0.0,3.0,0.0,0.0,22.0
225,2012,7,5,EV,AMA,TX,2025,100.0,517.0,0.0,0.0,15.0,0.0,37.0,52.0
226,2012,7,1,EV,AMA,TX,2025,100.0,517.0,20.0,0.0,0.0,0.0,0.0,20.0
227,2012,7,4,EV,AMA,TX,2025,100.0,517.0,73.0,0.0,0.0,0.0,2.0,75.0
228,2012,7,4,EV,SAT,TX,900,56.0,191.0,3.0,14.0,3.0,0.0,343.0,363.0
229,2012,7,3,EV,SAT,TX,900,56.0,191.0,63.0,0.0,0.0,0.0,24.0,87.0
230,2012,7,5,EV,SAT,TX,900,56.0,191.0,43.0,0.0,68.0,0.0,0.0,111.0
231,2012,7,6,EV,SAT,TX,900,56.0,191.0,0.0,0.0,29.0,0.0,3.0,32.0
232,2012,7,7,EV,BTR,LA,1045,63.0,253.0,10.0,0.0,0.0,0.0,6.0,16.0
233,2012,7,1,EV,BTR,LA,1025,63.0,253.0,42.0,0.0,6.0,0.0,0.0,48.0
234,2012,7,7,EV,MKE,WI,1251,161.0,984.0,49.0,0.0,0.0,0.0,0.0,49.0
235,2012,7,4,EV,MKE,WI,1251,161.0,984.0,0.0,7.0,8.0,0.0,0.0,15.0
236,2012,7,7,EV,MKE,WI,1251,161.0,984.0,46.0,0.0,0.0,0.0,0.0,46.0
237,2012,7,6,EV,TUL,OK,1250,90.0,429.0,0.0,0.0,18.0,0.0,0.0,18.0
238,2012,7,5,EV,TUL,OK,1250,90.0,429.0,0.0,36.0,0.0,0.0,222.0,258.0
239,2012,7,3,EV,TUL,OK,1250,90.0,429.0,15.0,0.0,41.0,0.0,41.0,97.0
240,2012,7,1,EV,TUL,OK,1250,90.0,429.0,17.0,0.0,61.0,0.0,0.0,78.0
241,2012,7,7,EV,TUL,OK,1250,90.0,429.0,10.0,0.0,0.0,0.0,8.0,18.0
242,2012,7,3,EV,TUL,OK,1250,90.0,429.0,0.0,0.0,0.0,0.0,24.0,24.0
243,2012,7,4,EV,TUL,OK,1250,90.0,429.0,0.0,0.0,33.0,0.0,0.0,33.0
244,2012,7,2,EV,ATL,GA,1007,133.0,689.0,17.0,0.0,0.0,0.0,0.0,17.0
245,2012,7,5,EV,ATL,GA,1007,133.0,689.0,19.0,0.0,0.0,0.0,0.0,19.0
246,2012,7,1,EV,SAT,TX,1130,61.0,191.0,0.0,0.0,0.0,0.0,47.0,47.0
247,2012,7,7,EV,OKC,OK,1444,82.0,395.0,75.0,0.0,1.0,0.0,8.0,84.0
248,2012,7,2,EV,OKC,OK,1444,82.0,395.0,10.0,0.0,14.0,0.0,0.0,24.0
249,2012,7,3,EV,OKC,OK,1444,82.0,395.0,0.0,0.0,5.0,0.0,25.0,30.0
250,2012,7,4,EV,OKC,OK,1444,82.0,395.0,0.0,0.0,0.0,0.0,87.0,87.0
251,2012,7,5,EV,OKC,OK,1444,82.0,395.0,3.0,19.0,3.0,0.0,121.0,146.0
252,2012,7,7,EV,OKC,OK,1444,82.0,395.0,0.0,0.0,0.0,0.0,61.0,61.0
253,2012,7,5,EV,OKC,OK,1444,82.0,395.0,0.0,0.0,0.0,0.0,62.0,62.0
