,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DISTANCE,LABEL
58,2010,9,5,9E,IAH,ATL,GA,1240,689.0,0
59,2010,9,6,9E,IAH,ATL,GA,1240,689.0,0
60,2010,9,7,9E,IAH,ATL,GA,1240,689.0,1
61,2010,9,1,9E,IAH,ATL,GA,1240,689.0,1
62,2010,9,2,9E,IAH,ATL,GA,1240,689.0,0
63,2010,9,3,9E,IAH,ATL,GA,1240,689.0,0
64,2010,9,4,9E,IAH,ATL,GA,1240,689.0,0
65,2010,9,7,9E,IAH,ATL,GA,1402,689.0,0
66,2010,9,3,9E,IAH,ATL,GA,545,689.0,0
67,2010,9,4,9E,IAH,ATL,GA,545,689.0,0
68,2010,9,5,9E,IAH,ATL,GA,545,689.0,0
69,2010,9,6,9E,IAH,ATL,GA,545,689.0,0
70,2010,9,7,9E,IAH,ATL,GA,545,689.0,0
71,2010,9,1,9E,IAH,ATL,GA,545,689.0,0
72,2010,9,3,9E,IAH,MEM,TN,605,469.0,0
73,2010,9,4,9E,IAH,MEM,TN,605,469.0,0
74,2010,9,5,9E,IAH,MEM,TN,605,469.0,0
75,2010,9,6,9E,IAH,MEM,TN,605,469.0,0
76,2010,9,2,9E,IAH,MEM,TN,605,469.0,0
77,2010,9,3,9E,IAH,MEM,TN,605,469.0,0
78,2010,9,4,9E,IAH,MEM,TN,605,469.0,0
79,2010,9,5,9E,IAH,MEM,TN,605,469.0,0
80,2010,9,6,9E,IAH,MEM,TN,605,469.0,0
81,2010,9,1,9E,IAH,MEM,TN,605,469.0,0
82,2010,9,2,9E,IAH,MEM,TN,605,469.0,0
83,2010,9,3,9E,IAH,MEM,TN,605,469.0,0
84,2010,9,4,9E,IAH,MEM,TN,605,469.0,0
85,2010,9,5,9E,IAH,MEM,TN,605,469.0,0
86,2010,9,6,9E,IAH,MEM,TN,605,469.0,0
87,2010,9,1,9E,IAH,MEM,TN,605,469.0,0
88,2010,9,2,9E,IAH,MEM,TN,605,469.0,0
89,2010,9,3,9E,IAH,MEM,TN,605,469.0,0
90,2010,9,4,9E,IAH,MEM,TN,605,469.0,0
91,2010,9,5,9E,IAH,MEM,TN,605,469.0,0
92,2010,9,6,9E,IAH,MEM,TN,605,469.0,0
93,2010,9,1,9E,IAH,MEM,TN,605,469.0,0
94,2010,9,2,9E,IAH,MEM,TN,605,469.0,0
95,2010,9,3,9E,IAH,MEM,TN,605,469.0,0
96,2010,9,4,9E,IAH,MEM,TN,605,469.0,0
97,2010,9,3,9E,IAH,MEM,TN,1200,469.0,0
98,2010,9,4,9E,IAH,MEM,TN,1200,469.0,0
99,2010,9,5,9E,IAH,MEM,TN,1200,469.0,1
100,2010,9,6,9E,IAH,MEM,TN,1200,469.0,0
101,2010,9,7,9E,IAH,MEM,TN,1200,469.0,0
102,2010,9,1,9E,IAH,MEM,TN,1200,469.0,0
103,2010,9,2,9E,IAH,MEM,TN,1200,469.0,1
104,2010,9,3,9E,IAH,MEM,TN,1200,469.0,0
105,2010,9,4,9E,IAH,MEM,TN,1200,469.0,0
106,2010,9,5,9E,IAH,MEM,TN,1200,469.0,0
107,2010,9,1,9E,IAH,MEM,TN,1200,469.0,0
108,2010,9,2,9E,IAH,MEM,TN,1200,469.0,0
109,2010,9,3,9E,IAH,MEM,TN,1200,469.0,0
110,2010,9,4,9E,IAH,MEM,TN,1200,469.0,0
111,2010,9,5,9E,IAH,MEM,TN,1200,469.0,0
112,2010,9,1,9E,IAH,MEM,TN,1200,469.0,0
113,2010,9,2,9E,IAH,MEM,TN,1200,469.0,0
114,2010,9,3,9E,IAH,MEM,TN,1200,469.0,0
115,2010,9,4,9E,IAH,MEM,TN,1200,469.0,0
116,2010,9,5,9E,IAH,MEM,TN,1200,469.0,0
117,2010,9,6,9E,IAH,MEM,TN,1200,469.0,0
118,2010,9,1,9E,IAH,MEM,TN,1200,469.0,0
119,2010,9,2,9E,IAH,MEM,TN,1200,469.0,0
120,2010,9,3,9E,IAH,MEM,TN,1200,469.0,0
121,2010,9,4,9E,IAH,MEM,TN,1200,469.0,0
122,2010,9,3,9E,IAH,ATL,GA,1410,689.0,0
123,2010,9,4,9E,IAH,ATL,GA,1410,689.0,0
124,2010,9,5,9E,IAH,ATL,GA,1410,689.0,0
125,2010,9,6,9E,IAH,ATL,GA,1410,689.0,0
126,2010,9,7,9E,IAH,ATL,GA,1410,689.0,0
127,2010,9,1,9E,IAH,ATL,GA,1410,689.0,1
128,2010,9,3,9E,IAH,ATL,GA,1025,689.0,0
129,2010,9,4,9E,IAH,ATL,GA,1025,689.0,0
130,2010,9,5,9E,IAH,ATL,GA,1025,689.0,1
131,2010,9,6,9E,IAH,ATL,GA,1025,689.0,0
132,2010,9,1,9E,IAH,ATL,GA,1025,689.0,1
133,2010,9,2,9E,IAH,ATL,GA,1035,689.0,1
134,2010,9,3,9E,IAH,ATL,GA,1035,689.0,0
135,2010,9,4,9E,IAH,ATL,GA,1035,689.0,1
136,2010,9,5,9E,IAH,ATL,GA,1035,689.0,0
137,2010,9,6,9E,IAH,ATL,GA,1035,689.0,0
138,2010,9,7,9E,IAH,ATL,GA,1035,689.0,0
139,2010,9,1,9E,IAH,ATL,GA,1035,689.0,0
140,2010,9,2,9E,IAH,ATL,GA,1035,689.0,0
141,2010,9,3,9E,IAH,ATL,GA,1035,689.0,0
142,2010,9,4,9E,IAH,ATL,GA,1035,689.0,0
143,2010,9,5,9E,IAH,ATL,GA,1035,689.0,0
144,2010,9,6,9E,IAH,ATL,GA,1035,689.0,1
145,2010,9,7,9E,IAH,ATL,GA,1035,689.0,0
146,2010,9,1,9E,IAH,ATL,GA,1035,689.0,0
147,2010,9,2,9E,IAH,ATL,GA,1035,689.0,0
148,2010,9,3,9E,IAH,ATL,GA,1035,689.0,0
149,2010,9,4,9E,IAH,ATL,GA,1035,689.0,0
150,2010,9,5,9E,IAH,ATL,GA,1035,689.0,0
151,2010,9,6,9E,IAH,ATL,GA,1035,689.0,0
152,2010,9,7,9E,IAH,ATL,GA,1035,689.0,1
153,2010,9,1,9E,IAH,ATL,GA,1035,689.0,1
154,2010,9,2,9E,IAH,ATL,GA,1035,689.0,1
155,2010,9,3,9E,IAH,ATL,GA,1035,689.0,0
156,2010,9,4,9E,IAH,ATL,GA,1035,689.0,1
157,2010,9,3,AA,IAH,DFW,TX,1955,224.0,1
158,2010,9,4,AA,IAH,DFW,TX,1955,224.0,1
159,2010,9,5,AA,IAH,DFW,TX,1955,224.0,0
160,2010,9,1,AA,IAH,DFW,TX,1955,224.0,0
161,2010,9,2,AA,IAH,DFW,TX,1955,224.0,3
162,2010,9,3,AA,IAH,DFW,TX,1955,224.0,1
163,2010,9,4,AA,IAH,DFW,TX,1955,224.0,0
164,2010,9,5,AA,IAH,DFW,TX,1955,224.0,0
165,2010,9,7,AA,IAH,DFW,TX,1955,224.0,0
166,2010,9,1,AA,IAH,DFW,TX,1955,224.0,0
167,2010,9,2,AA,IAH,DFW,TX,1955,224.0,0
168,2010,9,3,AA,IAH,DFW,TX,1955,224.0,0
169,2010,9,4,AA,IAH,DFW,TX,1955,224.0,0
170,2010,9,5,AA,IAH,DFW,TX,1955,224.0,0
171,2010,9,7,AA,IAH,DFW,TX,1955,224.0,0
172,2010,9,1,AA,IAH,DFW,TX,1955,224.0,0
173,2010,9,2,AA,IAH,DFW,TX,1955,224.0,0
174,2010,9,3,AA,IAH,DFW,TX,1955,224.0,0
175,2010,9,4,AA,IAH,DFW,TX,1955,224.0,0
176,2010,9,5,AA,IAH,DFW,TX,1955,224.0,0
177,2010,9,7,AA,IAH,DFW,TX,1955,224.0,0
178,2010,9,1,AA,IAH,DFW,TX,1955,224.0,0
179,2010,9,2,AA,IAH,DFW,TX,1955,224.0,0
180,2010,9,3,AA,IAH,DFW,TX,1955,224.0,0
181,2010,9,4,AA,IAH,DFW,TX,1955,224.0,0
182,2010,9,3,AA,IAH,DFW,TX,1205,224.0,0
183,2010,9,7,AA,IAH,DFW,TX,1205,224.0,0
184,2010,9,1,AA,IAH,DFW,TX,1205,224.0,0
185,2010,9,2,AA,IAH,DFW,TX,1205,224.0,1
186,2010,9,3,AA,IAH,DFW,TX,1205,224.0,1
187,2010,9,7,AA,IAH,DFW,TX,1205,224.0,1
188,2010,9,1,AA,IAH,DFW,TX,1205,224.0,0
189,2010,9,2,AA,IAH,DFW,TX,1205,224.0,0
190,2010,9,3,AA,IAH,DFW,TX,1205,224.0,0
191,2010,9,7,AA,IAH,DFW,TX,1205,224.0,0
192,2010,9,1,AA,IAH,DFW,TX,1205,224.0,0
193,2010,9,2,AA,IAH,DFW,TX,1205,224.0,0
194,2010,9,3,AA,IAH,DFW,TX,1205,224.0,0
195,2010,9,7,AA,IAH,DFW,TX,1205,224.0,0
196,2010,9,1,AA,IAH,DFW,TX,1205,224.0,0
197,2010,9,2,AA,IAH,DFW,TX,1205,224.0,0
198,2010,9,3,AA,IAH,DFW,TX,1205,224.0,0
199,2010,9,3,AA,IAH,DFW,TX,1610,224.0,1
200,2010,9,4,AA,IAH,DFW,TX,1610,224.0,1
201,2010,9,5,AA,IAH,DFW,TX,1610,224.0,0
202,2010,9,6,AA,IAH,DFW,TX,1610,224.0,0
203,2010,9,7,AA,IAH,DFW,TX,1610,224.0,0
204,2010,9,1,AA,IAH,DFW,TX,1610,224.0,1
205,2010,9,2,AA,IAH,DFW,TX,1610,224.0,1
206,2010,9,3,AA,IAH,DFW,TX,1610,224.0,1
207,2010,9,4,AA,IAH,DFW,TX,1610,224.0,0
208,2010,9,5,AA,IAH,DFW,TX,1610,224.0,0
209,2010,9,6,AA,IAH,DFW,TX,1610,224.0,0
210,2010,9,7,AA,IAH,DFW,TX,1610,224.0,1
211,2010,9,1,AA,IAH,DFW,TX,1610,224.0,0
212,2010,9,2,AA,IAH,DFW,TX,1610,224.0,0
213,2010,9,3,AA,IAH,DFW,TX,1610,224.0,0
214,2010,9,4,AA,IAH,DFW,TX,1610,224.0,0
215,2010,9,5,AA,IAH,DFW,TX,1610,224.0,0
216,2010,9,6,AA,IAH,DFW,TX,1610,224.0,0
217,2010,9,7,AA,IAH,DFW,TX,1610,224.0,0
218,2010,9,1,AA,IAH,DFW,TX,1610,224.0,0
219,2010,9,2,AA,IAH,DFW,TX,1610,224.0,0
220,2010,9,3,AA,IAH,DFW,TX,1610,224.0,0
221,2010,9,4,AA,IAH,DFW,TX,1610,224.0,0
222,2010,9,5,AA,IAH,DFW,TX,1610,224.0,0
223,2010,9,6,AA,IAH,DFW,TX,1610,224.0,1
224,2010,9,7,AA,IAH,DFW,TX,1610,224.0,0
225,2010,9,1,AA,IAH,DFW,TX,1610,224.0,0
226,2010,9,2,AA,IAH,DFW,TX,1610,224.0,0
227,2010,9,3,AA,IAH,DFW,TX,1610,224.0,0
228,2010,9,4,AA,IAH,DFW,TX,1610,224.0,0
229,2010,9,3,AA,IAH,MIA,FL,1730,964.0,0
230,2010,9,4,AA,IAH,MIA,FL,1730,964.0,0
231,2010,9,5,AA,IAH,MIA,FL,1730,964.0,0
232,2010,9,7,AA,IAH,MIA,FL,1730,964.0,0
233,2010,9,1,AA,IAH,MIA,FL,1730,964.0,1
234,2010,9,2,AA,IAH,MIA,FL,1730,964.0,1
235,2010,9,3,AA,IAH,MIA,FL,1730,964.0,0
236,2010,9,4,AA,IAH,MIA,FL,1730,964.0,0
237,2010,9,5,AA,IAH,MIA,FL,1730,964.0,0
238,2010,9,6,AA,IAH,MIA,FL,1730,964.0,0
239,2010,9,7,AA,IAH,MIA,FL,1730,964.0,1
240,2010,9,1,AA,IAH,MIA,FL,1730,964.0,0
241,2010,9,2,AA,IAH,MIA,FL,1730,964.0,0
242,2010,9,3,AA,IAH,MIA,FL,1730,964.0,0
243,2010,9,4,AA,IAH,MIA,FL,1730,964.0,0
244,2010,9,5,AA,IAH,MIA,FL,1730,964.0,0
245,2010,9,6,AA,IAH,MIA,FL,1730,964.0,0
246,2010,9,7,AA,IAH,MIA,FL,1730,964.0,1
247,2010,9,1,AA,IAH,MIA,FL,1730,964.0,0
248,2010,9,2,AA,IAH,MIA,FL,1730,964.0,0
249,2010,9,3,AA,IAH,MIA,FL,1730,964.0,0
250,2010,9,4,AA,IAH,MIA,FL,1730,964.0,0
251,2010,9,5,AA,IAH,MIA,FL,1730,964.0,0
252,2010,9,6,AA,IAH,MIA,FL,1730,964.0,0
253,2010,9,7,AA,IAH,MIA,FL,1730,964.0,0
254,2010,9,1,AA,IAH,MIA,FL,1730,964.0,0
255,2010,9,2,AA,IAH,MIA,FL,1730,964.0,1
256,2010,9,3,AA,IAH,MIA,FL,1730,964.0,3
257,2010,9,4,AA,IAH,MIA,FL,1730,964.0,0
258,2010,9,3,AA,IAH,DFW,TX,855,224.0,0
259,2010,9,4,AA,IAH,DFW,TX,855,224.0,0
260,2010,9,5,AA,IAH,DFW,TX,855,224.0,0
261,2010,9,6,AA,IAH,DFW,TX,855,224.0,0
262,2010,9,7,AA,IAH,DFW,TX,855,224.0,0
263,2010,9,1,AA,IAH,DFW,TX,855,224.0,0
264,2010,9,2,AA,IAH,DFW,TX,855,224.0,1
265,2010,9,3,AA,IAH,DFW,TX,855,224.0,1
266,2010,9,4,AA,IAH,DFW,TX,855,224.0,0
267,2010,9,5,AA,IAH,DFW,TX,855,224.0,0
268,2010,9,6,AA,IAH,DFW,TX,855,224.0,0
269,2010,9,7,AA,IAH,DFW,TX,855,224.0,0
270,2010,9,1,AA,IAH,DFW,TX,855,224.0,0
271,2010,9,2,AA,IAH,DFW,TX,855,224.0,0
272,2010,9,3,AA,IAH,DFW,TX,855,224.0,0
273,2010,9,4,AA,IAH,DFW,TX,855,224.0,0
274,2010,9,5,AA,IAH,DFW,TX,855,224.0,0
275,2010,9,6,AA,IAH,DFW,TX,855,224.0,0
276,2010,9,7,AA,IAH,DFW,TX,855,224.0,0
277,2010,9,1,AA,IAH,DFW,TX,855,224.0,0
278,2010,9,2,AA,IAH,DFW,TX,855,224.0,0
279,2010,9,3,AA,IAH,DFW,TX,855,224.0,0
280,2010,9,4,AA,IAH,DFW,TX,855,224.0,1
281,2010,9,5,AA,IAH,DFW,TX,855,224.0,0
282,2010,9,6,AA,IAH,DFW,TX,855,224.0,1
283,2010,9,7,AA,IAH,DFW,TX,855,224.0,0
284,2010,9,1,AA,IAH,DFW,TX,855,224.0,0
285,2010,9,2,AA,IAH,DFW,TX,855,224.0,0
286,2010,9,3,AA,IAH,DFW,TX,855,224.0,1
287,2010,9,4,AA,IAH,DFW,TX,855,224.0,0
288,2010,9,6,AA,IAH,DFW,TX,1355,224.0,0
289,2010,9,6,AA,IAH,DFW,TX,1355,224.0,0
290,2010,9,6,AA,IAH,DFW,TX,1355,224.0,0
291,2010,9,6,AA,IAH,DFW,TX,1355,224.0,1
292,2010,9,3,AA,IAH,DFW,TX,1355,224.0,0
293,2010,9,4,AA,IAH,DFW,TX,1355,224.0,0
294,2010,9,5,AA,IAH,DFW,TX,1355,224.0,0
295,2010,9,1,AA,IAH,DFW,TX,1355,224.0,1
296,2010,9,2,AA,IAH,DFW,TX,1355,224.0,3
297,2010,9,3,AA,IAH,DFW,TX,1355,224.0,1
298,2010,9,4,AA,IAH,DFW,TX,1355,224.0,0
299,2010,9,5,AA,IAH,DFW,TX,1355,224.0,0
300,2010,9,7,AA,IAH,DFW,TX,1355,224.0,0
301,2010,9,1,AA,IAH,DFW,TX,1355,224.0,0
302,2010,9,2,AA,IAH,DFW,TX,1355,224.0,0
303,2010,9,3,AA,IAH,DFW,TX,1355,224.0,0
304,2010,9,4,AA,IAH,DFW,TX,1355,224.0,0
305,2010,9,5,AA,IAH,DFW,TX,1355,224.0,0
306,2010,9,7,AA,IAH,DFW,TX,1355,224.0,0
307,2010,9,1,AA,IAH,DFW,TX,1355,224.0,0
308,2010,9,2,AA,IAH,DFW,TX,1355,224.0,0
309,2010,9,3,AA,IAH,DFW,TX,1355,224.0,0
310,2010,9,4,AA,IAH,DFW,TX,1355,224.0,0
311,2010,9,5,AA,IAH,DFW,TX,1355,224.0,0
312,2010,9,7,AA,IAH,DFW,TX,1355,224.0,0
313,2010,9,1,AA,IAH,DFW,TX,1355,224.0,0
314,2010,9,2,AA,IAH,DFW,TX,1355,224.0,0
315,2010,9,3,AA,IAH,DFW,TX,1355,224.0,0
316,2010,9,4,AA,IAH,DFW,TX,1355,224.0,1
317,2010,9,3,AA,IAH,MIA,FL,610,964.0,0
318,2010,9,4,AA,IAH,MIA,FL,610,964.0,0
319,2010,9,5,AA,IAH,MIA,FL,610,964.0,0
320,2010,9,6,AA,IAH,MIA,FL,610,964.0,0
321,2010,9,7,AA,IAH,MIA,FL,610,964.0,0
322,2010,9,1,AA,IAH,MIA,FL,610,964.0,0
323,2010,9,2,AA,IAH,MIA,FL,610,964.0,0
324,2010,9,3,AA,IAH,MIA,FL,610,964.0,0
325,2010,9,4,AA,IAH,MIA,FL,610,964.0,0
326,2010,9,5,AA,IAH,MIA,FL,610,964.0,0
327,2010,9,6,AA,IAH,MIA,FL,610,964.0,0
328,2010,9,7,AA,IAH,MIA,FL,610,964.0,0
329,2010,9,1,AA,IAH,MIA,FL,610,964.0,1
330,2010,9,2,AA,IAH,MIA,FL,610,964.0,0
331,2010,9,3,AA,IAH,MIA,FL,610,964.0,0
332,2010,9,4,AA,IAH,MIA,FL,610,964.0,0
333,2010,9,5,AA,IAH,MIA,FL,610,964.0,0
334,2010,9,6,AA,IAH,MIA,FL,610,964.0,0
335,2010,9,7,AA,IAH,MIA,FL,610,964.0,0
336,2010,9,1,AA,IAH,MIA,FL,610,964.0,0
337,2010,9,2,AA,IAH,MIA,FL,610,964.0,0
338,2010,9,3,AA,IAH,MIA,FL,610,964.0,0
339,2010,9,4,AA,IAH,MIA,FL,610,964.0,0
340,2010,9,5,AA,IAH,MIA,FL,610,964.0,0
341,2010,9,6,AA,IAH,MIA,FL,610,964.0,0
342,2010,9,7,AA,IAH,MIA,FL,610,964.0,0
343,2010,9,1,AA,IAH,MIA,FL,610,964.0,0
344,2010,9,2,AA,IAH,MIA,FL,610,964.0,0
345,2010,9,3,AA,IAH,MIA,FL,610,964.0,0
346,2010,9,4,AA,IAH,MIA,FL,610,964.0,0
347,2010,9,3,AA,IAH,DFW,TX,735,224.0,0
348,2010,9,4,AA,IAH,DFW,TX,735,224.0,0
349,2010,9,5,AA,IAH,DFW,TX,735,224.0,0
350,2010,9,6,AA,IAH,DFW,TX,735,224.0,0
351,2010,9,7,AA,IAH,DFW,TX,735,224.0,0
352,2010,9,1,AA,IAH,DFW,TX,735,224.0,0
353,2010,9,2,AA,IAH,DFW,TX,735,224.0,1
354,2010,9,3,AA,IAH,DFW,TX,735,224.0,1
355,2010,9,4,AA,IAH,DFW,TX,735,224.0,0
356,2010,9,5,AA,IAH,DFW,TX,735,224.0,0
357,2010,9,6,AA,IAH,DFW,TX,735,224.0,0
358,2010,9,7,AA,IAH,DFW,TX,735,224.0,0
359,2010,9,1,AA,IAH,DFW,TX,735,224.0,0
360,2010,9,2,AA,IAH,DFW,TX,735,224.0,0
361,2010,9,3,AA,IAH,DFW,TX,735,224.0,0
362,2010,9,4,AA,IAH,DFW,TX,735,224.0,0
363,2010,9,5,AA,IAH,DFW,TX,735,224.0,0
364,2010,9,6,AA,IAH,DFW,TX,735,224.0,0
365,2010,9,7,AA,IAH,DFW,TX,735,224.0,0
366,2010,9,1,AA,IAH,DFW,TX,735,224.0,0
367,2010,9,2,AA,IAH,DFW,TX,735,224.0,0
368,2010,9,3,AA,IAH,DFW,TX,735,224.0,0
369,2010,9,4,AA,IAH,DFW,TX,735,224.0,1
370,2010,9,5,AA,IAH,DFW,TX,735,224.0,0
371,2010,9,6,AA,IAH,DFW,TX,735,224.0,0
372,2010,9,7,AA,IAH,DFW,TX,735,224.0,0
373,2010,9,1,AA,IAH,DFW,TX,735,224.0,0
374,2010,9,2,AA,IAH,DFW,TX,735,224.0,0
375,2010,9,3,AA,IAH,DFW,TX,735,224.0,0
376,2010,9,4,AA,IAH,DFW,TX,735,224.0,0
377,2010,9,6,AA,IAH,DFW,TX,1205,224.0,0
378,2010,9,6,AA,IAH,DFW,TX,1205,224.0,0
379,2010,9,6,AA,IAH,DFW,TX,1205,224.0,0
380,2010,9,6,AA,IAH,DFW,TX,1205,224.0,1
381,2010,9,3,AA,IAH,MIA,FL,1010,964.0,0
382,2010,9,4,AA,IAH,MIA,FL,1010,964.0,2
383,2010,9,5,AA,IAH,MIA,FL,1010,964.0,0
384,2010,9,6,AA,IAH,MIA,FL,1010,964.0,0
385,2010,9,7,AA,IAH,MIA,FL,1010,964.0,1
386,2010,9,1,AA,IAH,MIA,FL,1010,964.0,0
387,2010,9,2,AA,IAH,MIA,FL,1010,964.0,0
388,2010,9,3,AA,IAH,MIA,FL,1010,964.0,0
389,2010,9,4,AA,IAH,MIA,FL,1010,964.0,0
390,2010,9,5,AA,IAH,MIA,FL,1010,964.0,0
391,2010,9,6,AA,IAH,MIA,FL,1010,964.0,0
392,2010,9,7,AA,IAH,MIA,FL,1010,964.0,0
393,2010,9,1,AA,IAH,MIA,FL,1010,964.0,0
394,2010,9,2,AA,IAH,MIA,FL,1010,964.0,0
395,2010,9,3,AA,IAH,MIA,FL,1010,964.0,0
396,2010,9,4,AA,IAH,MIA,FL,1010,964.0,0
397,2010,9,5,AA,IAH,MIA,FL,1010,964.0,0
398,2010,9,6,AA,IAH,MIA,FL,1010,964.0,0
399,2010,9,7,AA,IAH,MIA,FL,1010,964.0,0
400,2010,9,1,AA,IAH,MIA,FL,1010,964.0,0
401,2010,9,2,AA,IAH,MIA,FL,1010,964.0,0
402,2010,9,3,AA,IAH,MIA,FL,1010,964.0,0
403,2010,9,4,AA,IAH,MIA,FL,1010,964.0,0
404,2010,9,5,AA,IAH,MIA,FL,1010,964.0,0
405,2010,9,6,AA,IAH,MIA,FL,1010,964.0,0
406,2010,9,7,AA,IAH,MIA,FL,1010,964.0,0
407,2010,9,1,AA,IAH,MIA,FL,1010,964.0,0
408,2010,9,2,AA,IAH,MIA,FL,1010,964.0,0
409,2010,9,3,AA,IAH,MIA,FL,1010,964.0,0
410,2010,9,4,AA,IAH,MIA,FL,1010,964.0,0
411,2010,9,4,AA,IAH,DFW,TX,1205,224.0,0
412,2010,9,5,AA,IAH,DFW,TX,1205,224.0,0
413,2010,9,4,AA,IAH,DFW,TX,1205,224.0,0
414,2010,9,5,AA,IAH,DFW,TX,1205,224.0,0
415,2010,9,4,AA,IAH,DFW,TX,1205,224.0,0
416,2010,9,5,AA,IAH,DFW,TX,1205,224.0,0
417,2010,9,4,AA,IAH,DFW,TX,1205,224.0,0
418,2010,9,5,AA,IAH,DFW,TX,1205,224.0,0
419,2010,9,4,AA,IAH,DFW,TX,1205,224.0,0
420,2010,9,3,AS,IAH,SEA,WA,715,1874.0,0
421,2010,9,4,AS,IAH,SEA,WA,715,1874.0,0
422,2010,9,5,AS,IAH,SEA,WA,715,1874.0,0
423,2010,9,6,AS,IAH,SEA,WA,715,1874.0,0
424,2010,9,7,AS,IAH,SEA,WA,715,1874.0,0
425,2010,9,1,AS,IAH,SEA,WA,715,1874.0,0
426,2010,9,2,AS,IAH,SEA,WA,1835,1874.0,1
427,2010,9,3,AS,IAH,SEA,WA,1835,1874.0,0
428,2010,9,4,AS,IAH,SEA,WA,1835,1874.0,0
429,2010,9,5,AS,IAH,SEA,WA,1835,1874.0,0
430,2010,9,6,AS,IAH,SEA,WA,1835,1874.0,1
431,2010,9,7,AS,IAH,SEA,WA,1835,1874.0,1
432,2010,9,1,AS,IAH,SEA,WA,1835,1874.0,0
433,2010,9,2,AS,IAH,SEA,WA,1835,1874.0,0
434,2010,9,3,AS,IAH,SEA,WA,1835,1874.0,0
