,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ELAPSED_TIME,DISTANCE,ARR_DELAY_NEW
16554,2012,6,1,EV,DAL,TX,1537,63.0,216.0,27.0
16555,2012,6,2,EV,DAL,TX,1537,63.0,216.0,14.0
16556,2012,6,5,EV,DAL,TX,1537,63.0,216.0,39.0
16557,2012,6,4,EV,DAL,TX,1537,63.0,216.0,10.0
16558,2012,6,4,EV,DAL,TX,1537,63.0,216.0,41.0
16559,2012,6,3,EV,GRK,TX,2117,60.0,166.0,4.0
16560,2012,6,2,EV,GRK,TX,2117,60.0,166.0,102.0
16561,2012,6,4,EV,GRK,TX,2117,60.0,166.0,25.0
16562,2012,6,1,EV,GRK,TX,2117,60.0,166.0,38.0
16563,2012,6,5,EV,TYR,TX,1209,61.0,163.0,33.0
16564,2012,6,2,EV,MEM,TN,1630,104.0,468.0,210.0
16565,2012,6,3,EV,MEM,TN,1630,104.0,468.0,10.0
16566,2012,6,5,EV,MEM,TN,1630,104.0,468.0,27.0
16567,2012,6,2,EV,MEM,TN,1630,104.0,468.0,18.0
16568,2012,6,1,EV,MEM,TN,1630,104.0,468.0,47.0
16569,2012,6,3,EV,MEM,TN,1630,104.0,468.0,49.0
16570,2012,6,4,EV,MEM,TN,610,91.0,468.0,2.0
16571,2012,6,2,EV,MEM,TN,610,91.0,468.0,17.0
16572,2012,6,3,EV,MEM,TN,610,91.0,468.0,2.0
16573,2012,6,4,EV,MEM,TN,610,91.0,468.0,1.0
16574,2012,6,1,EV,MEM,TN,610,91.0,468.0,29.0
16575,2012,6,1,EV,MEM,TN,610,96.0,468.0,5.0
16576,2012,6,2,EV,DTW,MI,725,167.0,1075.0,5.0
16577,2012,6,3,EV,DTW,MI,725,167.0,1075.0,6.0
16578,2012,6,5,EV,DTW,MI,725,167.0,1075.0,4.0
16579,2012,6,5,EV,DTW,MI,725,167.0,1075.0,50.0
16580,2012,6,1,EV,DTW,MI,725,167.0,1075.0,6.0
16581,2012,6,1,EV,DTW,MI,725,167.0,1075.0,17.0
16582,2012,6,4,EV,DTW,MI,725,167.0,1075.0,3.0
16583,2012,6,3,EV,DTW,MI,725,167.0,1075.0,2.0
16584,2012,6,5,EV,DTW,MI,1247,171.0,1075.0,15.0
16585,2012,6,6,EV,DTW,MI,1247,171.0,1075.0,147.0
16586,2012,6,2,EV,DTW,MI,1247,171.0,1075.0,77.0
16587,2012,6,4,EV,DTW,MI,1247,171.0,1075.0,18.0
16588,2012,6,4,EV,DTW,MI,1247,171.0,1075.0,105.0
16589,2012,6,5,EV,DTW,MI,1247,171.0,1075.0,48.0
16590,2012,6,6,EV,DTW,MI,1247,171.0,1075.0,20.0
16591,2012,6,1,EV,DTW,MI,1247,171.0,1075.0,14.0
16592,2012,6,7,EV,DTW,MI,1247,171.0,1075.0,53.0
16593,2012,6,4,EV,DTW,MI,1247,171.0,1075.0,72.0
16594,2012,6,6,EV,MEM,TN,715,91.0,468.0,61.0
16595,2012,6,6,EV,MEM,TN,715,91.0,468.0,33.0
16596,2012,6,3,EV,DTW,MI,715,172.0,1075.0,9.0
16597,2012,6,3,EV,ATL,GA,1900,134.0,689.0,58.0
16598,2012,6,2,EV,ATL,GA,1900,134.0,689.0,173.0
16599,2012,6,1,EV,ATL,GA,1900,134.0,689.0,26.0
16600,2012,6,2,EV,ATL,GA,1900,134.0,689.0,24.0
16601,2012,6,4,EV,ATL,GA,1900,134.0,689.0,6.0
16602,2012,6,2,EV,ATL,GA,1900,134.0,689.0,76.0
16603,2012,6,7,EV,ATL,GA,1900,134.0,689.0,158.0
16604,2012,6,5,EV,ATL,GA,1900,134.0,689.0,17.0
16605,2012,6,2,EV,DTW,MI,910,175.0,1075.0,42.0
16606,2012,6,5,EV,ATL,GA,1102,133.0,689.0,5.0
16607,2012,6,4,EV,ATL,GA,1102,133.0,689.0,23.0
16608,2012,6,2,EV,ATL,GA,1102,133.0,689.0,8.0
16609,2012,6,2,EV,ATL,GA,1102,133.0,689.0,116.0
16610,2012,6,6,EV,ATL,GA,1102,133.0,689.0,13.0
16611,2012,6,1,EV,ATL,GA,1102,133.0,689.0,18.0
16612,2012,6,6,EV,ATL,GA,1102,133.0,689.0,15.0
16613,2012,6,4,EV,CLT,NC,1620,154.0,912.0,65.0
16614,2012,6,5,EV,CLT,NC,1641,154.0,912.0,15.0
16615,2012,6,1,EV,CLT,NC,1625,154.0,912.0,17.0
16616,2012,6,2,EV,CLT,NC,1620,154.0,912.0,205.0
16617,2012,6,3,EV,CLT,NC,1620,154.0,912.0,3.0
16618,2012,6,5,EV,CLT,NC,1620,154.0,912.0,18.0
16619,2012,6,4,EV,CLT,NC,1623,154.0,912.0,39.0
16620,2012,6,2,EV,CLT,NC,1620,154.0,912.0,330.0
16621,2012,6,3,EV,CLT,NC,1620,154.0,912.0,112.0
16622,2012,6,7,EV,CLT,NC,1618,154.0,912.0,16.0
16623,2012,6,4,EV,CLT,NC,1620,154.0,912.0,5.0
16624,2012,6,5,EV,CLT,NC,1620,154.0,912.0,38.0
16625,2012,6,1,EV,BPT,TX,1530,49.0,79.0,104.0
16626,2012,6,4,EV,BPT,TX,1530,49.0,79.0,21.0
16627,2012,6,5,EV,CLL,TX,2130,41.0,74.0,14.0
16628,2012,6,2,EV,MCI,MO,1125,119.0,643.0,15.0
16629,2012,6,3,EV,MCI,MO,1125,119.0,643.0,117.0
16630,2012,6,2,EV,MCI,MO,1125,119.0,643.0,57.0
16631,2012,6,1,EV,MCI,MO,1125,119.0,643.0,13.0
16632,2012,6,1,EV,MCI,MO,1125,119.0,643.0,13.0
16633,2012,6,4,EV,MCI,MO,1125,119.0,643.0,9.0
16634,2012,6,5,EV,MCI,MO,1125,119.0,643.0,10.0
16635,2012,6,4,EV,MCI,MO,1125,119.0,643.0,45.0
16636,2012,6,2,EV,LBB,TX,854,87.0,458.0,22.0
16637,2012,6,4,EV,LBB,TX,854,87.0,458.0,3.0
16638,2012,6,2,EV,LBB,TX,854,87.0,458.0,28.0
16639,2012,6,5,EV,LBB,TX,854,87.0,458.0,16.0
16640,2012,6,4,EV,LBB,TX,854,87.0,458.0,26.0
16641,2012,6,2,EV,LRD,TX,930,68.0,301.0,4.0
16642,2012,6,3,EV,LRD,TX,930,68.0,301.0,91.0
16643,2012,6,5,EV,LRD,TX,930,68.0,301.0,133.0
16644,2012,6,4,EV,LRD,TX,930,68.0,301.0,7.0
16645,2012,6,2,EV,LRD,TX,930,68.0,301.0,2.0
16646,2012,6,4,EV,LRD,TX,930,68.0,301.0,1.0
16647,2012,6,4,EV,LRD,TX,930,68.0,301.0,3.0
16648,2012,6,3,EV,LRD,TX,930,68.0,301.0,17.0
16649,2012,6,2,DL,ATL,GA,908,124.0,689.0,16.0
16650,2012,6,6,EV,LCH,LA,1246,58.0,127.0,2.0
16651,2012,6,3,EV,LFT,LA,2108,57.0,201.0,52.0
16652,2012,6,1,EV,LFT,LA,2108,57.0,201.0,76.0
16653,2012,6,4,EV,LFT,LA,2108,57.0,201.0,36.0
16654,2012,6,3,EV,LCH,LA,1543,58.0,127.0,6.0
16655,2012,6,4,EV,LCH,LA,1543,58.0,127.0,48.0
16656,2012,6,4,EV,LCH,LA,1730,58.0,127.0,49.0
16657,2012,6,1,EV,LCH,LA,1544,58.0,127.0,28.0
16658,2012,6,4,EV,CLL,TX,2130,41.0,74.0,49.0
16659,2012,6,1,EV,CLL,TX,2130,41.0,74.0,181.0
16660,2012,6,7,EV,CLL,TX,2130,41.0,74.0,43.0
16661,2012,6,3,EV,BPT,TX,1530,49.0,79.0,11.0
16662,2012,6,1,EV,BPT,TX,1530,49.0,79.0,36.0
16663,2012,6,2,EV,CLT,NC,1620,154.0,912.0,19.0
16664,2012,6,1,EV,CLT,NC,1620,154.0,912.0,7.0
16665,2012,6,3,EV,CLT,NC,1620,154.0,912.0,77.0
16666,2012,6,6,EV,ORD,IL,1629,167.0,925.0,80.0
16667,2012,6,1,DL,ATL,GA,1330,130.0,689.0,11.0
16668,2012,6,5,EV,TYR,TX,1420,61.0,163.0,188.0
16669,2012,6,4,EV,TYR,TX,1433,61.0,163.0,24.0
16670,2012,6,5,EV,TYR,TX,1420,61.0,163.0,75.0
16671,2012,6,5,EV,TYR,TX,1920,61.0,163.0,56.0
16672,2012,6,2,EV,TYR,TX,1920,61.0,163.0,172.0
16673,2012,6,1,EV,TYR,TX,1920,61.0,163.0,66.0
16674,2012,6,4,EV,TYR,TX,1939,61.0,163.0,42.0
16675,2012,6,5,EV,TYR,TX,1920,61.0,163.0,91.0
16676,2012,6,3,EV,TYR,TX,1920,61.0,163.0,143.0
16677,2012,6,4,EV,TYR,TX,1920,61.0,163.0,121.0
16678,2012,6,5,EV,TYR,TX,1920,61.0,163.0,7.0
16679,2012,6,1,EV,TYR,TX,1920,61.0,163.0,38.0
16680,2012,6,1,EV,TYR,TX,1920,61.0,163.0,15.0
16681,2012,6,7,EV,TYR,TX,1920,61.0,163.0,16.0
16682,2012,6,5,EV,TYR,TX,1920,61.0,163.0,27.0
16683,2012,6,4,EV,TYR,TX,1920,61.0,163.0,83.0
16684,2012,6,7,EV,SAT,TX,1039,55.0,191.0,26.0
16685,2012,6,6,EV,MKE,WI,1401,161.0,984.0,15.0
16686,2012,6,6,EV,MKE,WI,1401,161.0,984.0,2.0
16687,2012,6,6,EV,MKE,WI,1401,161.0,984.0,68.0
16688,2012,6,7,EV,OMA,NE,2055,132.0,781.0,27.0
16689,2012,6,6,EV,PNS,FL,1945,88.0,489.0,10.0
16690,2012,6,6,EV,PNS,FL,1945,88.0,489.0,20.0
16691,2012,6,5,EV,AEX,LA,1920,62.0,190.0,17.0
16692,2012,6,4,EV,AEX,LA,1920,62.0,190.0,23.0
16693,2012,6,4,EV,MCI,MO,1251,119.0,643.0,4.0
16694,2012,6,5,EV,MCI,MO,1251,119.0,643.0,4.0
16695,2012,6,1,EV,MCI,MO,1251,119.0,643.0,22.0
16696,2012,6,5,EV,ABQ,NM,1526,127.0,744.0,47.0
16697,2012,6,4,EV,ABQ,NM,1526,127.0,744.0,31.0
16698,2012,6,3,EV,ABQ,NM,1526,127.0,744.0,38.0
16699,2012,6,2,EV,ABQ,NM,1526,127.0,744.0,116.0
16700,2012,6,3,EV,ABQ,NM,1526,127.0,744.0,100.0
16701,2012,6,1,EV,ABQ,NM,1517,127.0,744.0,11.0
16702,2012,6,5,EV,ABQ,NM,1526,127.0,744.0,34.0
16703,2012,6,3,EV,TYS,TN,1941,122.0,771.0,26.0
16704,2012,6,2,EV,TYS,TN,1941,122.0,771.0,6.0
16705,2012,6,1,EV,TYS,TN,1933,122.0,771.0,15.0
16706,2012,6,7,EV,TYS,TN,1930,122.0,771.0,4.0
16707,2012,6,5,EV,TYS,TN,1933,122.0,771.0,6.0
16708,2012,6,7,EV,OMA,NE,1121,133.0,781.0,15.0
16709,2012,6,7,EV,OMA,NE,1121,133.0,781.0,7.0
16710,2012,6,6,EV,ELP,TX,1830,114.0,667.0,33.0
16711,2012,6,6,EV,ELP,TX,1830,114.0,667.0,2.0
16712,2012,6,6,EV,ELP,TX,1830,114.0,667.0,10.0
16713,2012,6,5,EV,MCI,MO,1307,119.0,643.0,28.0
16714,2012,6,4,EV,MCI,MO,1258,119.0,643.0,67.0
16715,2012,6,2,EV,MCI,MO,1251,119.0,643.0,28.0
16716,2012,6,3,EV,MCI,MO,1251,119.0,643.0,44.0
16717,2012,6,3,EV,MCI,MO,1251,119.0,643.0,19.0
16718,2012,6,2,EV,MCI,MO,1251,119.0,643.0,146.0
16719,2012,6,2,EV,MCI,MO,1251,119.0,643.0,165.0
16720,2012,6,1,EV,MCI,MO,1310,119.0,643.0,11.0
16721,2012,6,4,EV,MCI,MO,1305,119.0,643.0,4.0
16722,2012,6,5,EV,TUL,OK,1330,89.0,429.0,3.0
16723,2012,6,1,EV,MOB,AL,1300,79.0,427.0,2.0
16724,2012,6,2,EV,MOB,AL,1300,79.0,427.0,2.0
16725,2012,6,3,EV,MOB,AL,1300,79.0,427.0,5.0
16726,2012,6,1,EV,BHM,AL,1540,100.0,562.0,40.0
16727,2012,6,2,EV,BHM,AL,1540,100.0,562.0,12.0
16728,2012,6,3,EV,BHM,AL,1540,100.0,562.0,5.0
16729,2012,6,6,EV,BHM,AL,1606,108.0,562.0,13.0
16730,2012,6,3,EV,ATL,GA,2050,118.0,689.0,38.0
16731,2012,6,1,EV,BHM,AL,1020,100.0,562.0,1.0
16732,2012,6,6,EV,BHM,AL,1016,100.0,562.0,13.0
16733,2012,6,3,EV,XNA,AR,1010,85.0,438.0,1.0
16734,2012,6,3,EV,XNA,AR,1010,85.0,438.0,181.0
16735,2012,6,4,EV,XNA,AR,1010,85.0,438.0,40.0
16736,2012,6,5,EV,XNA,AR,1010,85.0,438.0,5.0
16737,2012,6,4,EV,XNA,AR,1010,85.0,438.0,4.0
16738,2012,6,5,EV,XNA,AR,1010,85.0,438.0,3.0
16739,2012,6,6,EV,XNA,AR,1016,85.0,438.0,8.0
16740,2012,6,6,EV,XNA,AR,1016,85.0,438.0,2.0
16741,2012,6,2,EV,ABQ,NM,1126,124.0,744.0,8.0
16742,2012,6,6,EV,ABQ,NM,1129,124.0,744.0,3.0
16743,2012,6,4,EV,ABQ,NM,1126,124.0,744.0,7.0
16744,2012,6,5,EV,ABQ,NM,1126,124.0,744.0,24.0
16745,2012,6,2,EV,ABQ,NM,1126,124.0,744.0,44.0
16746,2012,6,3,EV,ABQ,NM,1126,124.0,744.0,5.0
16747,2012,6,7,EV,ABQ,NM,1129,124.0,744.0,35.0
16748,2012,6,6,EV,ABQ,NM,1129,124.0,744.0,6.0
16749,2012,6,4,EV,ABQ,NM,1126,124.0,744.0,14.0
16750,2012,6,1,EV,ABQ,NM,1126,124.0,744.0,3.0
16751,2012,6,4,EV,ABQ,NM,1126,124.0,744.0,34.0
16752,2012,6,5,EV,ABQ,NM,1126,124.0,744.0,2.0
16753,2012,6,6,EV,ABQ,NM,1129,124.0,744.0,4.0
16754,2012,6,5,EV,ABQ,NM,1126,124.0,744.0,4.0
16755,2012,6,4,EV,ABQ,NM,1126,124.0,744.0,94.0
16756,2012,6,6,EV,LFT,LA,935,59.0,201.0,3.0
16757,2012,6,5,EV,ATL,GA,1733,137.0,689.0,24.0
16758,2012,6,4,EV,ATL,GA,1733,137.0,689.0,61.0
16759,2012,6,3,EV,ATL,GA,1733,137.0,689.0,263.0
16760,2012,6,2,EV,ATL,GA,1733,137.0,689.0,320.0
16761,2012,6,7,EV,ATL,GA,1733,137.0,689.0,85.0
16762,2012,6,1,EV,ATL,GA,1733,137.0,689.0,19.0
16763,2012,6,2,EV,ATL,GA,1733,137.0,689.0,99.0
16764,2012,6,7,EV,ATL,GA,1733,137.0,689.0,44.0
16765,2012,6,1,EV,ATL,GA,1733,137.0,689.0,228.0
16766,2012,6,4,EV,ATL,GA,1740,137.0,689.0,9.0
16767,2012,6,2,EV,PBI,FL,1346,151.0,956.0,7.0
16768,2012,6,6,EV,SAT,TX,1620,60.0,191.0,60.0
16769,2012,6,7,EV,CMH,OH,1300,154.0,986.0,6.0
16770,2012,6,7,EV,TYS,TN,1358,130.0,771.0,23.0
16771,2012,6,7,EV,TYS,TN,1358,130.0,771.0,61.0
16772,2012,6,4,EV,DAL,TX,901,63.0,216.0,5.0
16773,2012,6,7,EV,GSO,NC,1350,154.0,987.0,4.0
16774,2012,6,7,EV,GSO,NC,1350,154.0,987.0,83.0
16775,2012,6,7,EV,ELP,TX,904,110.0,667.0,6.0
16776,2012,6,7,EV,ELP,TX,904,110.0,667.0,10.0
16777,2012,6,4,EV,JAN,MS,1904,79.0,351.0,68.0
16778,2012,6,3,EV,JAN,MS,1904,79.0,351.0,142.0
16779,2012,6,2,EV,JAN,MS,1904,79.0,351.0,154.0
16780,2012,6,3,EV,JAN,MS,1904,79.0,351.0,88.0
16781,2012,6,7,EV,JAN,MS,1905,79.0,351.0,2.0
16782,2012,6,7,EV,JAN,MS,1905,79.0,351.0,7.0
16783,2012,6,4,EV,JAN,MS,1904,79.0,351.0,81.0
16784,2012,6,5,EV,JAN,MS,1904,79.0,351.0,11.0
16785,2012,6,1,EV,JAN,MS,1904,79.0,351.0,23.0
16786,2012,6,6,EV,JAN,MS,1900,79.0,351.0,11.0
16787,2012,6,7,EV,JAN,MS,1905,79.0,351.0,136.0
16788,2012,6,6,EV,JAN,MS,1900,79.0,351.0,131.0
16789,2012,6,5,EV,JAN,MS,1904,79.0,351.0,13.0
16790,2012,6,3,EV,JAN,MS,1904,79.0,351.0,12.0
16791,2012,6,1,EV,BTR,LA,746,68.0,253.0,36.0
16792,2012,6,4,EV,CRP,TX,1730,56.0,201.0,16.0
16793,2012,6,5,EV,DAL,TX,901,63.0,216.0,5.0
16794,2012,6,4,EV,DAL,TX,850,63.0,216.0,6.0
16795,2012,6,2,EV,DAL,TX,901,63.0,216.0,8.0
16796,2012,6,1,EV,DAL,TX,901,63.0,216.0,4.0
16797,2012,6,3,EV,DAL,TX,901,63.0,216.0,4.0
16798,2012,6,2,EV,DAL,TX,901,63.0,216.0,9.0
16799,2012,6,5,EV,DAL,TX,901,63.0,216.0,10.0
16800,2012,6,7,EV,DAL,TX,905,63.0,216.0,27.0
16801,2012,6,1,EV,DAL,TX,835,63.0,216.0,17.0
16802,2012,6,3,EV,DAL,TX,901,63.0,216.0,11.0
16803,2012,6,2,EV,DFW,TX,1445,76.0,224.0,37.0
16804,2012,6,1,EV,DFW,TX,1445,82.0,224.0,71.0
16805,2012,6,4,EV,TUL,OK,1307,90.0,429.0,3.0
16806,2012,6,6,EV,TUL,OK,1407,90.0,429.0,44.0
16807,2012,6,2,EV,TUL,OK,1307,90.0,429.0,45.0
16808,2012,6,3,EV,TUL,OK,1307,90.0,429.0,8.0
16809,2012,6,2,EV,TUL,OK,1310,90.0,429.0,49.0
16810,2012,6,6,EV,TUL,OK,1310,90.0,429.0,56.0
16811,2012,6,5,EV,TUL,OK,1312,90.0,429.0,9.0
16812,2012,6,4,EV,TUL,OK,1310,90.0,429.0,1.0
16813,2012,6,2,EV,TUL,OK,1250,90.0,429.0,31.0
16814,2012,6,1,EV,TUL,OK,1310,90.0,429.0,4.0
16815,2012,6,7,EV,TUL,OK,1310,90.0,429.0,12.0
16816,2012,6,4,EV,TUL,OK,1311,90.0,429.0,11.0
16817,2012,6,5,EV,TUL,OK,1310,90.0,429.0,5.0
16818,2012,6,6,EV,TUL,OK,1250,90.0,429.0,35.0
16819,2012,6,6,EV,AUS,TX,1650,56.0,140.0,73.0
16820,2012,6,3,EV,LIT,AR,1920,80.0,374.0,3.0
16821,2012,6,5,EV,LIT,AR,1853,89.0,374.0,51.0
16822,2012,6,7,EV,LIT,AR,1853,89.0,374.0,13.0
16823,2012,6,6,EV,MFE,TX,1200,70.0,316.0,28.0
16824,2012,6,2,EV,MFE,TX,1140,70.0,316.0,10.0
16825,2012,6,3,EV,MFE,TX,1140,70.0,316.0,30.0
16826,2012,6,7,EV,MFE,TX,1133,70.0,316.0,53.0
16827,2012,6,2,EV,MFE,TX,1200,70.0,316.0,22.0
16828,2012,6,4,EV,MFE,TX,1200,70.0,316.0,56.0
16829,2012,6,7,EV,MFE,TX,1135,70.0,316.0,25.0
16830,2012,6,1,EV,MFE,TX,1140,70.0,316.0,1.0
16831,2012,6,2,EV,MFE,TX,1140,70.0,316.0,69.0
16832,2012,6,4,EV,MFE,TX,1200,70.0,316.0,9.0
16833,2012,6,5,EV,MFE,TX,1200,70.0,316.0,3.0
16834,2012,6,7,EV,MFE,TX,1140,70.0,316.0,9.0
16835,2012,6,1,EV,MFE,TX,1140,70.0,316.0,8.0
16836,2012,6,4,EV,MFE,TX,1200,70.0,316.0,5.0
16837,2012,6,5,EV,MFE,TX,1140,70.0,316.0,2.0
16838,2012,6,6,EV,MFE,TX,1140,70.0,316.0,2.0
16839,2012,6,2,EV,AEX,LA,1920,62.0,190.0,43.0
16840,2012,6,3,EV,AEX,LA,1920,62.0,190.0,18.0
16841,2012,6,5,EV,AEX,LA,1920,62.0,190.0,6.0
16842,2012,6,6,EV,AEX,LA,1941,54.0,190.0,28.0
16843,2012,6,5,EV,AEX,LA,2000,54.0,190.0,4.0
16844,2012,6,4,EV,AEX,LA,1920,62.0,190.0,115.0
16845,2012,6,2,EV,AEX,LA,1920,62.0,190.0,32.0
16846,2012,6,1,EV,AEX,LA,1920,62.0,190.0,93.0
16847,2012,6,6,EV,AEX,LA,1920,62.0,190.0,54.0
16848,2012,6,6,EV,ATL,GA,720,126.0,689.0,6.0
16849,2012,6,7,EV,MCI,MO,1125,119.0,643.0,7.0
16850,2012,6,1,EV,BNA,TN,705,112.0,657.0,1.0
16851,2012,6,6,EV,BNA,TN,705,112.0,657.0,4.0
16852,2012,6,7,EV,ATL,GA,1322,137.0,689.0,8.0
16853,2012,6,6,EV,ATL,GA,729,133.0,689.0,28.0
16854,2012,6,7,EV,TUL,OK,1905,90.0,429.0,13.0
16855,2012,6,7,EV,ATL,GA,1205,133.0,689.0,20.0
16856,2012,6,7,EV,ATL,GA,1205,133.0,689.0,9.0
16857,2012,6,2,EV,ATL,GA,1204,133.0,689.0,87.0
16858,2012,6,5,EV,ATL,GA,1204,133.0,689.0,27.0
16859,2012,6,2,EV,ATL,GA,1204,133.0,689.0,41.0
16860,2012,6,7,EV,ATL,GA,1300,126.0,689.0,20.0
16861,2012,6,1,EV,ATL,GA,1204,133.0,689.0,22.0
16862,2012,6,5,EV,ATL,GA,1204,133.0,689.0,8.0
16863,2012,6,5,EV,ATL,GA,1212,133.0,689.0,42.0
16864,2012,6,3,EV,CVG,KY,1404,146.0,871.0,23.0
16865,2012,6,2,EV,CVG,KY,1404,146.0,871.0,172.0
16866,2012,6,3,EV,CVG,KY,1404,146.0,871.0,131.0
16867,2012,6,2,EV,CVG,KY,1404,146.0,871.0,19.0
16868,2012,6,6,EV,MSP,MN,1543,170.0,1034.0,58.0
16869,2012,6,6,EV,MSP,MN,1543,170.0,1034.0,15.0
16870,2012,6,6,EV,MSP,MN,1550,170.0,1034.0,126.0
16871,2012,6,6,EV,ATL,GA,1617,137.0,689.0,69.0
16872,2012,6,6,EV,ATL,GA,1617,137.0,689.0,12.0
16873,2012,6,6,EV,ATL,GA,1617,137.0,689.0,79.0
16874,2012,6,5,EV,ATL,GA,1720,137.0,689.0,8.0
16875,2012,6,2,EV,ATL,GA,1634,137.0,689.0,179.0
16876,2012,6,3,EV,ATL,GA,1634,137.0,689.0,125.0
16877,2012,6,4,EV,ATL,GA,1715,137.0,689.0,239.0
16878,2012,6,5,EV,ATL,GA,1646,137.0,689.0,33.0
16879,2012,6,2,EV,ATL,GA,1701,137.0,689.0,1.0
16880,2012,6,1,EV,ATL,GA,1634,137.0,689.0,2.0
16881,2012,6,4,EV,ATL,GA,1634,137.0,689.0,99.0
16882,2012,6,7,EV,BNA,TN,840,112.0,657.0,28.0
16883,2012,6,2,EV,BNA,TN,840,112.0,657.0,18.0
16884,2012,6,1,EV,BNA,TN,840,112.0,657.0,36.0
16885,2012,6,6,EV,VPS,FL,1410,103.0,528.0,10.0
16886,2012,6,6,EV,VPS,FL,1410,103.0,528.0,27.0
16887,2012,6,6,EV,VPS,FL,1410,103.0,528.0,67.0
16888,2012,6,6,EV,VPS,FL,1410,103.0,528.0,58.0
16889,2012,6,7,EV,MSY,LA,1706,73.0,305.0,53.0
16890,2012,6,5,EV,TYS,TN,1004,122.0,771.0,14.0
16891,2012,6,1,EV,TYS,TN,1004,122.0,771.0,6.0
16892,2012,6,7,EV,AUS,TX,1039,52.0,140.0,22.0
16893,2012,6,6,EV,ATL,GA,1338,137.0,689.0,88.0
16894,2012,6,3,EV,BNA,TN,1248,115.0,657.0,2.0
16895,2012,6,2,EV,BNA,TN,1248,115.0,657.0,35.0
16896,2012,6,1,EV,BNA,TN,1248,115.0,657.0,26.0
16897,2012,6,7,EV,BNA,TN,1245,115.0,657.0,11.0
16898,2012,6,2,EV,BNA,TN,1248,115.0,657.0,18.0
16899,2012,6,5,EV,BNA,TN,1248,115.0,657.0,20.0
16900,2012,6,1,EV,BNA,TN,1248,115.0,657.0,2.0
16901,2012,6,1,EV,BNA,TN,1229,112.0,657.0,1.0
16902,2012,6,4,EV,BNA,TN,1248,115.0,657.0,12.0
16903,2012,6,2,EV,BNA,TN,1248,115.0,657.0,29.0
16904,2012,6,1,EV,BNA,TN,1248,115.0,657.0,7.0
16905,2012,6,3,EV,BNA,TN,1248,115.0,657.0,5.0
16906,2012,6,4,EV,MCI,MO,1807,119.0,643.0,8.0
16907,2012,6,1,EV,MCI,MO,1807,119.0,643.0,19.0
16908,2012,6,2,EV,MCI,MO,1807,119.0,643.0,194.0
16909,2012,6,3,EV,MCI,MO,1807,119.0,643.0,29.0
16910,2012,6,4,EV,MCI,MO,1807,119.0,643.0,6.0
16911,2012,6,5,EV,MCI,MO,1807,119.0,643.0,88.0
16912,2012,6,6,EV,MCI,MO,1758,119.0,643.0,4.0
16913,2012,6,1,EV,MCI,MO,1807,119.0,643.0,1.0
16914,2012,6,2,EV,MCI,MO,1807,119.0,643.0,7.0
16915,2012,6,1,EV,MCI,MO,1807,119.0,643.0,78.0
16916,2012,6,4,EV,MCI,MO,1807,119.0,643.0,138.0
16917,2012,6,3,EV,MCI,MO,1807,119.0,643.0,191.0
16918,2012,6,4,EV,MCI,MO,1807,119.0,643.0,82.0
16919,2012,6,5,EV,MCI,MO,1807,119.0,643.0,41.0
16920,2012,6,6,EV,MCI,MO,1758,119.0,643.0,7.0
16921,2012,6,1,EV,BNA,TN,1550,112.0,657.0,21.0
16922,2012,6,2,EV,BNA,TN,1550,112.0,657.0,1.0
16923,2012,6,5,EV,BNA,TN,1550,112.0,657.0,18.0
16924,2012,6,3,EV,AVL,NC,1415,134.0,834.0,6.0
16925,2012,6,2,EV,AVL,NC,1415,134.0,834.0,56.0
16926,2012,6,4,EV,AVL,NC,1415,134.0,834.0,21.0
16927,2012,6,6,EV,AVL,NC,1415,134.0,834.0,5.0
16928,2012,6,2,EV,AVL,NC,1415,134.0,834.0,93.0
16929,2012,6,1,EV,AVL,NC,1425,134.0,834.0,21.0
16930,2012,6,7,EV,AVL,NC,1415,134.0,834.0,33.0
16931,2012,6,2,EV,AVL,NC,1415,134.0,834.0,26.0
16932,2012,6,1,EV,AVL,NC,1425,134.0,834.0,4.0
16933,2012,6,5,EV,AVL,NC,1415,134.0,834.0,124.0
16934,2012,6,3,EV,AVL,NC,1415,134.0,834.0,10.0
16935,2012,6,6,EV,AVL,NC,1420,134.0,834.0,48.0
16936,2012,6,7,EV,SAV,GA,1535,136.0,851.0,11.0
16937,2012,6,6,EV,SAV,GA,1533,136.0,851.0,1.0
16938,2012,6,5,EV,SAV,GA,1537,136.0,851.0,5.0
16939,2012,6,7,EV,SAV,GA,1535,136.0,851.0,48.0
16940,2012,6,1,EV,SAV,GA,1532,136.0,851.0,141.0
16941,2012,6,2,EV,SAV,GA,1532,136.0,851.0,273.0
16942,2012,6,3,EV,SAV,GA,1532,136.0,851.0,39.0
16943,2012,6,5,EV,SAV,GA,1537,136.0,851.0,94.0
16944,2012,6,2,EV,SAV,GA,1532,136.0,851.0,4.0
16945,2012,6,3,EV,SAV,GA,1537,136.0,851.0,48.0
16946,2012,6,5,EV,SAV,GA,1537,136.0,851.0,39.0
16947,2012,6,1,EV,SAV,GA,1532,136.0,851.0,2.0
16948,2012,6,2,EV,SAV,GA,1532,136.0,851.0,41.0
16949,2012,6,1,EV,SAV,GA,1532,136.0,851.0,7.0
16950,2012,6,6,EV,SAV,GA,1533,136.0,851.0,6.0
