,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
152,2011,7,5,CO,IAH,TX,LGA,NY,1740,2220,1416.0,0,0,1,0,0
153,2011,7,5,CO,IAH,TX,RDU,NC,1320,1707,1042.0,1,0,1,0,1
154,2011,7,5,CO,IAH,TX,SMF,CA,2110,2305,1609.0,1,0,0,0,1
155,2011,7,5,CO,IAH,TX,CLE,OH,1300,1652,1091.0,1,0,1,0,0
156,2011,7,5,CO,IAH,TX,ORD,IL,1030,1306,925.0,1,0,0,0,0
157,2011,7,5,CO,IAH,TX,DEN,CO,855,1028,862.0,1,0,0,0,0
158,2011,7,5,CO,IAH,TX,TPA,FL,1110,1431,787.0,1,0,1,0,0
159,2011,7,5,CO,IAH,TX,RSW,FL,1920,2240,861.0,1,0,0,0,0
160,2011,7,5,CO,IAH,TX,SFO,CA,1125,1325,1635.0,1,0,0,0,1
161,2011,7,5,CO,IAH,TX,SAN,CA,2115,2231,1303.0,1,0,0,0,0
162,2011,7,5,CO,IAH,TX,DTW,MI,1555,2003,1075.0,1,0,0,0,0
163,2011,7,5,CO,IAH,TX,MIA,FL,1055,1435,964.0,1,0,1,0,0
164,2011,7,5,CO,IAH,TX,MFE,TX,1810,1925,316.0,1,0,0,0,1
165,2011,7,5,CO,IAH,TX,SJU,PR,1010,1539,2007.0,1,0,1,0,0
166,2011,7,5,CO,IAH,TX,CLE,OH,1855,2242,1091.0,1,0,0,0,1
167,2011,7,5,CO,IAH,TX,EWR,NJ,1900,2342,1400.0,0,0,1,0,1
168,2011,7,5,CO,IAH,TX,PHX,AZ,1745,1827,1009.0,1,0,0,0,1
169,2011,7,5,CO,IAH,TX,FLL,FL,1850,2222,965.0,1,0,0,0,1
170,2011,7,5,CO,IAH,TX,DFW,TX,941,1048,224.0,1,0,1,0,0
171,2011,7,5,CO,IAH,TX,BOS,MA,1850,2344,1597.0,1,0,0,0,1
172,2011,7,5,CO,IAH,TX,ANC,AK,1515,1918,3266.0,0,0,0,0,1
173,2011,7,5,CO,IAH,TX,OMA,NE,2050,2303,781.0,1,0,0,0,1
174,2011,7,5,CO,IAH,TX,DEN,CO,1415,1545,862.0,1,0,0,0,1
175,2011,7,5,CO,IAH,TX,SEA,WA,745,1017,1874.0,1,0,0,0,0
176,2011,7,5,CO,IAH,TX,LAX,CA,2130,2256,1379.0,1,0,1,0,1
177,2011,7,5,CO,IAH,TX,SAT,TX,1750,1852,191.0,1,0,0,0,1
178,2011,7,5,CO,IAH,TX,LAX,CA,1811,1936,1379.0,1,0,0,0,1
179,2011,7,5,CO,IAH,TX,DFW,TX,1545,1701,224.0,1,0,0,0,0
180,2011,7,5,CO,IAH,TX,LAS,NV,2115,2228,1222.0,0,0,0,0,1
181,2011,7,5,CO,IAH,TX,FLL,FL,1025,1405,965.0,0,0,1,0,0
182,2011,7,5,CO,IAH,TX,SAN,CA,1905,2017,1303.0,1,0,0,0,1
183,2011,7,5,CO,IAH,TX,AUS,TX,2115,2211,140.0,1,0,0,0,1
184,2011,7,5,CO,IAH,TX,AUS,TX,1140,1238,140.0,1,0,1,0,0
185,2011,7,5,CO,IAH,TX,LGA,NY,1850,2329,1416.0,0,0,1,0,0
186,2011,7,5,CO,IAH,TX,LAX,CA,1700,1820,1379.0,1,0,0,0,1
187,2011,7,5,CO,IAH,TX,TPA,FL,1545,1900,787.0,1,0,0,0,1
188,2011,7,5,CO,IAH,TX,SEA,WA,1155,1421,1874.0,1,0,1,0,1
189,2011,7,5,CO,IAH,TX,EWR,NJ,2055,127,1400.0,1,0,0,0,0
190,2011,7,5,CO,IAH,TX,SMF,CA,1755,1954,1609.0,1,0,0,0,1
191,2011,7,4,CO,IAH,TX,MSY,LA,1530,1642,305.0,1,0,0,0,0
192,2011,7,4,CO,IAH,TX,DEN,CO,1740,1915,862.0,1,0,0,0,0
193,2011,7,4,CO,IAH,TX,EWR,NJ,1435,1924,1400.0,1,0,0,0,0
194,2011,7,4,CO,IAH,TX,EWR,NJ,1045,1529,1400.0,0,0,1,0,0
195,2011,7,4,CO,IAH,TX,DTW,MI,1305,1701,1075.0,1,0,0,0,1
196,2011,7,4,CO,IAH,TX,LGA,NY,1555,2050,1416.0,1,0,0,0,0
197,2011,7,4,CO,IAH,TX,DTW,MI,1910,2307,1075.0,1,0,0,0,0
198,2011,7,4,CO,IAH,TX,DEN,CO,1855,2030,862.0,0,0,1,0,0
199,2011,7,4,CO,IAH,TX,MSY,LA,1635,1743,305.0,1,0,1,0,0
200,2011,7,4,CO,IAH,TX,ORD,IL,1930,2212,925.0,0,0,1,1,0
201,2011,7,4,CO,IAH,TX,PDX,OR,1520,1744,1825.0,1,0,0,0,0
202,2011,7,4,CO,IAH,TX,ATL,GA,1630,1937,689.0,1,0,1,0,0
203,2011,7,4,CO,IAH,TX,CLT,NC,1930,2303,912.0,1,0,0,0,1
204,2011,7,4,CO,IAH,TX,MSY,LA,1305,1418,305.0,0,1,1,0,0
205,2011,7,4,CO,IAH,TX,MSP,MN,1910,2209,1034.0,1,0,0,0,1
206,2011,7,4,CO,IAH,TX,RNO,NV,940,1123,1530.0,1,0,0,0,1
207,2011,7,4,CO,IAH,TX,PHL,PA,1015,1447,1325.0,1,0,1,0,0
208,2011,7,4,CO,IAH,TX,SFO,CA,2100,2304,1635.0,0,0,0,0,1
209,2011,7,4,CO,IAH,TX,BWI,MD,1025,1435,1235.0,1,0,1,0,0
210,2011,7,4,CO,IAH,TX,BOS,MA,845,1341,1597.0,1,0,0,0,1
211,2011,7,4,CO,IAH,TX,AUS,TX,1430,1522,140.0,1,0,1,0,1
212,2011,7,4,CO,IAH,TX,MFE,TX,2105,2215,316.0,1,0,0,0,1
213,2011,7,4,CO,IAH,TX,MFE,TX,1435,1551,316.0,1,0,0,0,0
214,2011,7,4,CO,IAH,TX,MSY,LA,1435,1552,305.0,1,0,1,0,0
215,2011,7,4,CO,IAH,TX,DCA,VA,1905,2311,1208.0,1,0,0,0,0
216,2011,7,4,CO,IAH,TX,LAX,CA,1150,1318,1379.0,1,0,0,0,0
217,2011,7,4,CO,IAH,TX,LGA,NY,1740,2220,1416.0,1,0,1,0,1
218,2011,7,4,CO,IAH,TX,RDU,NC,1320,1705,1042.0,0,0,1,0,0
219,2011,7,4,CO,IAH,TX,ORD,IL,1030,1306,925.0,0,0,1,0,0
220,2011,7,4,CO,IAH,TX,LAX,CA,1700,1820,1379.0,1,0,0,0,1
221,2011,7,4,CO,IAH,TX,ORD,IL,725,1005,925.0,0,0,1,0,0
222,2011,7,4,CO,IAH,TX,FLL,FL,1850,2222,965.0,1,0,1,0,0
223,2011,7,4,CO,IAH,TX,BOS,MA,1850,2344,1597.0,1,0,0,0,1
224,2011,7,4,CO,IAH,TX,DCA,VA,855,1303,1208.0,1,0,0,0,0
225,2011,7,4,CO,IAH,TX,LAX,CA,2130,2256,1379.0,1,0,1,0,0
226,2011,7,4,CO,IAH,TX,SAT,TX,1750,1853,191.0,1,0,0,0,1
227,2011,7,4,CO,IAH,TX,EWR,NJ,1310,1753,1400.0,1,0,0,0,0
228,2011,7,4,CO,IAH,TX,ORD,IL,850,1130,925.0,0,0,1,0,0
229,2011,7,4,CO,IAH,TX,SMF,CA,920,1117,1609.0,1,0,0,0,0
230,2011,7,3,CO,IAH,TX,MSY,LA,1745,1855,305.0,0,0,1,0,0
231,2011,7,3,CO,IAH,TX,MSY,LA,1530,1642,305.0,1,0,0,0,0
232,2011,7,3,CO,IAH,TX,LAX,CA,1910,2041,1379.0,1,0,0,0,0
233,2011,7,3,CO,IAH,TX,DEN,CO,1740,1914,862.0,0,1,0,0,0
234,2011,7,3,CO,IAH,TX,EWR,NJ,1435,1924,1400.0,1,0,1,0,0
235,2011,7,3,CO,IAH,TX,LAX,CA,1430,1555,1379.0,1,0,0,0,1
236,2011,7,3,CO,IAH,TX,DTW,MI,1305,1701,1075.0,0,0,1,0,0
237,2011,7,3,CO,IAH,TX,LAS,NV,1730,1845,1222.0,1,0,1,0,0
238,2011,7,3,CO,IAH,TX,DTW,MI,1910,2307,1075.0,0,1,0,0,1
239,2011,7,3,CO,IAH,TX,DEN,CO,1855,2030,862.0,0,1,1,0,1
240,2011,7,3,CO,IAH,TX,SFO,CA,1855,2056,1635.0,1,0,0,0,0
241,2011,7,3,CO,IAH,TX,PIT,PA,1255,1650,1117.0,1,0,1,0,1
242,2011,7,3,CO,IAH,TX,ORD,IL,1930,2212,925.0,0,0,1,0,1
243,2011,7,3,CO,IAH,TX,FLL,FL,1545,1924,965.0,1,0,1,0,0
244,2011,7,3,CO,IAH,TX,LAX,CA,2030,2156,1379.0,0,0,1,0,0
245,2011,7,3,CO,IAH,TX,ATL,GA,1630,1937,689.0,1,0,1,0,1
246,2011,7,3,CO,IAH,TX,FLL,FL,1850,2222,965.0,0,1,0,0,0
247,2011,7,3,CO,IAH,TX,SLC,UT,2055,2301,1195.0,0,1,1,0,0
248,2011,7,3,CO,IAH,TX,MSY,LA,1305,1418,305.0,0,0,1,0,0
249,2011,7,3,CO,IAH,TX,ATL,GA,1855,2210,689.0,1,0,0,0,1
250,2011,7,3,CO,IAH,TX,SNA,CA,1805,1933,1346.0,0,1,0,0,0
251,2011,7,3,CO,IAH,TX,EWR,NJ,1755,2239,1400.0,0,1,0,0,1
252,2011,7,3,CO,IAH,TX,MCO,FL,1850,2215,854.0,0,1,0,0,0
253,2011,7,3,CO,IAH,TX,SFO,CA,1750,1955,1635.0,0,1,1,0,0
254,2011,7,3,CO,IAH,TX,BOS,MA,1255,1755,1597.0,1,0,1,0,0
255,2011,7,3,CO,IAH,TX,ORD,IL,1030,1306,925.0,0,0,1,0,0
256,2011,7,3,CO,IAH,TX,RDU,NC,1910,2303,1042.0,1,0,1,0,0
257,2011,7,3,CO,IAH,TX,MCO,FL,1325,1651,854.0,0,0,1,0,0
258,2011,7,3,CO,IAH,TX,DTW,MI,1555,2003,1075.0,1,0,0,0,0
259,2011,7,3,CO,IAH,TX,SAN,CA,1730,1844,1303.0,0,1,1,0,0
260,2011,7,3,CO,IAH,TX,MIA,FL,1055,1435,964.0,0,0,1,0,0
261,2011,7,3,CO,IAH,TX,SAT,TX,1825,1928,191.0,0,1,0,0,0
262,2011,7,3,CO,IAH,TX,PHX,AZ,1745,1827,1009.0,0,1,1,0,0
263,2011,7,3,CO,IAH,TX,BOS,MA,1850,2342,1597.0,0,1,0,0,0
264,2011,7,3,CO,IAH,TX,DEN,CO,1415,1545,862.0,1,0,0,0,0
265,2011,7,3,CO,IAH,TX,LAX,CA,2130,2256,1379.0,1,0,0,0,0
266,2011,7,3,CO,IAH,TX,LAX,CA,1811,1936,1379.0,0,1,0,0,1
267,2011,7,3,CO,IAH,TX,EWR,NJ,1310,1753,1400.0,1,0,0,0,0
268,2011,7,3,CO,IAH,TX,PBI,FL,1900,2234,956.0,0,1,0,0,1
269,2011,7,2,CO,IAH,TX,DEN,CO,1740,1915,862.0,1,0,0,0,0
270,2011,7,2,CO,IAH,TX,IAD,VA,1650,2106,1190.0,1,0,1,0,0
271,2011,7,2,CO,IAH,TX,ORD,IL,1930,2212,925.0,1,0,0,0,0
272,2011,7,2,CO,IAH,TX,FLL,FL,1545,1924,965.0,1,0,0,0,0
273,2011,7,2,CO,IAH,TX,MSY,LA,2110,2216,305.0,0,0,1,1,0
274,2011,7,2,CO,IAH,TX,ATL,GA,2110,7,689.0,0,0,1,0,0
275,2011,7,2,CO,IAH,TX,ATL,GA,1010,1325,689.0,1,0,1,0,0
276,2011,7,2,CO,IAH,TX,MSY,LA,1135,1245,305.0,1,0,1,0,0
277,2011,7,2,CO,IAH,TX,FLL,FL,1850,2222,965.0,1,0,0,0,0
278,2011,7,2,CO,IAH,TX,TPA,FL,1911,2223,787.0,1,0,0,0,0
279,2011,7,2,CO,IAH,TX,TUL,OK,2055,2227,429.0,1,0,0,0,0
280,2011,7,2,CO,IAH,TX,MFE,TX,2105,2215,316.0,1,0,0,0,0
281,2011,7,2,CO,IAH,TX,ORD,IL,1630,1910,925.0,0,0,1,0,0
282,2011,7,2,CO,IAH,TX,ORD,IL,1150,1426,925.0,0,0,1,0,0
283,2011,7,2,CO,IAH,TX,IND,IN,1040,1354,844.0,1,0,1,0,1
284,2011,7,2,CO,IAH,TX,SAT,TX,1415,1513,191.0,1,0,0,0,0
285,2011,7,2,CO,IAH,TX,LAS,NV,1425,1536,1222.0,1,0,0,0,0
286,2011,7,2,CO,IAH,TX,MSY,LA,1435,1552,305.0,1,0,0,0,0
287,2011,7,2,CO,IAH,TX,SAN,CA,1425,1538,1303.0,1,0,0,0,0
288,2011,7,2,CO,IAH,TX,EWR,NJ,1551,2045,1400.0,1,0,1,0,0
289,2011,7,2,CO,IAH,TX,BOS,MA,1540,2038,1597.0,1,0,1,0,0
290,2011,7,2,CO,IAH,TX,TPA,FL,745,1100,787.0,1,0,1,0,0
291,2011,7,2,CO,IAH,TX,DCA,VA,1755,2204,1208.0,1,0,0,0,0
292,2011,7,2,CO,IAH,TX,BWI,MD,1250,1704,1235.0,1,0,0,0,1
293,2011,7,2,CO,IAH,TX,SFO,CA,1125,1325,1635.0,1,0,0,0,1
