,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
38,2007,8,2,AA,IAH,TX,ORD,IL,1300,1535,925.0,1,0,0,0,1
39,2007,8,4,AA,IAH,TX,ORD,IL,1300,1535,925.0,0,0,1,0,1
40,2007,8,7,AA,IAH,TX,ORD,IL,1300,1535,925.0,0,0,1,0,1
41,2007,8,1,AA,IAH,TX,ORD,IL,1300,1535,925.0,0,0,1,0,1
42,2007,8,5,AA,IAH,TX,ORD,IL,1300,1535,925.0,0,0,1,0,0
43,2007,8,3,AA,IAH,TX,ORD,IL,1300,1535,925.0,0,0,1,0,1
44,2007,8,3,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,0,1,0,1
45,2007,8,4,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,0,1,0,1
46,2007,8,5,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,0,0,0,1
47,2007,8,4,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,0,0,0,1
48,2007,8,6,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,0,1,0,1
49,2007,8,7,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,0,1,0,1
50,2007,8,3,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,1,1,0,1
51,2007,8,4,AA,IAH,TX,DFW,TX,1415,1524,224.0,0,0,1,0,1
52,2007,8,3,AA,IAH,TX,DFW,TX,920,1030,224.0,0,0,0,0,1
53,2007,8,4,AA,IAH,TX,DFW,TX,920,1030,224.0,0,0,1,0,1
54,2007,8,7,AA,IAH,TX,DFW,TX,920,1030,224.0,1,0,0,0,0
55,2007,8,4,AA,IAH,TX,DFW,TX,920,1030,224.0,1,0,1,0,1
56,2007,8,5,AA,IAH,TX,DFW,TX,920,1030,224.0,0,0,1,0,0
57,2007,8,7,AA,IAH,TX,DFW,TX,920,1030,224.0,1,0,0,0,1
58,2007,8,4,AA,IAH,TX,DFW,TX,920,1030,224.0,0,0,1,0,0
59,2007,8,3,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,1,0,0
60,2007,8,4,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,1,0,0
61,2007,8,7,AA,IAH,TX,ORD,IL,710,935,925.0,0,0,1,0,0
62,2007,8,1,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,0,0,0
63,2007,8,2,AA,IAH,TX,ORD,IL,710,935,925.0,0,0,1,0,0
64,2007,8,3,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,1,0,0
65,2007,8,6,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,0,0,0
66,2007,8,7,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,1,0,0
67,2007,8,1,AA,IAH,TX,ORD,IL,710,935,925.0,0,0,1,0,0
68,2007,8,2,AA,IAH,TX,ORD,IL,710,935,925.0,0,0,1,0,0
69,2007,8,4,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,0,0,0
70,2007,8,2,AA,IAH,TX,ORD,IL,710,935,925.0,1,0,1,0,0
71,2007,8,4,AA,IAH,TX,DFW,TX,820,925,224.0,1,0,1,0,0
72,2007,8,6,AA,IAH,TX,DFW,TX,820,925,224.0,1,0,0,0,0
73,2007,8,3,AA,IAH,TX,DFW,TX,820,925,224.0,1,0,1,0,0
74,2007,8,4,AA,IAH,TX,DFW,TX,820,925,224.0,1,0,0,0,0
75,2007,8,5,AA,IAH,TX,DFW,TX,820,925,224.0,1,0,0,0,0
76,2007,8,4,AA,IAH,TX,MIA,FL,600,920,964.0,0,0,1,0,0
77,2007,8,1,AA,IAH,TX,MIA,FL,600,920,964.0,1,0,1,0,0
78,2007,8,5,AA,IAH,TX,MIA,FL,600,920,964.0,1,0,1,0,0
79,2007,8,6,AA,IAH,TX,MIA,FL,600,920,964.0,1,0,1,0,0
80,2007,8,7,AA,IAH,TX,MIA,FL,600,920,964.0,1,0,1,0,0
81,2007,8,3,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,1
82,2007,8,6,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,0
83,2007,8,7,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,0,0,1
84,2007,8,1,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,0
85,2007,8,3,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,0,0,1
86,2007,8,5,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,0
87,2007,8,1,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,1
88,2007,8,4,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,0
89,2007,8,5,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,0
90,2007,8,1,AA,IAH,TX,ORD,IL,1525,1800,925.0,0,0,1,0,1
91,2007,8,3,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
92,2007,8,5,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,1,1,0,1
93,2007,8,1,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
94,2007,8,3,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
95,2007,8,7,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,1,0,1
96,2007,8,4,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
97,2007,8,5,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
98,2007,8,6,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
99,2007,8,2,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
100,2007,8,3,AA,IAH,TX,MIA,FL,1740,2115,964.0,1,0,1,0,0
101,2007,8,4,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
102,2007,8,6,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
103,2007,8,1,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,1,0,1
104,2007,8,3,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,0,0,0,1
105,2007,8,5,AA,IAH,TX,MIA,FL,1740,2115,964.0,0,1,0,0,1
106,2007,8,3,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,1,0,1
107,2007,8,4,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,1,0,1
108,2007,8,3,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,0,0,1
109,2007,8,5,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,0,0,1
110,2007,8,7,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,1,0,0
111,2007,8,1,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,0,0,1
112,2007,8,3,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,0,0,1
113,2007,8,4,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,0,1,0,1
114,2007,8,5,AA,IAH,TX,DFW,TX,1905,2020,224.0,0,1,0,0,1
115,2007,8,3,AA,IAH,TX,DFW,TX,1150,1305,224.0,0,0,1,0,0
116,2007,8,4,AA,IAH,TX,DFW,TX,1150,1305,224.0,0,0,1,0,1
117,2007,8,5,AA,IAH,TX,DFW,TX,1150,1305,224.0,0,0,0,0,1
118,2007,8,4,AA,IAH,TX,DFW,TX,1150,1305,224.0,0,0,1,0,0
119,2007,8,3,AA,IAH,TX,DFW,TX,1635,1745,224.0,0,1,1,0,1
120,2007,8,4,AA,IAH,TX,DFW,TX,1635,1745,224.0,0,0,1,0,1
121,2007,8,7,AA,IAH,TX,DFW,TX,1635,1745,224.0,0,0,1,0,1
122,2007,8,6,AA,IAH,TX,DFW,TX,1635,1745,224.0,0,0,1,0,0
123,2007,8,1,AA,IAH,TX,DFW,TX,1635,1745,224.0,0,0,1,0,1
124,2007,8,4,AA,IAH,TX,DFW,TX,1635,1745,224.0,0,1,1,0,1
125,2007,8,3,AA,IAH,TX,MIA,FL,1035,1405,964.0,0,1,1,0,1
126,2007,8,4,AA,IAH,TX,MIA,FL,1035,1405,964.0,0,0,1,0,1
127,2007,8,5,AA,IAH,TX,MIA,FL,1035,1405,964.0,0,0,1,0,1
128,2007,8,6,AA,IAH,TX,MIA,FL,1035,1405,964.0,0,0,1,0,1
129,2007,8,1,AA,IAH,TX,MIA,FL,1035,1405,964.0,0,0,1,0,1
130,2007,8,6,AA,IAH,TX,MIA,FL,1035,1405,964.0,0,1,0,0,1
131,2007,8,7,CO,IAH,TX,FLL,FL,1310,1655,965.0,1,0,0,0,0
132,2007,8,4,CO,IAH,TX,ORD,IL,1853,2143,925.0,0,1,0,0,1
133,2007,8,2,CO,IAH,TX,TPA,FL,1110,1426,787.0,0,0,1,0,0
134,2007,8,3,CO,IAH,TX,SEA,WA,1920,2157,1874.0,0,0,1,0,0
135,2007,8,6,CO,IAH,TX,OKC,OK,2055,2220,395.0,1,0,1,0,0
136,2007,8,7,CO,IAH,TX,PIT,PA,1910,2315,1117.0,1,0,0,0,1
137,2007,8,5,CO,IAH,TX,MSY,LA,1540,1700,305.0,0,0,1,0,0
138,2007,8,4,CO,IAH,TX,EWR,NJ,1605,2109,1400.0,0,1,0,0,1
139,2007,8,5,CO,IAH,TX,ATL,GA,1415,1737,689.0,1,0,1,0,1
140,2007,8,3,CO,IAH,TX,SEA,WA,1248,1520,1874.0,1,0,1,0,0
141,2007,8,4,CO,IAH,TX,ORD,IL,730,1011,925.0,1,0,1,0,0
142,2007,8,1,CO,IAH,TX,TPA,FL,1900,2227,787.0,1,0,1,0,0
143,2007,8,2,CO,IAH,TX,MSY,LA,716,833,305.0,0,0,1,0,0
144,2007,8,5,CO,IAH,TX,LGA,NY,1745,2242,1416.0,0,0,1,0,0
145,2007,8,3,CO,IAH,TX,MSY,LA,1425,1543,305.0,1,0,1,0,0
146,2007,8,1,CO,IAH,TX,LGA,NY,1745,2242,1416.0,0,0,1,0,0
147,2007,8,4,CO,IAH,TX,PHL,PA,1855,2328,1324.0,0,1,0,0,1
148,2007,8,6,CO,IAH,TX,MFE,TX,1451,1611,316.0,0,0,0,0,1
149,2007,8,4,CO,IAH,TX,LAX,CA,1720,1852,1379.0,1,0,1,0,1
150,2007,8,2,CO,IAH,TX,SAT,TX,1535,1637,191.0,1,0,1,0,0
151,2007,8,3,CO,IAH,TX,MFE,TX,2115,2235,316.0,1,0,0,0,1
152,2007,8,3,CO,IAH,TX,SFO,CA,1755,2005,1635.0,0,1,1,0,1
153,2007,8,5,CO,IAH,TX,DEN,CO,1545,1727,862.0,0,0,1,0,0
154,2007,8,1,CO,IAH,TX,EWR,NJ,1530,2030,1400.0,1,0,1,0,0
155,2007,8,4,CO,IAH,TX,MSY,LA,1130,1243,305.0,1,0,0,0,0
156,2007,8,6,CO,IAH,TX,BWI,MD,830,1240,1235.0,0,0,1,0,0
157,2007,8,5,CO,IAH,TX,ATL,GA,1040,1358,689.0,1,0,0,0,0
158,2007,8,3,CO,IAH,TX,ORD,IL,1739,2029,925.0,0,1,1,0,1
159,2007,8,4,CO,IAH,TX,SNA,CA,1850,2016,1347.0,1,0,1,0,1
160,2007,8,6,CO,IAH,TX,BOS,MA,1350,1847,1597.0,1,0,0,0,0
161,2007,8,3,CO,IAH,TX,LAS,NV,1145,1256,1222.0,0,0,1,0,0
162,2007,8,5,CO,IAH,TX,SAT,TX,1015,1115,191.0,0,0,1,0,0
163,2007,8,4,CO,IAH,TX,OMA,NE,2105,2322,781.0,0,0,0,0,1
164,2007,8,3,CO,IAH,TX,MSY,LA,1540,1700,305.0,0,0,1,0,0
165,2007,8,3,CO,IAH,TX,SAT,TX,1440,1540,191.0,0,1,0,0,1
166,2007,8,3,CO,IAH,TX,DCA,VA,1438,1849,1208.0,0,0,1,0,0
167,2007,8,5,CO,IAH,TX,LGA,NY,755,1240,1416.0,1,0,0,0,0
168,2007,8,3,CO,IAH,TX,SEA,WA,2245,113,1874.0,0,1,1,0,1
169,2007,8,5,CO,IAH,TX,MSP,MN,1125,1415,1034.0,1,0,0,0,0
170,2007,8,1,CO,IAH,TX,SNA,CA,1505,1634,1347.0,1,0,0,0,1
171,2007,8,2,CO,IAH,TX,DCA,VA,1725,2142,1208.0,0,1,0,0,0
172,2007,8,4,CO,IAH,TX,IND,IN,1240,1614,845.0,0,0,1,0,0
173,2007,8,3,CO,IAH,TX,EWR,NJ,1310,1809,1400.0,1,0,1,0,0
174,2007,8,4,CO,IAH,TX,LAX,CA,1130,1300,1379.0,1,0,1,0,0
175,2007,8,1,CO,IAH,TX,OAK,CA,2115,2327,1628.0,1,0,0,0,0
176,2007,8,1,CO,IAH,TX,LGA,NY,1145,1625,1416.0,0,0,1,0,0
177,2007,8,2,CO,IAH,TX,ONT,CA,910,1027,1334.0,1,0,0,0,0
178,2007,8,3,CO,IAH,TX,PHL,PA,1015,1446,1324.0,0,0,1,0,0
179,2007,8,2,CO,IAH,TX,LGA,NY,1855,2338,1416.0,0,0,1,0,0
180,2007,8,1,CO,IAH,TX,LAX,CA,2105,2230,1379.0,1,0,0,0,0
181,2007,8,4,CO,IAH,TX,TUL,OK,2056,2226,429.0,0,1,1,0,1
182,2007,8,4,CO,IAH,TX,HNL,HI,1125,1435,3904.0,0,1,1,0,1
183,2007,8,5,CO,IAH,TX,ANC,AK,1730,2150,3266.0,1,0,0,0,1
184,2007,8,2,CO,IAH,TX,EWR,NJ,1725,2229,1400.0,0,0,1,0,1
185,2007,8,4,CO,IAH,TX,LGA,NY,1600,2057,1416.0,0,0,1,0,0
186,2007,8,1,CO,IAH,TX,EWR,NJ,1905,5,1400.0,0,1,0,0,1
187,2007,8,5,CO,IAH,TX,ATL,GA,1940,2258,689.0,1,0,0,0,0
188,2007,8,6,CO,IAH,TX,RSW,FL,1420,1753,861.0,1,0,0,0,0
189,2007,8,3,CO,IAH,TX,AUS,TX,1930,2030,140.0,0,1,0,0,1
190,2007,8,3,CO,IAH,TX,SAN,CA,1952,2114,1303.0,1,0,0,0,0
191,2007,8,5,CO,IAH,TX,MSY,LA,1950,2112,305.0,0,0,0,0,1
192,2007,8,5,CO,IAH,TX,PHX,AZ,2050,2134,1009.0,1,0,1,0,0
193,2007,8,2,CO,IAH,TX,PHL,PA,1855,2328,1324.0,1,0,1,0,0
194,2007,8,3,CO,IAH,TX,EWR,NJ,1145,1643,1400.0,0,0,1,0,0
195,2007,8,1,CO,IAH,TX,SFO,CA,850,1054,1635.0,0,0,1,0,0
196,2007,8,4,CO,IAH,TX,ORD,IL,1435,1725,925.0,1,0,0,0,0
197,2007,8,3,CO,IAH,TX,AUS,TX,1342,1440,140.0,1,0,0,0,0
198,2007,8,5,CO,IAH,TX,EWR,NJ,1725,2229,1400.0,0,1,1,0,1
199,2007,8,4,CO,IAH,TX,ATL,GA,1255,1620,689.0,1,0,1,0,0
200,2007,8,6,CO,IAH,TX,SMF,CA,1825,2037,1609.0,1,0,0,0,1
201,2007,8,4,CO,IAH,TX,LGA,NY,1325,1814,1416.0,0,0,1,0,0
202,2007,8,3,CO,IAH,TX,OMA,NE,2105,2322,781.0,0,0,1,0,1
203,2007,8,2,CO,IAH,TX,ATL,GA,730,1042,689.0,1,0,0,0,0
204,2007,8,5,CO,IAH,TX,MCI,MO,1855,2057,643.0,0,1,1,0,1
205,2007,8,7,CO,IAH,TX,ORD,IL,1030,1316,925.0,0,0,1,0,0
206,2007,8,4,CO,IAH,TX,ABQ,NM,1135,1250,744.0,0,0,1,0,0
207,2007,8,3,CO,IAH,TX,DFW,TX,1715,1837,224.0,0,0,1,0,0
208,2007,8,7,CO,IAH,TX,SAN,CA,1225,1336,1303.0,1,0,0,0,0
209,2007,8,1,CO,IAH,TX,SAN,CA,1740,1905,1303.0,0,1,0,0,0
210,2007,8,7,CO,IAH,TX,ORD,IL,1853,2143,925.0,0,0,1,0,0
211,2007,8,3,CO,IAH,TX,ORD,IL,1739,2029,925.0,0,0,1,0,0
212,2007,8,3,CO,IAH,TX,LAX,CA,1905,2041,1379.0,0,0,0,0,1
213,2007,8,5,CO,IAH,TX,OAK,CA,2115,2320,1628.0,1,0,1,0,0
214,2007,8,4,CO,IAH,TX,MCI,MO,1855,2057,643.0,0,1,1,0,1
215,2007,8,4,CO,IAH,TX,SAT,TX,1535,1637,191.0,1,0,1,0,0
216,2007,8,6,CO,IAH,TX,PHL,PA,1855,2328,1324.0,1,0,0,0,0
217,2007,8,4,CO,IAH,TX,ONT,CA,2115,2237,1334.0,1,0,0,0,1
218,2007,8,7,CO,IAH,TX,EWR,NJ,2050,126,1400.0,1,0,1,0,1
219,2007,8,7,CO,IAH,TX,SAT,TX,1915,2020,191.0,0,0,0,0,1
220,2007,8,3,CO,IAH,TX,MSY,LA,1540,1700,305.0,0,0,1,0,1
221,2007,8,4,CO,IAH,TX,PHL,PA,845,1311,1324.0,1,0,1,0,0
222,2007,8,3,CO,IAH,TX,SJC,CA,1806,2010,1609.0,0,0,1,0,0
223,2007,8,4,CO,IAH,TX,EWR,NJ,1045,1535,1400.0,0,0,1,0,0
224,2007,8,4,CO,IAH,TX,JFK,NY,745,1244,1417.0,1,0,1,0,0
225,2007,8,3,CO,IAH,TX,CLE,OH,1525,1924,1091.0,0,0,1,0,0
226,2007,8,3,CO,IAH,TX,PDX,OR,1555,1829,1825.0,0,1,0,0,1
227,2007,8,3,CO,IAH,TX,MSP,MN,1905,2209,1034.0,1,0,0,0,0
228,2007,8,3,CO,IAH,TX,BWI,MD,1840,2304,1235.0,0,1,0,0,1
229,2007,8,4,CO,IAH,TX,SEA,WA,1248,1520,1874.0,1,0,0,0,1
230,2007,8,6,CO,IAH,TX,LAX,CA,1305,1435,1379.0,1,0,0,0,1
231,2007,8,5,CO,IAH,TX,LAX,CA,1720,1852,1379.0,1,0,1,0,0
232,2007,8,5,CO,IAH,TX,MFE,TX,1115,1232,316.0,1,0,0,0,0
233,2007,8,7,CO,IAH,TX,LGA,NY,1145,1625,1416.0,0,0,1,0,1
234,2007,8,5,CO,IAH,TX,MIA,FL,2005,2340,964.0,1,0,1,0,1
235,2007,8,3,CO,IAH,TX,BWI,MD,1645,2123,1235.0,1,0,0,0,0
236,2007,8,7,CO,IAH,TX,DEN,CO,1444,1615,862.0,1,0,1,0,1
237,2007,8,3,CO,IAH,TX,RDU,NC,1905,2256,1043.0,0,1,0,0,1
238,2007,8,4,CO,IAH,TX,ANC,AK,1730,2150,3266.0,0,0,1,0,0
239,2007,8,5,CO,IAH,TX,LGA,NY,1438,1936,1416.0,0,0,1,0,0
240,2007,8,2,CO,IAH,TX,ONT,CA,1750,1916,1334.0,0,0,0,0,1
241,2007,8,4,CO,IAH,TX,MSY,LA,2105,2223,305.0,0,1,0,0,1
242,2007,8,5,CO,IAH,TX,ORD,IL,1853,2143,925.0,1,0,0,0,0
243,2007,8,3,CO,IAH,TX,TPA,FL,1110,1426,787.0,1,0,0,0,0
244,2007,8,2,CO,IAH,TX,LGA,NY,1745,2242,1416.0,0,0,1,0,0
245,2007,8,3,CO,IAH,TX,RNO,NV,2105,2253,1530.0,1,0,0,0,1
246,2007,8,3,CO,IAH,TX,OAK,CA,2115,2320,1628.0,1,0,0,0,0
247,2007,8,5,CO,IAH,TX,IND,IN,1910,2235,845.0,1,0,0,0,0
248,2007,8,3,CO,IAH,TX,RDU,NC,1905,2256,1043.0,0,0,0,0,1
249,2007,8,4,CO,IAH,TX,SAT,TX,1535,1637,191.0,0,0,1,0,0
250,2007,8,1,CO,IAH,TX,LGA,NY,1041,1530,1416.0,0,0,1,0,0
251,2007,8,7,CO,IAH,TX,BWI,MD,830,1240,1235.0,0,0,1,0,0
252,2007,8,3,CO,IAH,TX,ANC,AK,1730,2150,3266.0,1,0,0,0,1
253,2007,8,1,CO,IAH,TX,LGA,NY,855,1335,1416.0,1,0,1,0,0
254,2007,8,1,CO,IAH,TX,JAX,FL,1958,2323,817.0,0,0,0,0,1
255,2007,8,5,CO,IAH,TX,SEA,WA,2055,2320,1874.0,0,1,0,0,1
256,2007,8,7,CO,IAH,TX,SAT,TX,2120,2225,191.0,1,0,0,0,1
257,2007,8,2,CO,IAH,TX,BWI,MD,830,1240,1235.0,1,0,0,0,0
258,2007,8,3,CO,IAH,TX,DEN,CO,1148,1318,862.0,0,0,1,0,0
259,2007,8,4,CO,IAH,TX,BWI,MD,1840,2304,1235.0,1,0,0,0,0
260,2007,8,3,CO,IAH,TX,ORD,IL,1315,1607,925.0,0,0,1,0,0
261,2007,8,4,CO,IAH,TX,DCA,VA,1053,1459,1208.0,1,0,0,0,0
262,2007,8,4,CO,IAH,TX,SLC,UT,2145,2357,1195.0,1,0,0,0,1
263,2007,8,4,CO,IAH,TX,ORD,IL,1539,1829,925.0,0,0,1,0,1
264,2007,8,6,CO,IAH,TX,MCO,FL,915,1245,853.0,1,0,0,0,0
265,2007,8,4,CO,IAH,TX,ORD,IL,1853,2143,925.0,0,0,1,0,0
266,2007,8,4,CO,IAH,TX,SAT,TX,1015,1115,191.0,1,0,1,0,0
267,2007,8,4,CO,IAH,TX,DTW,MI,1225,1631,1076.0,0,1,1,0,1
268,2007,8,5,CO,IAH,TX,EWR,NJ,850,1334,1400.0,1,0,0,0,0
269,2007,8,7,CO,IAH,TX,OAK,CA,1830,2044,1628.0,1,0,0,0,0
270,2007,8,4,CO,IAH,TX,SAT,TX,1915,2020,191.0,1,0,1,0,0
271,2007,8,5,CO,IAH,TX,PHL,PA,1755,2237,1324.0,1,0,0,0,0
272,2007,8,4,CO,IAH,TX,MCO,FL,1030,1357,853.0,1,0,1,0,0
273,2007,8,4,CO,IAH,TX,AUS,TX,1425,1526,140.0,0,1,0,0,1
274,2007,8,7,CO,IAH,TX,EWR,NJ,1735,2241,1400.0,0,0,1,0,0
275,2007,8,4,CO,IAH,TX,PIT,PA,1910,2315,1117.0,1,0,1,0,1
276,2007,8,4,CO,IAH,TX,MSP,MN,1905,2209,1034.0,1,0,0,0,1
277,2007,8,5,CO,IAH,TX,SAT,TX,1440,1540,191.0,1,0,0,0,1
278,2007,8,5,CO,IAH,TX,BHM,AL,1835,2030,562.0,0,0,0,0,1
279,2007,8,5,CO,IAH,TX,PDX,OR,2100,2316,1825.0,0,0,0,0,1
280,2007,8,1,CO,IAH,TX,AUS,TX,1725,1825,140.0,0,0,1,0,0
281,2007,8,4,CO,IAH,TX,ATL,GA,730,1042,689.0,1,0,1,0,0
282,2007,8,1,CO,IAH,TX,DEN,CO,1444,1615,862.0,1,0,0,0,1
283,2007,8,6,CO,IAH,TX,MFE,TX,1451,1611,316.0,1,0,0,0,0
284,2007,8,2,CO,IAH,TX,LGA,NY,1438,1936,1416.0,0,0,1,0,0
285,2007,8,7,CO,IAH,TX,OAK,CA,2115,2320,1628.0,1,0,0,0,0
286,2007,8,2,CO,IAH,TX,FLL,FL,1025,1408,965.0,1,0,1,0,0
287,2007,8,2,CO,IAH,TX,PHL,PA,845,1311,1324.0,0,0,1,0,0
288,2007,8,4,CO,IAH,TX,SEA,WA,924,1154,1874.0,0,0,1,0,0
289,2007,8,1,CO,IAH,TX,MCO,FL,1910,2242,853.0,0,0,0,0,1
290,2007,8,7,CO,IAH,TX,SAN,CA,2050,2211,1303.0,0,0,0,0,1
291,2007,8,4,CO,IAH,TX,MCO,FL,725,1053,853.0,0,0,1,0,0
292,2007,8,1,CO,IAH,TX,LGA,NY,1600,2057,1416.0,0,0,1,0,0
293,2007,8,2,CO,IAH,TX,AUS,TX,2110,2212,140.0,1,0,0,0,0
294,2007,8,7,CO,IAH,TX,PHL,PA,1015,1446,1324.0,0,0,1,0,0
295,2007,8,1,CO,IAH,TX,LGA,NY,649,1119,1416.0,0,0,1,0,0
