,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
122,2005,7,6,AA,DFW,TX,1438,1551,224.0,0,0,1,0,0
123,2005,7,5,AA,ORD,IL,816,1042,925.0,1,0,0,0,0
124,2005,7,4,AA,ORD,IL,816,1042,925.0,0,0,1,0,0
125,2005,7,5,AA,ORD,IL,816,1042,925.0,1,0,1,0,0
126,2005,7,1,AA,ORD,IL,816,1042,925.0,0,0,1,0,0
127,2005,7,4,AA,ORD,IL,816,1042,925.0,0,0,1,0,0
128,2005,7,1,AA,ORD,IL,816,1042,925.0,0,0,1,0,0
129,2005,7,4,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
130,2005,7,5,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
131,2005,7,6,AA,MIA,FL,1359,1729,964.0,1,0,1,0,1
132,2005,7,3,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
133,2005,7,4,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
134,2005,7,7,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
135,2005,7,2,AA,MIA,FL,1359,1729,964.0,0,0,1,0,1
136,2005,7,3,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
137,2005,7,4,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
138,2005,7,5,AA,MIA,FL,1359,1729,964.0,0,1,1,0,0
139,2005,7,3,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
140,2005,7,6,AA,MIA,FL,1359,1729,964.0,0,0,1,0,0
141,2005,7,5,AA,MIA,FL,1137,1508,964.0,1,0,1,0,0
142,2005,7,6,AA,MIA,FL,1137,1508,964.0,0,0,1,0,0
143,2005,7,2,AA,MIA,FL,1137,1508,964.0,1,0,0,0,1
144,2005,7,6,AA,MIA,FL,1137,1508,964.0,0,1,1,0,0
145,2005,7,7,AA,MIA,FL,1137,1508,964.0,0,0,1,0,1
146,2005,7,1,AA,MIA,FL,1137,1508,964.0,0,0,1,0,1
147,2005,7,5,AA,DFW,TX,1909,2025,224.0,0,0,1,0,0
148,2005,7,2,AA,DFW,TX,1909,2025,224.0,0,0,1,0,1
149,2005,7,3,AA,DFW,TX,1909,2025,224.0,0,0,0,0,1
150,2005,7,7,AA,DFW,TX,1909,2025,224.0,0,0,1,0,0
151,2005,7,1,AA,DFW,TX,1909,2025,224.0,0,1,1,0,0
152,2005,7,2,AA,DFW,TX,1909,2025,224.0,0,0,0,0,1
153,2005,7,3,AA,DFW,TX,1909,2025,224.0,0,0,1,0,1
154,2005,7,4,AA,DFW,TX,1909,2025,224.0,0,0,1,0,1
155,2005,7,5,AA,DFW,TX,1909,2025,224.0,0,1,1,0,0
156,2005,7,6,AA,DFW,TX,1909,2025,224.0,0,0,1,0,0
157,2005,7,7,AA,DFW,TX,1909,2025,224.0,0,0,1,0,0
158,2005,7,4,AA,DFW,TX,1909,2025,224.0,0,0,1,0,1
159,2005,7,5,AA,DFW,TX,1909,2025,224.0,0,0,1,0,0
160,2005,7,6,AA,DFW,TX,1909,2025,224.0,0,0,0,0,1
161,2005,7,5,AA,DFW,TX,1909,2025,224.0,0,0,1,0,1
162,2005,7,6,AA,DFW,TX,1909,2025,224.0,0,0,0,0,1
163,2005,7,5,CO,HNL,HI,935,1245,3904.0,0,0,1,0,0
164,2005,7,1,CO,HNL,HI,935,1245,3904.0,1,0,0,0,0
165,2005,7,5,CO,HNL,HI,935,1245,3904.0,1,0,0,0,0
166,2005,7,2,CO,MSY,LA,1745,1855,305.0,0,0,1,0,1
167,2005,7,3,CO,MSY,LA,1745,1855,305.0,0,0,1,0,0
168,2005,7,4,CO,MSY,LA,1745,1855,305.0,0,0,1,0,0
169,2005,7,6,CO,MSY,LA,1745,1855,305.0,1,0,0,0,0
170,2005,7,7,CO,MSY,LA,1745,1855,305.0,0,0,1,0,0
171,2005,7,1,CO,MSY,LA,1745,1855,305.0,1,0,1,0,0
172,2005,7,2,CO,MSY,LA,1745,1855,305.0,0,0,1,0,0
173,2005,7,4,CO,MSY,LA,1745,1855,305.0,0,1,0,0,1
174,2005,7,5,CO,MSY,LA,1745,1855,305.0,1,0,1,0,1
175,2005,7,3,CO,MSY,LA,1745,1855,305.0,0,1,0,0,0
176,2005,7,5,CO,MSY,LA,1745,1855,305.0,0,1,0,0,1
177,2005,7,7,CO,MSY,LA,1745,1855,305.0,1,0,0,0,0
178,2005,7,3,CO,MSY,LA,1745,1855,305.0,0,0,1,0,0
179,2005,7,4,CO,MSY,LA,1745,1855,305.0,0,0,1,0,0
180,2005,7,5,CO,MSY,LA,1745,1855,305.0,1,0,1,0,1
181,2005,7,5,CO,SAT,TX,1530,1630,191.0,1,0,1,0,0
182,2005,7,5,CO,SAT,TX,1530,1630,191.0,1,0,0,0,1
183,2005,7,1,CO,SAT,TX,1530,1630,191.0,0,1,1,0,0
184,2005,7,2,CO,SAT,TX,1530,1630,191.0,1,0,1,0,0
185,2005,7,3,CO,SAT,TX,1530,1630,191.0,0,1,0,0,0
186,2005,7,4,CO,SAT,TX,1530,1630,191.0,0,1,1,0,1
187,2005,7,5,CO,SAT,TX,1530,1630,191.0,1,0,0,0,1
188,2005,7,7,CO,SAT,TX,1530,1630,191.0,0,1,1,0,0
189,2005,7,1,CO,SAT,TX,1530,1630,191.0,0,0,1,0,1
190,2005,7,3,CO,SAT,TX,1530,1630,191.0,0,1,1,0,0
191,2005,7,4,CO,SAT,TX,1530,1630,191.0,1,0,1,0,0
192,2005,7,5,CO,SAT,TX,1530,1630,191.0,0,0,1,0,0
193,2005,7,7,CO,SAT,TX,1530,1630,191.0,1,0,1,0,1
194,2005,7,5,CO,SAT,TX,1530,1630,191.0,0,0,1,0,0
195,2005,7,6,CO,DEN,CO,1540,1720,862.0,1,0,1,0,0
196,2005,7,1,CO,DEN,CO,1540,1720,862.0,0,1,0,0,0
197,2005,7,3,CO,DEN,CO,1540,1720,862.0,0,1,1,0,1
198,2005,7,4,CO,DEN,CO,1540,1720,862.0,0,1,1,0,1
199,2005,7,5,CO,DEN,CO,1540,1720,862.0,0,1,1,0,1
200,2005,7,1,CO,DEN,CO,1540,1720,862.0,1,0,1,0,0
201,2005,7,3,CO,DEN,CO,1540,1720,862.0,0,1,0,0,0
202,2005,7,4,CO,DEN,CO,1540,1720,862.0,1,0,0,0,1
203,2005,7,5,CO,DEN,CO,1540,1720,862.0,0,1,1,0,0
204,2005,7,7,CO,DEN,CO,1540,1720,862.0,1,0,0,0,1
205,2005,7,4,CO,DEN,CO,1540,1720,862.0,1,0,1,0,0
206,2005,7,3,CO,EWR,NJ,1055,1538,1400.0,0,0,1,0,0
207,2005,7,6,CO,EWR,NJ,1055,1538,1400.0,0,0,1,0,0
208,2005,7,7,CO,EWR,NJ,1055,1538,1400.0,0,0,1,0,0
209,2005,7,1,CO,EWR,NJ,1055,1538,1400.0,0,0,1,0,0
210,2005,7,2,CO,EWR,NJ,1055,1538,1400.0,0,0,1,0,0
211,2005,7,4,CO,EWR,NJ,1055,1538,1400.0,0,0,1,0,1
212,2005,7,3,CO,EWR,NJ,1055,1538,1400.0,0,0,1,0,0
213,2005,7,5,CO,LAX,CA,2115,2228,1379.0,1,0,1,0,0
214,2005,7,3,CO,LAX,CA,2115,2228,1379.0,1,0,1,0,0
215,2005,7,4,CO,LAX,CA,2115,2228,1379.0,0,1,1,0,0
216,2005,7,7,CO,LAX,CA,2115,2228,1379.0,0,1,1,0,0
217,2005,7,3,CO,LAX,CA,2115,2228,1379.0,1,0,1,0,0
218,2005,7,4,CO,LAX,CA,2115,2228,1379.0,0,1,1,0,1
219,2005,7,1,CO,LAX,CA,2115,2228,1379.0,1,0,0,0,0
220,2005,7,5,CO,LAX,CA,2115,2228,1379.0,0,1,1,0,0
221,2005,7,4,CO,LAX,CA,2115,2228,1379.0,1,0,1,0,0
222,2005,7,6,CO,LAX,CA,2115,2228,1379.0,1,0,0,0,0
223,2005,7,3,CO,EWR,NJ,755,1227,1400.0,0,0,1,0,0
224,2005,7,4,CO,EWR,NJ,755,1227,1400.0,1,0,1,0,0
225,2005,7,1,CO,EWR,NJ,755,1227,1400.0,0,0,1,0,0
226,2005,7,7,CO,EWR,NJ,755,1227,1400.0,0,0,1,0,0
227,2005,7,1,CO,EWR,NJ,755,1227,1400.0,1,0,1,0,0
228,2005,7,4,CO,OGG,HI,1215,1510,3826.0,0,0,1,0,0
229,2005,7,5,CO,OGG,HI,1215,1510,3826.0,1,0,0,0,0
230,2005,7,1,CO,OGG,HI,1215,1510,3826.0,1,0,1,0,0
231,2005,7,4,CO,OGG,HI,1215,1510,3826.0,0,0,1,0,0
232,2005,7,5,CO,OGG,HI,1215,1510,3826.0,0,0,1,0,0
233,2005,7,6,CO,OGG,HI,1215,1510,3826.0,0,0,1,0,0
234,2005,7,3,CO,OGG,HI,1215,1510,3826.0,0,0,1,0,1
235,2005,7,1,CO,OGG,HI,1215,1510,3826.0,0,0,1,0,0
236,2005,7,4,CO,OGG,HI,1215,1510,3826.0,1,0,1,0,0
237,2005,7,5,CO,OGG,HI,1215,1510,3826.0,0,0,1,0,0
238,2005,7,6,CO,OGG,HI,1215,1510,3826.0,1,0,0,0,0
239,2005,7,5,CO,EWR,NJ,1320,1823,1400.0,1,0,1,0,0
240,2005,7,2,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
241,2005,7,5,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
242,2005,7,1,CO,EWR,NJ,1320,1823,1400.0,1,0,0,0,0
243,2005,7,3,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
244,2005,7,4,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
245,2005,7,6,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
246,2005,7,7,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,1
247,2005,7,1,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
248,2005,7,2,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
249,2005,7,4,CO,EWR,NJ,1320,1823,1400.0,0,0,1,0,0
250,2005,7,5,CO,EWR,NJ,1320,1823,1400.0,1,0,1,0,0
251,2005,7,6,CO,EWR,NJ,1320,1823,1400.0,1,0,0,0,1
252,2005,7,6,CO,EWR,NJ,1154,1640,1400.0,1,0,1,0,0
253,2005,7,2,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
254,2005,7,5,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
255,2005,7,7,CO,EWR,NJ,1154,1640,1400.0,0,0,1,1,0
256,2005,7,3,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
257,2005,7,4,CO,EWR,NJ,1154,1640,1400.0,1,0,0,0,0
258,2005,7,6,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
259,2005,7,7,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
260,2005,7,1,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
261,2005,7,4,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
262,2005,7,5,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
263,2005,7,1,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,1
264,2005,7,2,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
265,2005,7,3,CO,EWR,NJ,1154,1640,1400.0,0,0,1,0,0
266,2005,7,4,CO,EWR,NJ,1154,1640,1400.0,1,0,1,0,1
267,2005,7,5,CO,EWR,NJ,1419,1916,1400.0,0,0,1,0,0
268,2005,7,7,CO,EWR,NJ,1419,1915,1400.0,1,0,1,0,0
269,2005,7,2,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
270,2005,7,4,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
271,2005,7,5,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
272,2005,7,7,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
273,2005,7,1,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
274,2005,7,3,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
275,2005,7,4,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,1
276,2005,7,6,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
277,2005,7,7,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
278,2005,7,1,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
279,2005,7,4,CO,EWR,NJ,1419,1915,1400.0,1,0,0,0,0
280,2005,7,5,CO,EWR,NJ,1419,1915,1400.0,1,0,1,0,0
281,2005,7,2,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
282,2005,7,5,CO,EWR,NJ,1419,1915,1400.0,0,0,1,0,0
283,2005,7,3,CO,HNL,HI,1220,1525,3904.0,0,0,1,0,0
284,2005,7,4,CO,HNL,HI,1220,1525,3904.0,1,0,1,0,0
285,2005,7,4,CO,HNL,HI,1220,1525,3904.0,0,0,1,0,1
286,2005,7,5,CO,MSY,LA,1035,1144,305.0,0,0,0,0,1
287,2005,7,4,CO,MSY,LA,1035,1144,305.0,0,0,1,0,0
288,2005,7,5,CO,MSY,LA,1035,1144,305.0,0,1,1,0,1
289,2005,7,6,CO,MSY,LA,1035,1144,305.0,0,0,1,0,0
290,2005,7,7,CO,MSY,LA,1035,1144,305.0,0,0,1,0,0
291,2005,7,1,CO,MSY,LA,1035,1144,305.0,0,0,1,0,0
292,2005,7,1,CO,MSY,LA,1035,1144,305.0,1,0,1,0,0
293,2005,7,4,CO,MSY,LA,1035,1144,305.0,1,0,1,0,0
294,2005,7,6,CO,MSY,LA,1035,1144,305.0,0,0,1,0,0
295,2005,7,4,CO,BWI,MD,750,1205,1235.0,0,0,1,0,0
296,2005,7,5,CO,BWI,MD,750,1205,1235.0,0,1,1,0,0
297,2005,7,4,CO,BWI,MD,750,1205,1235.0,0,0,1,0,0
298,2005,7,7,CO,ORD,IL,1320,1614,925.0,1,0,0,0,0
299,2005,7,7,CO,ORD,IL,1320,1614,925.0,0,0,1,0,0
300,2005,7,6,CO,ONT,CA,1730,1850,1334.0,1,0,1,0,0
301,2005,7,2,CO,ONT,CA,1730,1850,1334.0,0,0,1,0,0
302,2005,7,4,CO,ONT,CA,1730,1850,1334.0,0,1,1,0,1
303,2005,7,6,CO,ONT,CA,1730,1850,1334.0,1,0,0,0,0
304,2005,7,7,CO,ONT,CA,1730,1850,1334.0,0,0,1,0,0
305,2005,7,3,CO,ONT,CA,1730,1850,1334.0,0,1,1,0,0
306,2005,7,4,CO,ONT,CA,1730,1850,1334.0,1,0,0,0,1
307,2005,7,7,CO,ONT,CA,1730,1850,1334.0,0,1,1,0,1
308,2005,7,1,CO,ONT,CA,1730,1850,1334.0,1,0,0,0,1
309,2005,7,3,CO,ONT,CA,1730,1850,1334.0,0,1,1,0,0
310,2005,7,5,CO,ONT,CA,1730,1856,1334.0,0,0,1,0,0
311,2005,7,5,CO,ONT,CA,1730,1856,1334.0,0,0,1,0,0
312,2005,7,1,CO,DCA,VA,1419,1832,1208.0,1,0,1,0,1
313,2005,7,3,CO,DCA,VA,1419,1832,1208.0,0,0,1,0,0
314,2005,7,4,CO,DCA,VA,1419,1832,1208.0,1,0,1,0,0
315,2005,7,7,CO,DCA,VA,1419,1832,1208.0,0,1,1,0,0
316,2005,7,1,CO,DCA,VA,1419,1832,1208.0,0,0,1,0,0
317,2005,7,3,CO,DCA,VA,1419,1832,1208.0,0,1,1,0,0
318,2005,7,4,CO,DCA,VA,1419,1832,1208.0,1,0,1,0,1
319,2005,7,5,CO,DCA,VA,1419,1832,1208.0,0,0,1,0,1
320,2005,7,5,CO,SEA,WA,740,1012,1874.0,0,0,1,0,0
321,2005,7,1,CO,SEA,WA,740,1012,1874.0,1,0,1,0,0
322,2005,7,4,CO,SEA,WA,740,1012,1874.0,1,0,1,0,1
323,2005,7,2,CO,SEA,WA,740,1012,1874.0,0,0,1,0,0
324,2005,7,4,CO,SEA,WA,740,1012,1874.0,0,0,1,0,0
325,2005,7,4,CO,SEA,WA,740,1012,1874.0,1,0,1,0,0
326,2005,7,5,CO,JAX,FL,1905,2223,817.0,1,0,1,0,0
327,2005,7,3,CO,JAX,FL,1905,2223,817.0,1,0,0,0,0
328,2005,7,4,CO,JAX,FL,1905,2223,817.0,0,1,0,0,0
329,2005,7,6,CO,JAX,FL,1905,2223,817.0,1,0,1,0,0
330,2005,7,7,CO,JAX,FL,1905,2223,817.0,0,1,1,0,0
331,2005,7,1,CO,JAX,FL,1905,2223,817.0,1,0,0,0,0
332,2005,7,3,CO,JAX,FL,1905,2223,817.0,0,1,0,0,0
333,2005,7,4,CO,JAX,FL,1905,2223,817.0,0,1,0,0,1
334,2005,7,5,CO,JAX,FL,1905,2226,817.0,0,1,0,0,1
335,2005,7,7,CO,JAX,FL,1905,2223,817.0,0,1,0,0,0
336,2005,7,1,CO,JAX,FL,1905,2223,817.0,0,0,0,0,1
337,2005,7,3,CO,JAX,FL,1905,2223,817.0,1,0,0,0,0
338,2005,7,4,CO,JAX,FL,1905,2223,817.0,1,0,0,0,0
339,2005,7,5,CO,JAX,FL,1905,2226,817.0,0,1,0,0,1
340,2005,7,7,CO,JAX,FL,1905,2223,817.0,0,0,1,1,0
341,2005,7,1,CO,JAX,FL,1905,2223,817.0,1,0,0,0,1
342,2005,7,3,CO,JAX,FL,1905,2223,817.0,1,0,1,0,0
343,2005,7,5,CO,JAX,FL,1905,2226,817.0,0,0,1,0,1
344,2005,7,6,CO,JAX,FL,1905,2223,817.0,1,0,1,0,0
345,2005,7,5,CO,MIA,FL,1849,2225,964.0,1,0,1,0,0
346,2005,7,1,CO,MIA,FL,1854,2230,964.0,1,0,1,0,0
347,2005,7,3,CO,MIA,FL,1854,2230,964.0,0,0,1,0,0
