,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
132,2012,7,4,DL,IAH,TX,ATL,GA,1745,2055,689.0,1,0,1,0,1
133,2012,7,5,DL,IAH,TX,ATL,GA,1745,2055,689.0,1,0,0,0,1
134,2012,7,6,DL,IAH,TX,ATL,GA,1620,1927,689.0,1,0,0,0,1
135,2012,7,5,DL,IAH,TX,MSP,MN,730,1019,1034.0,1,0,1,0,0
136,2012,7,5,DL,IAH,TX,ATL,GA,1620,1927,689.0,0,0,1,0,0
137,2012,7,1,DL,IAH,TX,MSP,MN,730,1019,1034.0,1,0,0,0,0
138,2012,7,1,DL,IAH,TX,ATL,GA,1600,1913,689.0,1,0,0,0,1
139,2012,7,1,DL,IAH,TX,ATL,GA,1755,2105,689.0,1,0,0,0,1
140,2012,7,2,DL,IAH,TX,ATL,GA,700,1012,689.0,1,0,1,0,0
141,2012,7,4,EV,IAH,TX,TYR,TX,800,856,163.0,1,0,0,0,0
142,2012,7,4,EV,IAH,TX,TYR,TX,800,856,163.0,1,0,0,0,0
143,2012,7,6,EV,IAH,TX,MSY,LA,1314,1427,305.0,1,0,0,0,1
144,2012,7,6,EV,IAH,TX,MSY,LA,1335,1448,305.0,1,0,1,0,0
145,2012,7,6,EV,IAH,TX,MSY,LA,1335,1448,305.0,0,0,1,0,1
146,2012,7,6,EV,IAH,TX,MSY,LA,1413,1526,305.0,1,0,1,0,0
147,2012,7,1,EV,IAH,TX,AUS,TX,2252,2338,140.0,1,0,0,0,0
148,2012,7,7,EV,IAH,TX,ACT,TX,1531,1633,159.0,0,0,1,0,0
149,2012,7,2,EV,IAH,TX,ACT,TX,1510,1612,159.0,1,0,1,0,0
150,2012,7,2,EV,IAH,TX,ACT,TX,1510,1612,159.0,0,0,1,0,0
151,2012,7,4,EV,IAH,TX,ACT,TX,1510,1612,159.0,1,0,0,0,1
152,2012,7,7,EV,IAH,TX,JAN,MS,1618,1737,351.0,0,0,0,0,1
153,2012,7,6,EV,IAH,TX,CLL,TX,1820,1905,74.0,1,0,0,0,0
154,2012,7,4,EV,IAH,TX,CLL,TX,1820,1905,74.0,1,0,0,0,1
155,2012,7,7,EV,IAH,TX,CLL,TX,1820,1905,74.0,0,0,0,0,1
156,2012,7,4,EV,IAH,TX,BHM,AL,1915,2058,562.0,1,0,0,0,1
157,2012,7,3,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,0,0,1
158,2012,7,5,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,1,0,1
159,2012,7,6,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,1,0,1
160,2012,7,4,EV,IAH,TX,BHM,AL,1915,2058,562.0,1,0,0,0,1
161,2012,7,3,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,1,0,1
162,2012,7,2,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,1,0,1
163,2012,7,5,EV,IAH,TX,BHM,AL,1915,2058,562.0,1,0,0,0,0
164,2012,7,1,EV,IAH,TX,BHM,AL,1915,2058,562.0,1,0,0,0,1
165,2012,7,7,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,0,0,1
166,2012,7,3,EV,IAH,TX,BHM,AL,1915,2058,562.0,1,0,0,0,0
167,2012,7,7,EV,IAH,TX,ACT,TX,1106,1202,159.0,1,0,0,0,1
168,2012,7,2,EV,IAH,TX,ACT,TX,1106,1202,159.0,1,0,0,0,0
169,2012,7,5,EV,IAH,TX,ACT,TX,1106,1202,159.0,1,0,1,0,0
170,2012,7,6,EV,IAH,TX,ACT,TX,1106,1202,159.0,1,0,0,0,0
171,2012,7,4,EV,IAH,TX,ACT,TX,1106,1202,159.0,1,0,0,0,1
172,2012,7,1,EV,IAH,TX,ACT,TX,1106,1202,159.0,0,0,1,0,1
173,2012,7,2,EV,IAH,TX,ACT,TX,1106,1202,159.0,1,0,0,0,1
174,2012,7,4,EV,IAH,TX,ACT,TX,1106,1202,159.0,0,0,0,0,1
175,2012,7,7,EV,IAH,TX,MCI,MO,915,1115,643.0,1,0,1,0,0
176,2012,7,2,EV,IAH,TX,DAL,TX,1530,1633,216.0,0,0,1,0,0
177,2012,7,6,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,1,0,1
178,2012,7,1,EV,IAH,TX,BHM,AL,1915,2058,562.0,0,0,1,0,0
179,2012,7,2,EV,IAH,TX,BHM,AL,1915,2058,562.0,1,0,0,0,1
180,2012,7,5,EV,IAH,TX,BHM,AL,1915,2058,562.0,1,0,1,0,0
181,2012,7,2,EV,IAH,TX,BHM,AL,1900,2043,562.0,0,1,1,0,0
182,2012,7,1,EV,IAH,TX,BHM,AL,1900,2043,562.0,1,0,0,0,0
183,2012,7,7,EV,IAH,TX,BHM,AL,1900,2043,562.0,1,0,1,0,1
184,2012,7,7,EV,IAH,TX,LIT,AR,730,853,374.0,0,0,1,0,1
185,2012,7,4,EV,IAH,TX,MFE,TX,900,1010,316.0,0,0,1,0,0
186,2012,7,6,EV,IAH,TX,MSY,LA,1701,1814,305.0,0,0,1,0,1
187,2012,7,1,EV,IAH,TX,AEX,LA,1115,1221,190.0,1,0,1,0,1
188,2012,7,2,EV,IAH,TX,AEX,LA,1115,1221,190.0,1,0,0,0,1
189,2012,7,6,EV,IAH,TX,AEX,LA,1115,1221,190.0,0,0,0,0,1
190,2012,7,6,EV,IAH,TX,JAN,MS,1010,1127,351.0,1,0,1,0,1
191,2012,7,6,EV,IAH,TX,JAN,MS,1010,1127,351.0,1,0,1,0,1
192,2012,7,5,EV,IAH,TX,SHV,LA,1525,1632,192.0,0,0,0,0,1
193,2012,7,3,EV,IAH,TX,SHV,LA,1525,1632,192.0,0,0,1,0,1
194,2012,7,4,EV,IAH,TX,SHV,LA,1525,1632,192.0,0,1,0,0,1
195,2012,7,2,EV,IAH,TX,SHV,LA,1525,1632,192.0,1,0,0,0,1
196,2012,7,1,EV,IAH,TX,SHV,LA,1525,1632,192.0,0,0,0,0,1
197,2012,7,4,EV,IAH,TX,SHV,LA,1530,1637,192.0,1,0,0,0,0
198,2012,7,5,EV,IAH,TX,SHV,LA,1525,1632,192.0,1,0,1,0,0
199,2012,7,1,EV,IAH,TX,SHV,LA,1525,1632,192.0,0,0,1,0,0
200,2012,7,2,EV,IAH,TX,SHV,LA,1525,1632,192.0,0,1,1,0,0
201,2012,7,5,EV,IAH,TX,DRT,TX,1510,1630,339.0,0,0,0,0,1
202,2012,7,2,EV,IAH,TX,DAL,TX,1530,1633,216.0,1,0,0,0,0
203,2012,7,4,EV,IAH,TX,DAL,TX,1530,1633,216.0,0,0,1,0,1
204,2012,7,6,EV,IAH,TX,MEM,TN,1438,1613,468.0,1,0,0,0,1
205,2012,7,6,EV,IAH,TX,MEM,TN,1438,1613,468.0,1,0,1,0,0
206,2012,7,2,EV,IAH,TX,BTR,LA,1725,1829,253.0,0,0,1,0,0
207,2012,7,2,EV,IAH,TX,BTR,LA,1725,1829,253.0,1,0,1,0,0
208,2012,7,1,EV,IAH,TX,BTR,LA,1725,1829,253.0,1,0,0,0,1
209,2012,7,2,EV,IAH,TX,BTR,LA,1725,1829,253.0,1,0,1,0,1
210,2012,7,7,EV,IAH,TX,CHS,SC,1413,1742,925.0,1,0,0,0,1
211,2012,7,1,EV,IAH,TX,MLU,LA,730,844,262.0,1,0,1,0,0
212,2012,7,3,EV,IAH,TX,MLU,LA,730,844,262.0,0,0,1,0,1
213,2012,7,4,EV,IAH,TX,MLU,LA,730,844,262.0,1,0,0,0,0
214,2012,7,2,EV,IAH,TX,ATL,GA,2110,16,689.0,0,0,1,0,1
215,2012,7,2,EV,IAH,TX,ATL,GA,2110,16,689.0,1,0,0,0,1
216,2012,7,6,EV,IAH,TX,LFT,LA,1656,1753,201.0,1,0,1,0,0
217,2012,7,6,EV,IAH,TX,LFT,LA,1616,1712,201.0,0,0,1,0,0
218,2012,7,1,EV,IAH,TX,MOB,AL,730,854,427.0,0,0,1,0,0
219,2012,7,3,EV,IAH,TX,MOB,AL,730,854,427.0,1,0,0,0,0
220,2012,7,1,EV,IAH,TX,MOB,AL,730,854,427.0,0,0,0,0,1
221,2012,7,2,EV,IAH,TX,MOB,AL,730,854,427.0,1,0,1,0,0
222,2012,7,4,EV,IAH,TX,MOB,AL,730,854,427.0,0,0,1,0,1
223,2012,7,3,EV,IAH,TX,MOB,AL,730,854,427.0,0,0,1,0,0
224,2012,7,6,EV,IAH,TX,MOB,AL,730,854,427.0,1,0,1,0,0
225,2012,7,5,EV,IAH,TX,AMA,TX,2025,2205,517.0,0,0,1,0,1
226,2012,7,1,EV,IAH,TX,AMA,TX,2025,2205,517.0,1,0,0,0,0
227,2012,7,4,EV,IAH,TX,AMA,TX,2025,2205,517.0,1,0,0,0,1
228,2012,7,4,EV,IAH,TX,SAT,TX,900,956,191.0,1,1,1,0,1
229,2012,7,3,EV,IAH,TX,SAT,TX,900,956,191.0,1,0,0,0,1
230,2012,7,5,EV,IAH,TX,SAT,TX,900,956,191.0,1,0,1,0,0
231,2012,7,6,EV,IAH,TX,SAT,TX,900,956,191.0,0,0,1,0,1
232,2012,7,7,EV,IAH,TX,BTR,LA,1045,1148,253.0,1,0,0,0,1
233,2012,7,1,EV,IAH,TX,BTR,LA,1025,1128,253.0,1,0,1,0,0
234,2012,7,7,EV,IAH,TX,MKE,WI,1251,1532,984.0,1,0,0,0,0
235,2012,7,4,EV,IAH,TX,MKE,WI,1251,1532,984.0,0,1,1,0,0
236,2012,7,7,EV,IAH,TX,MKE,WI,1251,1532,984.0,1,0,0,0,0
237,2012,7,6,EV,IAH,TX,TUL,OK,1250,1420,429.0,0,0,1,0,0
238,2012,7,5,EV,IAH,TX,TUL,OK,1250,1420,429.0,0,1,0,0,1
239,2012,7,3,EV,IAH,TX,TUL,OK,1250,1420,429.0,1,0,1,0,1
240,2012,7,1,EV,IAH,TX,TUL,OK,1250,1420,429.0,1,0,1,0,0
241,2012,7,7,EV,IAH,TX,TUL,OK,1250,1420,429.0,1,0,0,0,1
242,2012,7,3,EV,IAH,TX,TUL,OK,1250,1420,429.0,0,0,0,0,1
243,2012,7,4,EV,IAH,TX,TUL,OK,1250,1420,429.0,0,0,1,0,0
244,2012,7,2,EV,IAH,TX,ATL,GA,1007,1320,689.0,1,0,0,0,0
245,2012,7,5,EV,IAH,TX,ATL,GA,1007,1320,689.0,1,0,0,0,0
246,2012,7,1,EV,IAH,TX,SAT,TX,1130,1231,191.0,0,0,0,0,1
247,2012,7,7,EV,IAH,TX,OKC,OK,1444,1606,395.0,1,0,1,0,1
248,2012,7,2,EV,IAH,TX,OKC,OK,1444,1606,395.0,1,0,1,0,0
249,2012,7,3,EV,IAH,TX,OKC,OK,1444,1606,395.0,0,0,1,0,1
250,2012,7,4,EV,IAH,TX,OKC,OK,1444,1606,395.0,0,0,0,0,1
251,2012,7,5,EV,IAH,TX,OKC,OK,1444,1606,395.0,1,1,1,0,1
252,2012,7,7,EV,IAH,TX,OKC,OK,1444,1606,395.0,0,0,0,0,1
253,2012,7,5,EV,IAH,TX,OKC,OK,1444,1606,395.0,0,0,0,0,1
254,2012,7,6,EV,IAH,TX,MAF,TX,1435,1558,429.0,1,0,0,0,1
255,2012,7,7,EV,IAH,TX,MAF,TX,1448,1611,429.0,1,0,1,0,1
256,2012,7,1,EV,IAH,TX,MAF,TX,1428,1551,429.0,1,0,1,0,1
257,2012,7,5,EV,IAH,TX,MAF,TX,1425,1548,429.0,0,0,0,0,1
258,2012,7,3,EV,IAH,TX,MAF,TX,1425,1548,429.0,1,0,1,0,0
259,2012,7,4,EV,IAH,TX,MAF,TX,1425,1548,429.0,0,0,1,0,1
260,2012,7,4,EV,IAH,TX,MAF,TX,1425,1548,429.0,1,0,0,0,1
261,2012,7,5,EV,IAH,TX,MAF,TX,1425,1548,429.0,1,0,0,0,0
262,2012,7,4,EV,IAH,TX,MAF,TX,1425,1548,429.0,0,0,0,0,1
263,2012,7,5,EV,IAH,TX,DFW,TX,740,851,224.0,1,0,1,0,0
264,2012,7,3,EV,IAH,TX,DFW,TX,740,851,224.0,1,0,1,0,1
265,2012,7,2,EV,IAH,TX,DFW,TX,740,851,224.0,0,0,1,0,0
266,2012,7,5,EV,IAH,TX,DFW,TX,740,851,224.0,0,0,1,0,0
267,2012,7,2,EV,IAH,TX,DFW,TX,740,851,224.0,1,0,0,0,1
268,2012,7,5,EV,IAH,TX,DFW,TX,740,851,224.0,0,0,1,0,0
269,2012,7,1,EV,IAH,TX,MFE,TX,2055,2210,316.0,0,0,1,0,0
270,2012,7,7,EV,IAH,TX,MFE,TX,2055,2210,316.0,1,0,0,0,0
271,2012,7,6,EV,IAH,TX,MFE,TX,2055,2210,316.0,1,0,0,0,1
272,2012,7,5,EV,IAH,TX,MFE,TX,2055,2210,316.0,0,1,0,0,1
273,2012,7,4,EV,IAH,TX,MFE,TX,2055,2210,316.0,1,0,0,0,0
274,2012,7,3,EV,IAH,TX,MFE,TX,2055,2210,316.0,1,0,0,0,0
275,2012,7,4,EV,IAH,TX,MFE,TX,2055,2210,316.0,1,0,1,0,1
276,2012,7,1,EV,IAH,TX,MFE,TX,2055,2210,316.0,1,0,0,0,1
277,2012,7,7,EV,IAH,TX,MFE,TX,2055,2210,316.0,0,0,0,0,1
278,2012,7,1,EV,IAH,TX,MFE,TX,2055,2210,316.0,1,0,0,0,0
279,2012,7,5,EV,IAH,TX,MFE,TX,2055,2210,316.0,0,0,0,0,1
280,2012,7,7,EV,IAH,TX,MFE,TX,900,1010,316.0,0,0,1,0,0
281,2012,7,2,EV,IAH,TX,MFE,TX,900,1010,316.0,0,0,1,0,0
282,2012,7,5,EV,IAH,TX,MFE,TX,900,1010,316.0,1,1,1,0,1
283,2012,7,2,EV,IAH,TX,MFE,TX,900,1010,316.0,0,0,1,0,0
284,2012,7,5,EV,IAH,TX,MFE,TX,900,1010,316.0,1,0,1,0,0
285,2012,7,2,EV,IAH,TX,MFE,TX,900,1010,316.0,1,0,0,0,0
286,2012,7,1,EV,IAH,TX,MFE,TX,900,1010,316.0,0,0,1,0,0
287,2012,7,7,EV,IAH,TX,MFE,TX,900,1010,316.0,1,0,0,0,0
288,2012,7,5,EV,IAH,TX,MFE,TX,900,1010,316.0,0,0,0,0,1
289,2012,7,6,EV,IAH,TX,JAN,MS,1950,2109,351.0,0,0,0,0,1
290,2012,7,7,EV,IAH,TX,JAN,MS,1951,2110,351.0,0,0,1,0,1
291,2012,7,2,EV,IAH,TX,JAN,MS,1950,2109,351.0,0,0,1,0,1
292,2012,7,1,EV,IAH,TX,JAN,MS,1950,2109,351.0,0,0,1,0,1
293,2012,7,5,EV,IAH,TX,JAN,MS,1950,2109,351.0,0,0,0,0,1
294,2012,7,4,EV,IAH,TX,JAN,MS,1950,2109,351.0,0,0,0,0,1
295,2012,7,3,EV,IAH,TX,JAN,MS,1950,2109,351.0,0,0,0,0,1
296,2012,7,6,EV,IAH,TX,JAN,MS,1950,2109,351.0,1,0,0,0,1
297,2012,7,2,EV,IAH,TX,JAN,MS,1950,2109,351.0,0,0,0,0,1
