,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
30,2004,10,4,AA,ORD,IL,1804,2041,925.0,0,1,0,0,1
31,2004,10,5,AA,ORD,IL,1804,2041,925.0,0,0,1,0,1
32,2004,10,4,AA,ORD,IL,1804,2041,925.0,0,0,1,0,0
33,2004,10,7,AA,ORD,IL,1804,2041,925.0,0,0,0,0,1
34,2004,10,1,AA,MIA,FL,1120,1446,964.0,0,0,1,0,1
35,2004,10,7,AA,MIA,FL,1120,1446,964.0,1,0,0,0,1
36,2004,10,6,AA,MIA,FL,1120,1446,964.0,0,0,1,0,0
37,2004,10,1,AA,DFW,TX,1325,1433,224.0,0,0,1,0,1
38,2004,10,2,AA,DFW,TX,1325,1433,224.0,1,0,1,0,0
39,2004,10,4,AA,DFW,TX,1325,1433,224.0,0,0,1,0,0
40,2004,10,5,AA,DFW,TX,1325,1433,224.0,0,0,1,0,0
41,2004,10,2,AA,DFW,TX,1325,1433,224.0,0,0,1,0,0
42,2004,10,6,AA,DFW,TX,1325,1433,224.0,0,0,1,0,1
43,2004,10,7,AA,DFW,TX,1325,1433,224.0,0,0,1,0,0
44,2004,10,1,AA,DFW,TX,1325,1433,224.0,0,0,1,0,0
45,2004,10,1,AA,DFW,TX,700,810,224.0,0,0,1,0,0
46,2004,10,2,AA,DFW,TX,700,810,224.0,1,0,1,0,0
47,2004,10,5,AA,DFW,TX,700,810,224.0,1,0,0,0,0
48,2004,10,3,AA,ORD,IL,1200,1435,925.0,0,0,0,0,1
49,2004,10,5,AA,ORD,IL,1200,1435,925.0,0,0,1,0,0
50,2004,10,1,AA,ORD,IL,1200,1435,925.0,0,0,0,0,1
51,2004,10,1,AA,ORD,IL,1200,1435,925.0,0,0,1,0,0
52,2004,10,6,AA,ORD,IL,1200,1435,925.0,0,0,1,0,1
53,2004,10,7,AA,ORD,IL,1200,1418,925.0,1,0,1,0,0
54,2004,10,6,AA,ORD,IL,1200,1435,925.0,0,0,1,0,1
55,2004,10,1,AA,DFW,TX,600,709,224.0,0,0,1,0,0
56,2004,10,6,AA,ORD,IL,805,1041,925.0,0,0,1,0,0
57,2004,10,5,AA,DFW,TX,1715,1824,224.0,0,1,1,0,1
58,2004,10,1,AA,DFW,TX,1715,1824,224.0,0,0,0,0,1
59,2004,10,3,AA,DFW,TX,1715,1824,224.0,0,0,1,0,1
60,2004,10,2,AA,DFW,TX,1715,1824,224.0,0,0,1,0,1
61,2004,10,5,AA,DFW,TX,1715,1824,224.0,0,0,1,0,1
62,2004,10,7,AA,DFW,TX,1715,1824,224.0,0,0,1,0,1
63,2004,10,1,AA,DFW,TX,1715,1824,224.0,0,0,1,0,1
64,2004,10,2,AA,DFW,TX,1715,1824,224.0,0,0,1,0,1
65,2004,10,4,AA,DFW,TX,1715,1824,224.0,0,0,1,0,1
66,2004,10,6,CO,SAN,CA,1044,1159,1303.0,0,0,1,0,0
67,2004,10,3,CO,SNA,CA,1440,1612,1347.0,0,0,1,0,0
68,2004,10,3,CO,CLE,OH,1420,1805,1091.0,1,0,0,0,0
69,2004,10,3,CO,ATL,GA,1415,1727,689.0,0,0,1,0,0
70,2004,10,6,CO,MSY,LA,1025,1134,305.0,0,1,1,0,1
71,2004,10,5,CO,BOS,MA,1550,2043,1597.0,1,0,1,0,0
72,2004,10,3,CO,LGA,NY,1324,1751,1416.0,0,0,1,0,0
73,2004,10,1,CO,SJC,CA,915,1112,1609.0,0,0,1,0,0
74,2004,10,1,CO,LGA,NY,1324,1751,1416.0,0,0,1,0,0
75,2004,10,5,CO,EWR,NJ,1315,1750,1400.0,0,0,1,0,0
76,2004,10,3,CO,TPA,FL,1854,2205,787.0,1,0,1,0,1
77,2004,10,1,CO,OKC,OK,1425,1552,395.0,1,0,1,0,1
78,2004,10,4,CO,SAT,TX,2055,2155,191.0,0,1,1,0,1
79,2004,10,4,CO,SAN,CA,1745,1903,1303.0,1,0,1,0,0
80,2004,10,4,CO,MSP,MN,1330,1620,1034.0,1,0,1,0,0
81,2004,10,2,CO,HNL,HI,935,1245,3904.0,0,0,1,0,0
82,2004,10,6,CO,AUS,TX,925,1022,140.0,0,0,1,0,0
83,2004,10,4,CO,MSY,LA,1908,2026,305.0,1,0,0,0,0
84,2004,10,4,CO,SMF,CA,2045,2240,1609.0,1,0,0,0,1
85,2004,10,7,CO,BOS,MA,1042,1519,1597.0,0,0,1,0,0
86,2004,10,3,CO,DFW,TX,2055,2157,224.0,0,0,1,0,0
87,2004,10,7,CO,SAN,CA,1205,1319,1303.0,0,0,1,0,0
88,2004,10,1,CO,BWI,MD,1320,1730,1235.0,0,0,1,0,0
89,2004,10,1,CO,LAX,CA,930,1113,1379.0,0,0,1,0,0
90,2004,10,7,CO,ATL,GA,1428,1729,689.0,1,0,1,0,0
91,2004,10,5,CO,EWR,NJ,1055,1531,1400.0,1,0,0,0,0
92,2004,10,7,CO,LAS,NV,2054,2207,1222.0,0,0,1,0,0
93,2004,10,4,CO,FLL,FL,1600,1933,965.0,1,0,1,0,0
94,2004,10,6,CO,CLE,OH,1825,2204,1091.0,1,0,0,0,0
95,2004,10,6,CO,CLE,OH,1309,1652,1091.0,0,0,1,0,0
96,2004,10,7,CO,DFW,TX,1720,1832,224.0,0,0,1,0,0
97,2004,10,3,CO,SAN,CA,1440,1553,1303.0,0,0,1,0,0
98,2004,10,7,CO,PHL,PA,1600,2026,1324.0,0,0,1,0,0
99,2004,10,6,CO,SEA,WA,1749,2021,1874.0,1,0,1,0,0
100,2004,10,3,CO,LGA,NY,1440,1914,1416.0,0,0,1,0,0
101,2004,10,7,CO,RSW,FL,1900,2214,861.0,1,0,1,0,0
102,2004,10,5,CO,ELP,TX,2053,2149,667.0,0,0,1,0,0
103,2004,10,4,CO,DEN,CO,740,908,862.0,0,0,1,0,0
104,2004,10,6,CO,HNL,HI,1135,1435,3904.0,0,0,1,0,0
105,2004,10,1,CO,DTW,MI,1325,1715,1076.0,1,0,0,0,0
106,2004,10,7,CO,LAX,CA,2055,2232,1379.0,1,0,0,0,0
107,2004,10,4,CO,PHL,PA,1340,1813,1324.0,0,0,1,0,0
108,2004,10,4,CO,BOS,MA,1315,1812,1597.0,0,0,1,0,0
109,2004,10,1,CO,IND,IN,1310,1538,845.0,0,0,1,0,0
110,2004,10,5,CO,SFO,CA,1435,1640,1635.0,0,0,1,0,0
111,2004,10,5,CO,SEA,WA,1205,1439,1874.0,0,0,1,0,0
112,2004,10,4,CO,LAS,NV,2054,2201,1222.0,0,0,1,0,0
113,2004,10,7,CO,ATL,GA,1900,2212,689.0,1,0,1,0,0
114,2004,10,7,CO,ATL,GA,1545,1901,689.0,0,0,1,0,0
115,2004,10,1,CO,SAT,TX,1435,1535,191.0,0,0,1,0,0
116,2004,10,3,CO,SAN,CA,1745,1903,1303.0,1,0,0,0,1
117,2004,10,1,CO,LAX,CA,1150,1322,1379.0,1,0,0,0,0
118,2004,10,7,CO,PDX,OR,1735,2000,1825.0,0,0,1,0,1
119,2004,10,1,CO,DFW,TX,1535,1646,224.0,0,0,1,0,0
120,2004,10,3,CO,ATL,GA,1415,1727,689.0,0,0,1,0,0
121,2004,10,7,CO,SAT,TX,1904,2005,191.0,0,0,1,0,0
122,2004,10,3,CO,TUL,OK,1735,1905,429.0,0,0,1,0,0
123,2004,10,5,CO,DEN,CO,1425,1549,862.0,0,0,1,0,0
124,2004,10,6,CO,ELP,TX,914,1018,667.0,0,1,1,0,1
125,2004,10,4,CO,ABQ,NM,2040,2148,744.0,0,0,1,0,1
126,2004,10,7,CO,SAN,CA,1440,1553,1303.0,0,0,1,0,0
127,2004,10,5,CO,DTW,MI,735,1121,1076.0,1,0,1,0,0
128,2004,10,7,CO,PHL,PA,1600,2026,1324.0,1,0,1,0,0
129,2004,10,4,CO,DEN,CO,740,908,862.0,0,0,1,0,0
130,2004,10,7,CO,EWR,NJ,1419,1854,1400.0,1,0,1,0,0
131,2004,10,3,CO,AUS,TX,1440,1535,140.0,1,0,1,0,0
132,2004,10,1,CO,BTR,LA,2045,2146,253.0,0,0,1,0,0
133,2004,10,4,CO,LAX,CA,1150,1322,1379.0,0,0,1,0,0
134,2004,10,5,CO,PHL,PA,800,1216,1324.0,0,0,1,0,0
135,2004,10,2,CO,LAX,CA,1544,1713,1379.0,0,0,1,0,0
136,2004,10,3,CO,SAT,TX,1330,1433,191.0,0,0,1,0,0
137,2004,10,1,CO,DTW,MI,735,1121,1076.0,0,0,1,0,0
138,2004,10,4,CO,AUS,TX,2055,2149,140.0,0,0,1,0,1
139,2004,10,3,CO,EWR,NJ,1545,2027,1400.0,1,0,1,0,0
140,2004,10,4,CO,TUL,OK,1735,1905,429.0,0,0,1,0,0
141,2004,10,7,CO,LGA,NY,1545,2004,1416.0,0,0,1,0,0
142,2004,10,6,CO,LAX,CA,930,1109,1379.0,0,0,1,0,0
143,2004,10,7,CO,DTW,MI,1857,2244,1076.0,1,0,1,0,0
144,2004,10,6,CO,MIA,FL,1309,1633,964.0,0,0,1,0,1
145,2004,10,3,CO,ORD,IL,1540,1824,925.0,0,0,1,0,0
146,2004,10,7,CO,DEN,CO,1540,1705,862.0,1,0,1,0,0
147,2004,10,2,CO,PDX,OR,1735,2000,1825.0,0,0,0,0,1
148,2004,10,4,CO,MSY,LA,740,854,305.0,1,0,0,0,0
149,2004,10,4,CO,LAS,NV,1905,2018,1222.0,0,0,0,0,1
150,2004,10,4,CO,ATL,GA,1900,2214,689.0,0,0,1,0,0
151,2004,10,1,CO,MSP,MN,1330,1616,1034.0,0,0,1,0,0
152,2004,10,6,CO,SAT,TX,1818,1919,191.0,0,0,1,0,0
153,2004,10,5,CO,EWR,NJ,1545,2021,1400.0,0,0,1,0,0
154,2004,10,3,CO,PHL,PA,1340,1813,1324.0,0,0,1,0,0
155,2004,10,5,CO,MSY,LA,1515,1633,305.0,1,0,1,0,0
156,2004,10,1,CO,EWR,NJ,1419,1854,1400.0,1,0,1,0,1
157,2004,10,5,CO,TUS,AZ,1729,1805,936.0,1,0,0,0,0
158,2004,10,3,CO,SJU,PR,1340,1909,2007.0,0,0,1,0,0
159,2004,10,3,CO,LAS,NV,2054,2201,1222.0,0,0,1,0,0
160,2004,10,4,CO,ATL,GA,1306,1623,689.0,0,0,1,0,0
161,2004,10,1,CO,LGA,NY,1550,2017,1416.0,0,0,1,0,0
162,2004,10,1,CO,ONT,CA,928,1055,1334.0,0,0,1,0,0
163,2004,10,5,CO,FLL,FL,1853,2221,965.0,1,0,1,0,0
164,2004,10,5,CO,LAX,CA,1750,1924,1379.0,1,0,1,0,0
165,2004,10,7,CO,SFO,CA,1739,1940,1635.0,1,0,1,0,0
166,2004,10,5,CO,MCO,FL,1910,2234,853.0,1,0,0,0,0
167,2004,10,1,CO,DTW,MI,1325,1715,1076.0,0,0,1,0,0
168,2004,10,6,CO,AUS,TX,1825,1918,140.0,0,0,1,0,0
169,2004,10,4,CO,BOS,MA,1550,2043,1597.0,1,0,0,0,0
170,2004,10,5,CO,ATL,GA,1306,1623,689.0,1,0,1,0,0
171,2004,10,4,CO,LGA,NY,1550,2017,1416.0,0,0,0,0,1
172,2004,10,1,CO,ATL,GA,1415,1727,689.0,0,0,1,0,0
173,2004,10,2,CO,PHX,AZ,1435,1519,1009.0,0,0,1,0,0
174,2004,10,2,CO,PHX,AZ,920,1008,1009.0,0,0,1,0,0
175,2004,10,1,CO,SFO,CA,915,1121,1635.0,0,0,1,0,0
176,2004,10,1,CO,DFW,TX,2055,2157,224.0,0,0,0,1,0
177,2004,10,5,CO,MCI,MO,1850,2051,643.0,1,0,1,0,0
178,2004,10,5,CO,ATL,GA,1306,1623,689.0,1,0,0,0,0
179,2004,10,6,CO,SFO,CA,920,1116,1635.0,0,0,1,0,0
180,2004,10,1,CO,HNL,HI,1220,1520,3904.0,0,0,1,0,0
181,2004,10,3,CO,LAX,CA,1750,1924,1379.0,0,0,1,0,0
182,2004,10,3,CO,EWR,NJ,1419,1854,1400.0,0,0,1,0,0
183,2004,10,4,CO,SEA,WA,1434,1708,1874.0,1,0,1,0,0
184,2004,10,6,CO,LAX,CA,930,1109,1379.0,0,0,1,0,0
185,2004,10,7,CO,MSY,LA,1735,1844,305.0,0,0,1,0,0
186,2004,10,5,CO,TPA,FL,1854,2205,787.0,1,0,1,0,0
187,2004,10,3,CO,DCA,VA,900,1258,1208.0,1,0,0,0,0
188,2004,10,7,CO,SAT,TX,1725,1825,191.0,0,0,1,0,0
189,2004,10,4,CO,LAS,NV,745,853,1222.0,0,0,1,0,0
190,2004,10,1,CO,LAS,NV,745,853,1222.0,0,0,1,0,0
191,2004,10,5,CO,LAS,NV,1435,1548,1222.0,1,0,0,0,0
192,2004,10,7,CO,MCO,FL,2044,2359,853.0,1,0,0,0,0
193,2004,10,2,CO,ORD,IL,740,1015,925.0,1,0,0,0,0
194,2004,10,2,CO,MSP,MN,1330,1616,1034.0,0,0,1,0,0
195,2004,10,4,CO,DEN,CO,910,1037,862.0,1,0,0,0,0
196,2004,10,1,CO,CMH,OH,1847,2225,986.0,1,0,0,0,0
197,2004,10,4,CO,MCI,MO,1140,1333,643.0,1,0,1,0,0
198,2004,10,3,CO,FLL,FL,1337,1712,965.0,1,0,1,0,0
199,2004,10,6,CO,AUS,TX,1825,1918,140.0,1,0,0,0,0
200,2004,10,1,CO,AUS,TX,1440,1535,140.0,0,0,1,0,0
201,2004,10,4,CO,AUS,TX,2055,2149,140.0,1,0,1,0,0
202,2004,10,5,CO,DFW,TX,1315,1434,224.0,0,0,1,0,0
203,2004,10,4,CO,IAD,VA,1305,1713,1190.0,0,0,1,0,0
204,2004,10,1,CO,SNA,CA,918,1042,1347.0,0,0,1,0,0
205,2004,10,2,CO,SFO,CA,1430,1635,1635.0,0,0,1,0,0
206,2004,10,6,CO,CLE,OH,1309,1652,1091.0,0,0,1,0,0
207,2004,10,1,CO,LGA,NY,1440,1914,1416.0,1,0,0,0,0
208,2004,10,4,CO,SAT,TX,1535,1634,191.0,0,0,1,0,0
209,2004,10,1,CO,PIT,PA,1315,1710,1117.0,0,0,1,0,0
210,2004,10,6,CO,SFO,CA,1040,1236,1635.0,0,0,1,0,0
211,2004,10,4,CO,TUS,AZ,1205,1246,936.0,1,0,0,0,0
212,2004,10,6,CO,CLE,OH,742,1124,1091.0,0,0,1,0,0
213,2004,10,5,CO,LGA,NY,1440,1914,1416.0,0,0,1,0,0
214,2004,10,4,CO,DEN,CO,2105,2226,862.0,1,0,0,0,1
215,2004,10,1,CO,ELP,TX,920,1024,667.0,0,0,1,0,0
216,2004,10,7,CO,LAS,NV,1435,1548,1222.0,1,0,1,0,0
217,2004,10,2,CO,OAK,CA,920,1117,1628.0,0,0,1,0,0
218,2004,10,3,CO,PDX,OR,1735,2000,1825.0,0,0,1,0,1
219,2004,10,5,CO,ORD,IL,1035,1312,925.0,0,0,1,0,0
220,2004,10,1,CO,AUS,TX,2220,2307,140.0,0,0,1,0,1
221,2004,10,2,CO,DEN,CO,1425,1549,862.0,1,0,0,0,0
222,2004,10,2,CO,LGA,NY,1840,2303,1416.0,1,0,1,0,0
223,2004,10,4,CO,BWI,MD,800,1204,1235.0,1,0,1,0,0
224,2004,10,7,CO,EWR,NJ,1545,2027,1400.0,0,0,1,0,0
225,2004,10,7,CO,SAN,CA,1745,1903,1303.0,1,0,1,0,0
226,2004,10,1,CO,EWR,NJ,1315,1750,1400.0,0,0,1,0,0
227,2004,10,4,CO,PHL,PA,800,1216,1324.0,0,0,1,0,0
228,2004,10,5,CO,LGA,NY,1440,1914,1416.0,0,0,1,0,0
229,2004,10,5,CO,RDU,NC,1850,2222,1043.0,0,0,1,0,0
230,2004,10,4,CO,MSP,MN,735,1024,1034.0,0,0,1,0,0
231,2004,10,6,CO,DEN,CO,905,1024,862.0,1,0,1,0,0
232,2004,10,3,CO,PHX,AZ,1435,1519,1009.0,0,0,1,0,0
233,2004,10,7,CO,MSY,LA,1535,1641,305.0,1,0,1,0,0
234,2004,10,6,CO,SMF,CA,905,1051,1609.0,0,0,1,0,0
235,2004,10,6,CO,EWR,NJ,1825,2258,1400.0,1,0,0,0,0
236,2004,10,7,CO,BOS,MA,1855,2341,1597.0,0,0,0,0,1
237,2004,10,3,CO,PHX,AZ,1744,1833,1009.0,0,0,1,0,0
238,2004,10,6,CO,SAT,TX,904,1006,191.0,0,0,1,0,1
239,2004,10,2,CO,LAS,NV,2054,2201,1222.0,1,0,0,0,0
240,2004,10,2,CO,BNA,TN,1325,1521,657.0,0,0,1,0,0
241,2004,10,2,CO,SNA,CA,1440,1612,1347.0,0,0,1,0,0
242,2004,10,5,CO,LAX,CA,750,928,1379.0,1,0,0,0,0
243,2004,10,5,CO,PHL,PA,1600,2026,1324.0,0,0,0,0,1
244,2004,10,7,CO,DCA,VA,1600,2004,1208.0,0,0,1,0,0
245,2004,10,6,CO,LAS,NV,920,1038,1222.0,1,0,0,0,0
246,2004,10,3,CO,ATL,GA,1306,1623,689.0,0,0,1,0,0
247,2004,10,6,CO,SAT,TX,1250,1350,191.0,0,0,1,0,1
248,2004,10,5,CO,ORD,IL,1430,1714,925.0,0,0,1,0,0
249,2004,10,1,CO,LAS,NV,1443,1556,1222.0,0,0,1,0,0
250,2004,10,2,CO,LGA,NY,1324,1751,1416.0,0,0,1,0,0
251,2004,10,6,CO,SFO,CA,1040,1236,1635.0,0,0,1,0,0
252,2004,10,4,CO,AUS,TX,2220,2307,140.0,1,0,1,0,1
253,2004,10,5,CO,SAN,CA,1440,1553,1303.0,0,0,1,0,0
254,2004,10,2,CO,EWR,NJ,1315,1750,1400.0,0,0,1,0,0
255,2004,10,3,CO,LAX,CA,1750,1924,1379.0,1,0,1,0,0
256,2004,10,5,CO,PHX,AZ,920,1008,1009.0,1,0,0,0,0
257,2004,10,3,CO,ABQ,NM,1730,1843,744.0,1,0,1,0,0
258,2004,10,7,CO,SFO,CA,2054,2257,1635.0,0,0,1,0,0
259,2004,10,4,CO,PHX,AZ,1744,1833,1009.0,0,0,1,0,0
260,2004,10,1,CO,BNA,TN,1325,1521,657.0,0,0,1,0,0
261,2004,10,5,CO,LAS,NV,745,853,1222.0,0,0,1,0,0
262,2004,10,6,CO,LAS,NV,1050,1208,1222.0,0,0,1,0,0
263,2004,10,4,CO,ATL,GA,1545,1901,689.0,0,0,1,0,0
264,2004,10,3,CO,LAS,NV,1755,1912,1222.0,0,0,1,0,0
265,2004,10,7,CO,SAT,TX,1535,1634,191.0,0,0,1,0,0
266,2004,10,4,CO,BWI,MD,1600,2010,1235.0,1,0,1,0,0
267,2004,10,4,CO,MSY,LA,1735,1844,305.0,1,0,0,0,0
268,2004,10,4,CO,EWR,NJ,1545,2027,1400.0,1,0,1,0,0
269,2004,10,5,CO,SFO,CA,915,1121,1635.0,0,0,1,0,0
270,2004,10,3,CO,DFW,TX,2055,2157,224.0,0,0,1,0,0
271,2004,10,4,CO,SAN,CA,2053,2207,1303.0,0,0,1,0,0
272,2004,10,3,CO,LGA,NY,1324,1751,1416.0,0,0,1,0,0
273,2004,10,1,CO,SLC,UT,935,1147,1195.0,0,0,1,0,0
274,2004,10,3,CO,LAS,NV,1905,2018,1222.0,0,0,1,0,1
275,2004,10,7,CO,OAK,CA,2050,2247,1628.0,1,0,1,0,0
276,2004,10,3,CO,AUS,TX,1530,1624,140.0,0,0,1,0,0
277,2004,10,2,CO,LGA,NY,801,1230,1416.0,1,0,0,0,0
278,2004,10,7,CO,MFE,TX,2100,2215,316.0,0,0,1,0,0
279,2004,10,6,CO,SAN,CA,1435,1548,1303.0,1,0,0,0,0
280,2004,10,6,CO,SFO,CA,920,1116,1635.0,1,0,1,0,0
281,2004,10,3,CO,DTW,MI,1550,1942,1076.0,0,0,1,0,0
282,2004,10,3,CO,LAX,CA,750,928,1379.0,1,0,0,0,0
283,2004,10,1,CO,DEN,CO,1425,1549,862.0,1,0,1,0,0
284,2004,10,7,CO,SFO,CA,2054,2257,1635.0,1,0,1,0,0
285,2004,10,1,CO,SFO,CA,1435,1640,1635.0,0,0,1,0,0
286,2004,10,1,CO,TUL,OK,1425,1555,429.0,1,0,0,0,0
287,2004,10,1,CO,SAT,TX,1904,2005,191.0,1,0,1,0,0
288,2004,10,4,CO,DTW,MI,1550,1942,1076.0,0,0,1,0,0
289,2004,10,3,CO,SAN,CA,915,1032,1303.0,0,0,1,0,0
290,2004,10,2,CO,AUS,TX,1858,1951,140.0,0,0,1,0,0
291,2004,10,5,CO,EWR,NJ,1315,1750,1400.0,0,0,0,0,1
292,2004,10,7,CO,BOS,MA,1550,2043,1597.0,0,0,1,0,0
293,2004,10,6,CO,AUS,TX,2029,2123,140.0,0,0,0,0,1
294,2004,10,1,CO,JAX,FL,1325,1638,817.0,0,0,1,0,0
295,2004,10,4,CO,SAT,TX,1725,1825,191.0,0,1,1,0,0
296,2004,10,1,CO,ORD,IL,1540,1824,925.0,0,0,1,0,0
297,2004,10,2,CO,SFO,CA,915,1121,1635.0,0,0,1,0,0
298,2004,10,1,CO,DFW,TX,1535,1646,224.0,0,0,1,0,0
299,2004,10,7,CO,SMF,CA,928,1114,1609.0,0,0,1,0,0
300,2004,10,1,CO,MSY,LA,2050,2157,305.0,0,0,1,0,0
301,2004,10,1,CO,CLE,OH,1540,1924,1091.0,0,0,1,0,0
302,2004,10,3,CO,MIA,FL,1340,1717,964.0,0,0,1,0,0
303,2004,10,6,CO,PDX,OR,910,1130,1825.0,1,0,1,0,0
304,2004,10,2,CO,IAD,VA,1305,1713,1190.0,1,0,1,0,0
305,2004,10,4,CO,LAX,CA,1850,2031,1379.0,1,0,1,0,0
306,2004,10,7,CO,SAT,TX,1725,1825,191.0,1,0,1,0,0
307,2004,10,5,CO,DFW,TX,1535,1646,224.0,0,0,1,0,0
308,2004,10,4,CO,ORD,IL,1430,1714,925.0,0,0,1,0,0
309,2004,10,2,CO,SFO,CA,1430,1635,1635.0,0,0,1,0,0
310,2004,10,5,CO,MSY,LA,1735,1844,305.0,1,0,1,0,0
311,2004,10,3,CO,PHX,AZ,1435,1519,1009.0,0,0,1,0,0
312,2004,10,5,CO,LAS,NV,1435,1548,1222.0,1,0,1,0,0
313,2004,10,3,CO,ONT,CA,2040,2156,1334.0,1,0,1,0,0
314,2004,10,7,CO,ONT,CA,928,1055,1334.0,1,0,0,0,0
315,2004,10,7,CO,LAX,CA,2055,2232,1379.0,1,0,1,0,0
316,2004,10,6,CO,LAX,CA,1605,1730,1379.0,0,0,1,0,0
317,2004,10,2,CO,LAS,NV,920,1038,1222.0,1,0,1,0,0
318,2004,10,1,CO,MCO,FL,1600,1927,853.0,0,0,1,0,0
319,2004,10,6,CO,LAS,NV,745,853,1222.0,0,0,1,0,0
320,2004,10,7,CO,EWR,NJ,1315,1750,1400.0,0,0,1,0,0
321,2004,10,1,CO,MFE,TX,1429,1546,316.0,0,0,1,0,0
322,2004,10,6,CO,TPA,FL,1609,1919,787.0,1,0,1,0,1
323,2004,10,6,CO,PHX,AZ,920,1008,1009.0,0,1,1,0,1
324,2004,10,6,CO,SLC,UT,920,1123,1195.0,0,1,1,0,0
325,2004,10,3,CO,DFW,TX,1535,1646,224.0,0,0,1,0,0
326,2004,10,6,CO,OAK,CA,1440,1635,1628.0,0,0,1,0,0
327,2004,10,5,CO,PIT,PA,1315,1710,1117.0,0,0,1,0,0
328,2004,10,2,CO,DTW,MI,1325,1715,1076.0,0,0,1,0,0
329,2004,10,6,CO,JAX,FL,1300,1613,817.0,0,1,1,0,1
330,2004,10,1,CO,MIA,FL,1340,1717,964.0,0,0,1,0,0
331,2004,10,3,CO,MCO,FL,1600,1927,853.0,0,0,1,0,0
332,2004,10,5,CO,ORD,IL,1430,1714,925.0,1,0,0,0,0
333,2004,10,3,CO,FLL,FL,1337,1712,965.0,0,0,1,0,0
334,2004,10,4,CO,PHL,PA,1600,2026,1324.0,0,0,1,0,0
335,2004,10,1,CO,TPA,FL,1057,1414,787.0,1,0,0,0,0
336,2004,10,1,CO,LAX,CA,1750,1924,1379.0,0,0,1,1,0
337,2004,10,4,CO,PHX,AZ,1435,1519,1009.0,0,0,1,0,0
338,2004,10,3,CO,LAS,NV,2054,2201,1222.0,0,0,1,0,0
339,2004,10,4,CO,EWR,NJ,1545,2027,1400.0,0,0,1,0,0
340,2004,10,3,CO,BOS,MA,1855,2341,1597.0,1,0,1,0,0
341,2004,10,5,CO,LAX,CA,2055,2232,1379.0,0,0,1,0,0
342,2004,10,3,CO,SAT,TX,1725,1825,191.0,1,0,1,0,0
343,2004,10,5,CO,ORD,IL,1900,2144,925.0,0,0,1,0,0
344,2004,10,2,CO,ATL,GA,1545,1901,689.0,0,0,1,0,0
345,2004,10,6,CO,EWR,NJ,1315,1750,1400.0,0,0,1,0,0
346,2004,10,3,CO,MSY,LA,1430,1541,305.0,0,0,1,0,0
347,2004,10,5,CO,LAS,NV,1205,1319,1222.0,0,0,1,0,0
