,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
57,2008,3,5,AA,IAH,TX,DFW,TX,1640,1750,224.0,0,0,1,0,1
58,2008,3,7,AA,IAH,TX,DFW,TX,1640,1750,224.0,0,0,1,0,0
59,2008,3,1,AA,IAH,TX,DFW,TX,1640,1750,224.0,0,0,1,0,0
60,2008,3,4,AA,IAH,TX,DFW,TX,1640,1750,224.0,0,0,0,0,1
61,2008,3,2,AA,IAH,TX,DFW,TX,1640,1750,224.0,0,0,1,0,1
62,2008,3,7,AA,IAH,TX,DFW,TX,1640,1750,224.0,0,0,1,0,0
63,2008,3,1,AA,IAH,TX,DFW,TX,1640,1750,224.0,0,0,1,0,1
64,2008,3,1,AA,IAH,TX,DFW,TX,740,850,224.0,0,0,1,0,0
65,2008,3,2,AA,IAH,TX,DFW,TX,740,850,224.0,0,0,1,0,0
66,2008,3,3,AA,IAH,TX,DFW,TX,740,850,224.0,1,0,1,0,0
67,2008,3,7,AA,IAH,TX,DFW,TX,740,850,224.0,1,0,1,0,0
68,2008,3,2,AA,IAH,TX,DFW,TX,740,850,224.0,0,1,0,0,0
69,2008,3,3,AA,IAH,TX,DFW,TX,740,850,224.0,1,0,0,0,0
70,2008,3,3,AA,IAH,TX,DFW,TX,740,850,224.0,0,0,1,0,0
71,2008,3,1,AA,IAH,TX,MIA,FL,1750,2110,964.0,0,0,0,0,1
72,2008,3,4,AA,IAH,TX,MIA,FL,1750,2110,964.0,0,1,1,0,1
73,2008,3,5,AA,IAH,TX,MIA,FL,1750,2110,964.0,0,1,1,0,1
74,2008,3,4,AA,IAH,TX,MIA,FL,1750,2110,964.0,0,0,0,0,1
75,2008,3,7,AA,IAH,TX,MIA,FL,1750,2110,964.0,1,0,1,0,1
76,2008,3,2,AA,IAH,TX,MIA,FL,1750,2110,964.0,0,1,1,0,1
77,2008,3,7,AA,IAH,TX,MIA,FL,1750,2110,964.0,0,0,1,0,1
78,2008,3,5,AA,IAH,TX,MIA,FL,1750,2110,964.0,0,0,1,0,0
79,2008,3,7,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,1,0,0
80,2008,3,1,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,0,0,1
81,2008,3,2,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,0,0,1
82,2008,3,1,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,1,0,1
83,2008,3,7,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,0,0,1
84,2008,3,3,AA,IAH,TX,ORD,IL,1530,1810,925.0,1,0,0,0,1
85,2008,3,5,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,1,0,0
86,2008,3,2,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,1,0,1
87,2008,3,4,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,1,0,1
88,2008,3,7,AA,IAH,TX,ORD,IL,1530,1810,925.0,0,0,1,0,1
89,2008,3,1,AA,IAH,TX,ORD,IL,700,929,925.0,0,0,1,0,0
90,2008,3,6,AA,IAH,TX,ORD,IL,700,929,925.0,1,0,1,0,0
91,2008,3,1,AA,IAH,TX,ORD,IL,700,929,925.0,1,0,1,0,0
92,2008,3,4,AA,IAH,TX,ORD,IL,700,929,925.0,1,0,0,0,0
93,2008,3,5,AA,IAH,TX,ORD,IL,700,929,925.0,0,0,1,0,0
94,2008,3,6,AA,IAH,TX,ORD,IL,700,929,925.0,0,0,1,0,0
95,2008,3,2,AA,IAH,TX,ORD,IL,700,929,925.0,0,0,1,0,0
96,2008,3,3,AA,IAH,TX,ORD,IL,700,929,925.0,0,0,1,0,0
97,2008,3,5,AA,IAH,TX,ORD,IL,700,929,925.0,1,0,0,0,0
98,2008,3,1,AA,IAH,TX,ORD,IL,700,929,925.0,1,0,1,0,0
99,2008,3,1,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,1,0,1
100,2008,3,5,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,1,0,1
101,2008,3,7,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,0,0,1
102,2008,3,3,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,0,0,1
103,2008,3,4,AA,IAH,TX,DFW,TX,1415,1525,224.0,1,0,0,0,1
104,2008,3,1,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,0,0,1
105,2008,3,3,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,0,0,1
106,2008,3,7,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,0,0,1
107,2008,3,5,AA,IAH,TX,DFW,TX,1415,1525,224.0,1,0,0,0,1
108,2008,3,7,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,1,0,1
109,2008,3,1,AA,IAH,TX,DFW,TX,1415,1510,224.0,0,0,1,0,1
110,2008,3,6,AA,IAH,TX,DFW,TX,930,1050,224.0,0,0,0,0,1
111,2008,3,1,AA,IAH,TX,DFW,TX,930,1050,224.0,0,0,1,0,1
112,2008,3,5,AA,IAH,TX,DFW,TX,930,1050,224.0,0,0,0,0,1
113,2008,3,2,AA,IAH,TX,DFW,TX,930,1050,224.0,0,0,1,0,0
114,2008,3,1,AA,IAH,TX,ORD,IL,1305,1540,925.0,0,0,1,0,1
