,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
38,2010,7,7,AA,DFW,TX,900,1020,224.0,1,0,0,0,0
39,2010,7,5,AA,DFW,TX,900,1020,224.0,0,0,0,0,1
40,2010,7,5,AA,DFW,TX,1350,1505,224.0,0,1,1,0,1
41,2010,7,6,AA,DFW,TX,1350,1505,224.0,0,0,1,0,0
42,2010,7,3,AA,DFW,TX,1350,1505,224.0,0,0,1,0,0
43,2010,7,1,AA,DFW,TX,1350,1505,224.0,0,0,1,0,0
44,2010,7,2,AA,DFW,TX,1350,1505,224.0,0,1,1,0,0
45,2010,7,3,AA,DFW,TX,1350,1505,224.0,1,0,1,0,1
46,2010,7,5,AA,MIA,FL,1730,2105,964.0,0,0,0,0,1
47,2010,7,7,AA,MIA,FL,1730,2105,964.0,0,0,0,0,1
48,2010,7,3,AA,MIA,FL,1730,2105,964.0,0,0,0,0,1
49,2010,7,2,AA,MIA,FL,1730,2105,964.0,0,0,0,0,1
50,2010,7,5,AA,MIA,FL,1730,2105,964.0,1,0,0,0,0
51,2010,7,4,AA,DFW,TX,750,905,224.0,1,0,1,0,0
52,2010,7,6,AA,DFW,TX,750,905,224.0,1,0,0,0,0
53,2010,7,3,AA,DFW,TX,750,905,224.0,0,0,1,0,0
54,2010,7,5,AA,DFW,TX,750,905,224.0,1,0,0,0,0
55,2010,7,2,AA,DFW,TX,750,905,224.0,0,0,1,0,0
56,2010,7,5,AA,DFW,TX,1215,1330,224.0,0,0,1,0,1
57,2010,7,5,AA,DFW,TX,1215,1330,224.0,1,0,0,0,1
58,2010,7,2,AA,DFW,TX,1215,1330,224.0,0,1,0,0,1
59,2010,7,3,AA,DFW,TX,1215,1330,224.0,0,1,1,0,0
60,2010,7,4,AA,DFW,TX,1215,1330,224.0,1,0,0,0,1
61,2010,7,5,AA,DFW,TX,1600,1715,224.0,0,1,1,0,1
62,2010,7,2,AA,DFW,TX,1600,1715,224.0,0,0,1,0,0
63,2010,7,3,AA,DFW,TX,1600,1715,224.0,0,1,1,0,1
64,2010,7,4,AA,DFW,TX,1600,1715,224.0,0,0,1,0,1
65,2010,7,7,AA,DFW,TX,1600,1715,224.0,0,0,1,0,1
66,2010,7,2,AA,DFW,TX,1600,1715,224.0,0,0,0,0,1
67,2010,7,5,AA,DFW,TX,1600,1715,224.0,0,0,1,0,1
68,2010,7,7,AA,DFW,TX,1600,1715,224.0,0,0,1,0,0
69,2010,7,5,AA,DFW,TX,1600,1715,224.0,0,0,1,0,1
70,2010,7,7,AA,DFW,TX,1600,1715,224.0,0,0,0,0,1
71,2010,7,1,AA,DFW,TX,1600,1654,224.0,0,1,1,0,1
72,2010,7,2,AA,DFW,TX,1600,1715,224.0,0,1,1,0,1
73,2010,7,3,AA,DFW,TX,1600,1715,224.0,0,0,1,0,0
74,2010,7,4,AA,DFW,TX,1600,1715,224.0,0,0,1,0,0
75,2010,7,4,AA,MIA,FL,1025,1405,964.0,1,0,0,0,1
76,2010,7,2,AA,MIA,FL,1025,1405,964.0,1,0,0,0,0
77,2010,7,4,AS,SEA,WA,720,1007,1874.0,1,0,0,0,0
78,2010,7,1,AS,SEA,WA,720,1007,1874.0,0,0,1,0,0
79,2010,7,5,AS,SEA,WA,720,1007,1874.0,1,0,0,0,0
80,2010,7,6,CO,LAX,CA,1910,2034,1379.0,1,0,0,0,0
81,2010,7,6,CO,BOS,MA,1634,2121,1597.0,1,0,0,0,1
82,2010,7,6,CO,MIA,FL,1920,2251,964.0,1,0,1,0,0
83,2010,7,6,CO,LAX,CA,835,958,1379.0,0,0,1,0,0
84,2010,7,6,CO,DEN,CO,725,848,862.0,1,0,0,0,0
85,2010,7,6,CO,SJU,PR,1020,1545,2007.0,1,0,1,0,0
86,2010,7,6,CO,PHX,AZ,905,946,1009.0,1,0,1,0,0
87,2010,7,6,CO,DEN,CO,2055,2215,862.0,1,0,0,0,1
88,2010,7,6,CO,PDX,OR,850,1111,1825.0,1,0,1,0,0
89,2010,7,6,CO,LGA,NY,750,1230,1416.0,0,0,1,0,0
90,2010,7,6,CO,DCA,VA,1102,1456,1208.0,0,0,1,0,0
91,2010,7,6,CO,SFO,CA,1530,1726,1635.0,1,0,0,0,0
92,2010,7,6,CO,ANC,AK,1515,1918,3266.0,1,0,1,0,0
93,2010,7,6,CO,TUL,OK,2110,2229,429.0,1,0,1,0,0
94,2010,7,6,CO,ORD,IL,1915,2152,925.0,1,0,0,0,0
95,2010,7,6,CO,DCA,VA,1257,1654,1208.0,1,0,0,0,0
96,2010,7,6,CO,SAT,TX,1915,2008,191.0,0,0,1,1,0
97,2010,7,6,CO,IND,IN,1915,2234,845.0,1,0,0,0,0
98,2010,7,6,CO,BOS,MA,1855,2338,1597.0,1,0,1,0,0
99,2010,7,6,CO,MSP,MN,1905,2154,1034.0,1,0,1,0,0
100,2010,7,6,CO,MSY,LA,1503,1606,305.0,1,0,1,0,0
101,2010,7,6,CO,CLE,OH,1855,2234,1091.0,1,0,1,0,0
102,2010,7,6,CO,DCA,VA,1859,2259,1208.0,1,0,0,0,0
103,2010,7,6,CO,MCO,FL,1025,1349,853.0,0,0,1,1,0
104,2010,7,6,CO,LAX,CA,1725,1843,1379.0,1,0,0,0,0
105,2010,7,6,CO,LGA,NY,1855,2318,1416.0,0,0,1,1,0
106,2010,7,6,CO,ORD,IL,1735,2009,925.0,1,0,1,0,1
107,2010,7,6,CO,FLL,FL,725,1056,965.0,1,0,1,0,0
108,2010,7,6,CO,DCA,VA,855,1259,1208.0,0,0,1,0,0
109,2010,7,6,CO,LAX,CA,2100,2222,1379.0,0,0,0,1,1
110,2010,7,6,CO,AUS,TX,1920,2011,140.0,1,0,1,0,0
111,2010,7,6,CO,SAT,TX,2100,2154,191.0,1,0,0,0,0
112,2010,7,6,CO,LAX,CA,920,1043,1379.0,0,0,1,0,0
113,2010,7,6,CO,AUS,TX,2110,2158,140.0,1,0,1,0,0
114,2010,7,6,CO,MCO,FL,1910,2228,853.0,1,0,0,0,0
115,2010,7,6,CO,FLL,FL,1530,1900,965.0,1,0,0,0,0
116,2010,7,6,CO,PHL,PA,1628,2047,1324.0,1,0,0,0,0
117,2010,7,6,CO,DTW,MI,1850,2241,1076.0,1,0,1,0,0
118,2010,7,6,CO,OKC,OK,2105,2222,395.0,0,0,0,1,0
119,2010,7,6,CO,PHL,PA,1905,2325,1324.0,1,0,0,0,0
120,2010,7,6,CO,DFW,TX,1634,1734,224.0,1,0,0,0,0
121,2010,7,6,CO,MIA,FL,1359,1728,964.0,1,0,0,0,0
122,2010,7,6,CO,LAX,CA,1810,1927,1379.0,1,0,0,0,1
123,2010,7,5,CO,HNL,HI,1145,1505,3904.0,1,0,0,0,0
124,2010,7,5,CO,LAX,CA,1425,1551,1379.0,1,0,0,0,0
125,2010,7,5,CO,SFO,CA,905,1112,1635.0,1,0,0,0,0
126,2010,7,5,CO,SJU,PR,1020,1550,2007.0,1,0,1,0,0
127,2010,7,5,CO,MSY,LA,1315,1425,305.0,1,0,1,0,0
128,2010,7,5,CO,ORD,IL,1915,2157,925.0,0,1,0,0,0
129,2010,7,5,CO,LAS,NV,905,1022,1222.0,1,0,0,0,0
130,2010,7,5,CO,MSY,LA,1425,1534,305.0,0,0,1,0,0
131,2010,7,5,CO,SAN,CA,1235,1347,1303.0,1,0,0,0,1
132,2010,7,5,CO,DEN,CO,850,1020,862.0,1,0,0,0,0
133,2010,7,5,CO,DTW,MI,1315,1702,1076.0,1,0,0,0,0
134,2010,7,5,CO,LAX,CA,2100,2227,1379.0,1,0,1,0,0
135,2010,7,5,CO,DTW,MI,1915,2311,1076.0,1,0,0,0,1
136,2010,7,5,CO,AUS,TX,2110,2203,140.0,1,0,0,0,0
137,2010,7,5,CO,MIA,FL,730,1105,964.0,1,0,1,0,0
138,2010,7,5,CO,MIA,FL,1030,1410,964.0,1,0,0,0,0
139,2010,7,5,CO,ORD,IL,725,1002,925.0,1,0,0,0,0
140,2010,7,5,CO,SJU,PR,1555,2122,2007.0,1,0,0,0,1
141,2010,7,5,CO,RDU,NC,1310,1657,1043.0,1,0,1,0,0
142,2010,7,4,CO,SAT,TX,1530,1629,191.0,1,0,1,0,0
143,2010,7,4,CO,AUS,TX,1535,1625,140.0,0,0,1,0,0
144,2010,7,4,CO,EWR,NJ,1310,1759,1400.0,1,0,1,0,0
145,2010,7,4,CO,DEN,CO,1745,1923,862.0,1,0,0,0,1
146,2010,7,4,CO,EWR,NJ,1200,1649,1400.0,0,0,1,0,0
147,2010,7,4,CO,EWR,NJ,1425,1918,1400.0,0,0,1,0,0
148,2010,7,4,CO,LAX,CA,1425,1551,1379.0,1,0,0,0,0
149,2010,7,4,CO,ONT,CA,1810,1924,1334.0,1,0,0,0,0
150,2010,7,4,CO,DCA,VA,1455,1852,1208.0,0,0,1,0,0
151,2010,7,4,CO,LAX,CA,835,1003,1379.0,1,0,1,0,0
152,2010,7,4,CO,EWR,NJ,1550,2037,1400.0,0,0,1,0,0
153,2010,7,4,CO,SJU,PR,1020,1550,2007.0,1,0,1,0,0
154,2010,7,4,CO,ORD,IL,1545,1823,925.0,0,0,1,0,0
155,2010,7,4,CO,RDU,NC,1910,2258,1043.0,1,0,1,0,0
156,2010,7,4,CO,DEN,CO,2055,2220,862.0,1,0,0,0,0
157,2010,7,4,CO,PHX,AZ,1425,1505,1009.0,0,0,1,0,0
158,2010,7,4,CO,BWI,MD,1245,1654,1235.0,0,0,1,0,0
159,2010,7,4,CO,SEA,WA,2035,2307,1874.0,1,0,0,0,1
160,2010,7,4,CO,SFO,CA,1530,1730,1635.0,0,0,1,0,1
161,2010,7,4,CO,PHL,PA,1238,1705,1324.0,0,0,1,0,0
162,2010,7,4,CO,SAT,TX,1245,1342,191.0,0,0,1,1,1
163,2010,7,4,CO,ANC,AK,1515,1923,3266.0,1,0,0,0,0
164,2010,7,4,CO,SAN,CA,1930,2044,1303.0,1,0,0,0,1
165,2010,7,4,CO,LGA,NY,1040,1518,1416.0,1,0,1,0,0
166,2010,7,4,CO,ORD,IL,1915,2157,925.0,1,0,0,0,1
167,2010,7,4,CO,DCA,VA,1255,1657,1208.0,0,0,1,0,0
168,2010,7,4,CO,SAT,TX,1915,2013,191.0,1,0,1,0,0
169,2010,7,4,CO,BOS,MA,1255,1754,1597.0,0,0,1,0,0
170,2010,7,4,CO,PHX,AZ,1745,1825,1009.0,1,0,1,0,0
171,2010,7,4,CO,BWI,MD,1645,2051,1235.0,0,0,1,0,0
172,2010,7,4,CO,DCA,VA,1645,2048,1208.0,0,0,1,0,1
173,2010,7,4,CO,SFO,CA,1810,2005,1635.0,1,0,0,0,1
174,2010,7,4,CO,TPA,FL,1550,1856,787.0,0,0,1,0,0
175,2010,7,4,CO,CLE,OH,1855,2241,1091.0,1,0,0,0,0
176,2010,7,4,CO,DCA,VA,1859,2259,1208.0,0,0,1,0,0
177,2010,7,4,CO,MCO,FL,1025,1354,853.0,1,0,0,0,1
178,2010,7,4,CO,TPA,FL,742,1052,787.0,1,0,0,0,0
179,2010,7,4,CO,LGA,NY,1855,2323,1416.0,0,0,1,0,0
180,2010,7,4,CO,MCO,FL,1330,1655,853.0,1,0,1,0,0
181,2010,7,4,CO,EWR,NJ,1750,2238,1400.0,0,0,1,0,0
182,2010,7,4,CO,ORD,IL,1730,2009,925.0,1,0,0,0,1
183,2010,7,4,CO,FLL,FL,725,1056,965.0,1,0,0,0,0
184,2010,7,4,CO,MCO,FL,1555,1921,853.0,1,0,0,0,1
185,2010,7,4,CO,CMH,OH,1315,1645,986.0,0,0,1,0,1
186,2010,7,4,CO,DEN,CO,1900,2028,862.0,1,0,1,0,1
187,2010,7,4,CO,PIT,PA,1900,2257,1117.0,1,0,0,0,1
188,2010,7,4,CO,DFW,TX,2120,2226,224.0,1,0,1,0,0
189,2010,7,4,CO,SAT,TX,2100,2159,191.0,1,0,0,0,1
190,2010,7,4,CO,DCA,VA,1750,2158,1208.0,0,0,1,0,0
191,2010,7,4,CO,MCO,FL,1910,2233,853.0,1,0,0,0,1
192,2010,7,4,CO,LAX,CA,1100,1226,1379.0,1,0,0,0,0
193,2010,7,4,CO,MFE,TX,1445,1557,316.0,1,0,0,0,1
194,2010,7,4,CO,LGA,NY,1750,2229,1416.0,0,0,1,0,0
195,2010,7,4,CO,DFW,TX,1550,1706,224.0,1,0,0,0,0
196,2010,7,4,CO,MIA,FL,1325,1702,964.0,1,0,0,0,1
197,2010,7,4,CO,LAX,CA,1815,1937,1379.0,1,0,0,0,0
198,2010,7,4,CO,OMA,NE,2130,2342,781.0,1,0,0,0,1
199,2010,7,3,CO,LAX,CA,1910,2039,1379.0,1,0,0,0,1
200,2010,7,3,CO,ORD,IL,1315,1552,925.0,0,1,1,0,1
201,2010,7,3,CO,LAS,NV,1150,1258,1222.0,0,0,1,0,0
202,2010,7,3,CO,PDX,OR,2050,2308,1825.0,1,0,0,0,1
203,2010,7,3,CO,SJU,PR,1020,1550,2007.0,1,0,1,0,0
204,2010,7,3,CO,AUS,TX,1305,1356,140.0,0,0,1,0,0
205,2010,7,3,CO,SAT,TX,1205,1302,191.0,0,0,1,0,0
206,2010,7,3,CO,LAS,NV,1930,2043,1222.0,1,0,0,0,0
207,2010,7,3,CO,DEN,CO,2055,2220,862.0,1,0,1,0,0
208,2010,7,3,CO,EWR,NJ,1850,2332,1400.0,0,0,0,0,1
209,2010,7,3,CO,BWI,MD,1245,1654,1235.0,0,0,1,0,0
210,2010,7,3,CO,PHL,PA,1238,1705,1324.0,0,0,1,0,0
211,2010,7,3,CO,SAT,TX,1245,1342,191.0,0,1,1,0,1
212,2010,7,3,CO,ANC,AK,1515,1923,3266.0,1,0,1,0,0
213,2010,7,3,CO,TUL,OK,2110,2234,429.0,1,0,0,0,0
214,2010,7,3,CO,ORD,IL,1915,2157,925.0,1,0,0,0,0
215,2010,7,3,CO,DCA,VA,1255,1657,1208.0,0,0,1,0,0
216,2010,7,3,CO,BOS,MA,1255,1754,1597.0,1,0,1,0,0
217,2010,7,3,CO,LGA,NY,1320,1759,1416.0,0,0,1,0,0
218,2010,7,3,CO,PIT,PA,1300,1657,1117.0,0,1,1,0,0
219,2010,7,3,CO,LAS,NV,2125,2228,1222.0,0,0,1,0,0
220,2010,7,3,CO,TPA,FL,1550,1856,787.0,1,0,1,0,0
221,2010,7,3,CO,CLE,OH,1855,2241,1091.0,0,0,1,0,0
222,2010,7,3,CO,DCA,VA,1859,2259,1208.0,1,0,1,0,0
223,2010,7,3,CO,BOS,MA,1550,2042,1597.0,0,0,1,0,1
224,2010,7,3,CO,SAN,CA,1235,1347,1303.0,0,0,1,0,0
225,2010,7,3,CO,AUS,TX,1135,1226,140.0,0,0,1,0,0
226,2010,7,3,CO,CLE,OH,1310,1700,1091.0,1,0,1,0,0
227,2010,7,3,CO,ORD,IL,1455,1738,925.0,0,0,1,0,0
228,2010,7,3,CO,MCO,FL,1330,1655,853.0,0,0,1,0,0
229,2010,7,3,CO,DTW,MI,1025,1421,1076.0,0,0,1,0,0
230,2010,7,3,CO,CLT,NC,1230,1600,913.0,1,0,1,0,0
231,2010,7,3,CO,ORD,IL,1730,2009,925.0,0,0,1,0,0
232,2010,7,3,CO,DTW,MI,1315,1702,1076.0,0,1,1,0,0
233,2010,7,3,CO,CMH,OH,1315,1645,986.0,0,0,1,0,0
234,2010,7,3,CO,LAX,CA,2100,2227,1379.0,1,0,0,0,1
235,2010,7,3,CO,DEN,CO,1900,2028,862.0,1,0,1,0,0
236,2010,7,3,CO,PIT,PA,1900,2257,1117.0,1,0,0,0,0
237,2010,7,3,CO,MSY,LA,2100,2208,305.0,1,0,0,0,1
238,2010,7,3,CO,SNA,CA,2110,2233,1347.0,1,0,0,0,0
239,2010,7,3,CO,DTW,MI,1915,2311,1076.0,0,0,1,0,0
240,2010,7,3,CO,AUS,TX,2110,2203,140.0,1,0,0,0,0
241,2010,7,3,CO,RSW,FL,1250,1605,861.0,1,0,1,0,0
242,2010,7,3,CO,MCO,FL,1910,2233,853.0,1,0,0,0,0
243,2010,7,3,CO,LAX,CA,1145,1310,1379.0,0,0,1,0,0
244,2010,7,3,CO,PHX,AZ,1145,1225,1009.0,0,0,1,0,0
245,2010,7,3,CO,SNA,CA,1145,1307,1347.0,0,0,1,0,0
246,2010,7,3,CO,SMF,CA,2100,2259,1609.0,1,0,0,0,1
247,2010,7,3,CO,RSW,FL,1920,2241,861.0,1,0,0,0,0
248,2010,7,3,CO,DTW,MI,1555,1949,1076.0,0,0,1,0,0
249,2010,7,3,CO,SAN,CA,1830,1944,1303.0,1,0,0,0,1
250,2010,7,3,CO,LAX,CA,1315,1440,1379.0,0,1,1,0,0
251,2010,7,3,CO,MSY,LA,1025,1136,305.0,0,0,0,0,1
252,2010,7,3,CO,ONT,CA,955,1112,1334.0,1,0,0,0,0
253,2010,7,3,CO,SEA,WA,900,1137,1874.0,1,0,0,0,0
254,2010,7,3,CO,PHL,PA,1905,2330,1324.0,1,0,0,0,1
255,2010,7,3,CO,MIA,FL,1325,1702,964.0,0,0,1,0,0
256,2010,7,3,CO,LAX,CA,1815,1937,1379.0,1,0,1,0,1
257,2010,7,3,CO,RDU,NC,1310,1657,1043.0,0,1,1,0,0
258,2010,7,3,CO,SMF,CA,1800,1957,1609.0,1,0,0,0,0
259,2010,7,2,CO,SAT,TX,1530,1629,191.0,0,1,1,0,1
260,2010,7,2,CO,MSY,LA,1530,1638,305.0,0,1,1,0,0
261,2010,7,2,CO,AUS,TX,1535,1625,140.0,0,1,1,0,0
262,2010,7,2,CO,EWR,NJ,1310,1759,1400.0,1,0,1,0,0
263,2010,7,2,CO,LAX,CA,1910,2039,1379.0,1,0,0,0,1
264,2010,7,2,CO,EWR,NJ,1425,1918,1400.0,0,1,0,0,0
265,2010,7,2,CO,LAX,CA,1425,1551,1379.0,0,1,0,0,0
266,2010,7,2,CO,ORD,IL,1315,1552,925.0,0,0,1,0,0
267,2010,7,2,CO,ONT,CA,1810,1924,1334.0,1,0,0,0,1
268,2010,7,2,CO,DCA,VA,1455,1852,1208.0,1,0,1,0,0
269,2010,7,2,CO,DEN,CO,725,853,862.0,1,0,1,0,0
270,2010,7,2,CO,TPA,FL,1415,1725,787.0,0,1,1,0,0
271,2010,7,2,CO,PDX,OR,2050,2308,1825.0,0,0,0,0,1
272,2010,7,2,CO,EWR,NJ,1550,2037,1400.0,1,0,0,0,0
273,2010,7,2,CO,AUS,TX,1305,1356,140.0,0,0,1,0,0
274,2010,7,2,CO,CLE,OH,1545,1934,1091.0,0,1,1,0,0
275,2010,7,2,CO,ORD,IL,1545,1823,925.0,1,0,0,0,1
276,2010,7,2,CO,RDU,NC,1910,2258,1043.0,1,0,1,0,0
277,2010,7,2,CO,SAT,TX,1205,1302,191.0,1,0,1,0,0
278,2010,7,2,CO,BOS,MA,745,1240,1597.0,0,0,1,0,0
279,2010,7,2,CO,DEN,CO,2055,2220,862.0,1,0,0,0,1
280,2010,7,2,CO,EWR,NJ,1850,2332,1400.0,1,0,0,0,0
281,2010,7,2,CO,MSY,LA,1315,1425,305.0,0,0,1,0,0
282,2010,7,2,CO,BWI,MD,1245,1654,1235.0,1,0,1,0,0
283,2010,7,2,CO,SFO,CA,1540,1740,1635.0,0,1,1,0,0
284,2010,7,2,CO,SAT,TX,1245,1342,191.0,1,0,1,0,0
285,2010,7,2,CO,ANC,AK,1515,1923,3266.0,0,1,0,0,0
286,2010,7,2,CO,EWR,NJ,750,1230,1400.0,0,0,1,0,0
287,2010,7,2,CO,EWR,NJ,2045,133,1400.0,1,0,0,0,1
288,2010,7,2,CO,BWI,MD,1925,2333,1235.0,1,0,0,0,1
289,2010,7,2,CO,TUL,OK,2110,2234,429.0,1,0,1,0,1
290,2010,7,2,CO,ORD,IL,1915,2157,925.0,1,0,0,0,1
291,2010,7,2,CO,DCA,VA,1255,1657,1208.0,1,0,1,0,0
292,2010,7,2,CO,BOS,MA,1255,1754,1597.0,1,0,1,0,0
293,2010,7,2,CO,IND,IN,1930,2257,845.0,1,0,0,0,1
294,2010,7,2,CO,PDX,OR,1520,1748,1825.0,0,1,0,0,1
295,2010,7,2,CO,EWR,NJ,855,1333,1400.0,0,0,1,0,0
296,2010,7,2,CO,MFE,TX,2055,2207,316.0,1,0,0,0,0
297,2010,7,2,CO,PHX,AZ,1745,1825,1009.0,1,0,0,0,0
298,2010,7,2,CO,BWI,MD,1645,2051,1235.0,1,0,1,0,1
299,2010,7,2,CO,LGA,NY,1320,1759,1416.0,0,1,1,0,0
300,2010,7,2,CO,PIT,PA,1300,1657,1117.0,0,0,1,0,0
301,2010,7,2,CO,DCA,VA,1645,2048,1208.0,0,0,1,1,1
302,2010,7,2,CO,SFO,CA,1810,2005,1635.0,1,0,0,0,1
303,2010,7,2,CO,BOS,MA,1855,2343,1597.0,1,0,0,0,1
304,2010,7,2,CO,LAS,NV,2125,2228,1222.0,1,0,1,0,0
305,2010,7,2,CO,DEN,CO,1420,1546,862.0,0,1,1,0,0
306,2010,7,2,CO,TPA,FL,1550,1856,787.0,0,1,1,0,1
307,2010,7,2,CO,MSP,MN,1905,2159,1034.0,1,0,0,0,1
308,2010,7,2,CO,MSY,LA,1425,1534,305.0,0,1,1,0,1
309,2010,7,2,CO,LGA,NY,1545,2030,1416.0,0,0,1,0,0
310,2010,7,2,CO,CLE,OH,1855,2241,1091.0,1,0,0,0,0
311,2010,7,2,CO,BOS,MA,1550,2042,1597.0,0,1,1,0,1
312,2010,7,2,CO,LAX,CA,1725,1848,1379.0,1,0,0,0,1
313,2010,7,2,CO,LAS,NV,1425,1534,1222.0,1,0,1,0,0
314,2010,7,2,CO,TPA,FL,742,1052,787.0,0,0,1,0,0
315,2010,7,2,CO,LGA,NY,1855,2323,1416.0,1,0,0,0,1
316,2010,7,2,CO,CLE,OH,1310,1700,1091.0,1,0,1,0,0
317,2010,7,2,CO,ORD,IL,1455,1738,925.0,1,0,1,0,1
318,2010,7,2,CO,ATL,GA,1920,2230,689.0,1,0,0,0,0
319,2010,7,2,CO,MSY,LA,1635,1747,305.0,1,0,0,0,0
320,2010,7,2,CO,MCO,FL,1330,1655,853.0,0,1,1,0,0
321,2010,7,2,CO,LAX,CA,1535,1705,1379.0,1,0,0,0,1
322,2010,7,2,CO,ORD,IL,1730,2009,925.0,1,0,0,0,0
323,2010,7,2,CO,SAT,TX,1420,1518,191.0,0,1,0,0,0
324,2010,7,2,CO,MCO,FL,1555,1921,853.0,1,0,0,0,0
325,2010,7,2,CO,DTW,MI,1315,1702,1076.0,1,0,1,0,0
326,2010,7,2,CO,CMH,OH,1315,1645,986.0,0,0,1,0,0
327,2010,7,2,CO,LAX,CA,2100,2227,1379.0,1,0,0,0,1
328,2010,7,2,CO,PIT,PA,1900,2257,1117.0,1,0,0,0,0
329,2010,7,2,CO,AUS,TX,1955,2051,140.0,1,0,0,0,1
330,2010,7,2,CO,FLL,FL,1025,1400,965.0,1,0,0,0,0
331,2010,7,2,CO,DFW,TX,2120,2226,224.0,1,0,1,0,1
332,2010,7,2,CO,CMH,OH,1930,2311,986.0,1,0,0,0,1
333,2010,7,2,CO,TPA,FL,1935,2245,787.0,1,0,0,0,1
334,2010,7,2,CO,AUS,TX,2110,2203,140.0,1,0,1,0,0
335,2010,7,2,CO,AUS,TX,1420,1510,140.0,0,1,0,0,0
336,2010,7,2,CO,FLL,FL,1315,1646,965.0,0,0,1,0,0
337,2010,7,2,CO,DCA,VA,1750,2158,1208.0,1,0,0,0,0
338,2010,7,2,CO,MCO,FL,1910,2233,853.0,1,0,0,0,1
339,2010,7,2,CO,SAN,CA,1415,1527,1303.0,0,1,1,0,0
340,2010,7,2,CO,ONT,CA,2115,2232,1334.0,1,0,0,0,1
341,2010,7,2,CO,AUS,TX,1835,1928,140.0,1,0,0,0,1
342,2010,7,2,CO,MFE,TX,1445,1557,316.0,1,0,0,0,1
343,2010,7,2,CO,LGA,NY,1750,2229,1416.0,1,0,0,0,1
344,2010,7,2,CO,FLL,FL,1541,1916,965.0,0,1,1,0,0
345,2010,7,2,CO,RSW,FL,1920,2241,861.0,1,0,0,0,1
346,2010,7,2,CO,PHL,PA,1555,2019,1324.0,0,0,1,0,0
347,2010,7,2,CO,DTW,MI,1555,1949,1076.0,0,0,1,0,0
